image,budget,seed,init_budget,max_gaussians,strategy,tensor,tensor_color,density,sampling,orientation,color,scale,scale_cap,background,opacity,renderer,aa,color_basis,color_solve,loss,loss_weight,optimizer,lr_schedule,state_seed,row_temper,support_fade,pyramid,refine,refine_site,refine_primitive,refine_nms,refine_color,refine_prune,refine_relocate,config_label,is_baseline,early_exit,early_stop_patience,early_stop_min_delta,early_stop_min_iters,status,psnr,ssim,ms_ssim,lpips,edge_mae,auc_psnr,auc_psnr_horizon,iters_to_target,iters_to_targets,seconds_to_target,n_gaussians,background_fraction,background_grid,background_count,detail_count,background_actual_fraction,large_support_count,large_support_fraction,large_support_detail_count,large_support_detail_fraction,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds,total_seconds,split_event_count,ranked_wave_score_mean,ranked_wave_residual_support_mean,ranked_wave_activity_mean,ranked_wave_footprint_mean,absgrad_score_mean,absgrad_score_max,freq_violation_score_mean,freq_violation_score_max,freq_violation_axis0_count,freq_violation_axis1_count,freq_violation_freq_mean,color_solve_every,color_solve_schedule,color_solve_lambda,color_solve_maxiter,color_solve_event_count,color_solve_relative_residual_mean,loss_weighting,loss_weight_beta,loss_weight_mean,loss_weight_max,relocate_event_count,seed_new_row_optimizer_state,new_row_temper_iters,new_row_temper_start,tempered_new_rows_mean,support_fade_static,support_fade_until_frac,support_fade_crossfade_iters,support_fade_alpha_mean,post_split_delta_mean,split_recovery_iters_mean,adaptive_count,adaptive_event_count,adaptive_growth_count,adaptive_stop_reason,adaptive_selected_n,estimated_bpp,target_ms_ssim,target_bpp,level_iters,level_budgets
kodim01,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,23.8691,0.64749,0.87919,,0.06198,23.5247542742016,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.05,8,64,1936,0.032,182,0.091,118,0.06095,1500,False,,0.7140071392059326,7.3209755420684814,8.040663719177246,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim01,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,23.8515,0.6484,0.87765,,0.062467,23.526135239146246,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.1,16,200,1800,0.1,121,0.0605,121,0.067222,1500,False,,0.666146993637085,6.998339891433716,7.669650316238403,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim01,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.4861,0.76265,0.92733,,0.046926,25.45017916047629,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.0,0,0,5000,0.0,13,0.0026,13,0.0026,1500,False,,0.8582220077514648,4.690688610076904,5.552875280380249,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim01,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.8219,0.75538,0.93519,,0.047785,25.41551266009208,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.05,8,64,4936,0.0128,222,0.0444,158,0.03201,1500,False,,1.0657870769500732,7.973894119262695,9.044763803482056,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim01,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.7895,0.75358,0.93374,,0.047941,25.399999467113005,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.1,16,256,4744,0.0512,142,0.0284,142,0.029933,1500,False,,0.8583447933197021,8.017749547958374,8.881139516830444,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim01,5000,0,5000,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.4836,0.76275,0.92601,,0.046879,25.46585400984079,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.0,0,0,5000,0.0,8,0.0016,8,0.0016,1500,False,,1.5836939811706543,4.606627464294434,6.194068908691406,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim01,5000,0,5000,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.7663,0.75573,0.93517,,0.048428,25.3617936084078,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.05,8,64,4936,0.0128,211,0.0422,147,0.029781,1500,False,,1.5506739616394043,8.125301122665405,9.681715965270996,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim01,5000,0,5000,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.7067,0.75421,0.93333,,0.048639,25.336927483286996,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.1,16,256,4744,0.0512,165,0.033,165,0.034781,1500,False,,1.5048272609710693,8.102485418319702,9.61244821548462,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim07,1000,0,1000,1000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,21.621,0.79921,0.87788,,0.06214,24.338548039340274,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.0,0,0,1000,0.0,18,0.018,18,0.018,1500,False,,0.15197968482971191,5.053728342056274,5.210171461105347,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
kodim07,1000,0,1000,1000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,26.2575,0.81211,0.91961,,0.051823,25.723994236615916,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.05,8,50,950,0.05,148,0.148,98,0.103158,1500,False,,0.1701185703277588,7.094115972518921,7.269096374511719,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
