epoch,loss
150,2.123399019241333
151,2.1231613159179688
152,2.12296724319458
153,2.122800350189209
154,2.122602701187134
155,2.1223676204681396
156,2.1221439838409424
157,2.121947765350342
158,2.121741771697998
159,2.121500253677368
160,2.1212666034698486
161,2.121046543121338
162,2.1208159923553467
163,2.1205670833587646
164,2.120321750640869
165,2.1200761795043945
166,2.1198229789733887
167,2.1195595264434814
168,2.1192891597747803
169,2.119021415710449
170,2.1187450885772705
171,2.118459463119507
172,2.1181721687316895
173,2.1178791522979736
174,2.1175851821899414
175,2.117278575897217
176,2.116971015930176
177,2.1166563034057617
178,2.116340160369873
179,2.1160178184509277
180,2.1156883239746094
181,2.115356683731079
182,2.115023374557495
183,2.1146857738494873
184,2.114346742630005
185,2.1140077114105225
186,2.113666534423828
187,2.113321304321289
188,2.1129825115203857
189,2.1126415729522705
190,2.112302541732788
191,2.111961841583252
192,2.1116247177124023
193,2.111287832260132
194,2.110952377319336
195,2.1106297969818115
196,2.1102800369262695
197,2.109943151473999
198,2.1096158027648926
199,2.109290599822998
200,2.1089677810668945
201,2.108659505844116
202,2.108355760574341
203,2.1080517768859863
204,2.1077394485473633
205,2.107443332672119
206,2.1071605682373047
207,2.106884479522705
208,2.1066157817840576
209,2.1063425540924072
210,2.1060709953308105
211,2.105806589126587
212,2.1055538654327393
213,2.1053104400634766
214,2.1050727367401123
215,2.1048386096954346
216,2.104604482650757
217,2.1043717861175537
218,2.104149341583252
219,2.103940010070801
220,2.1037421226501465
221,2.1035492420196533
222,2.1033575534820557
223,2.1031534671783447
224,2.1029608249664307
225,2.102785587310791
226,2.1026196479797363
227,2.1024556159973145
228,2.102292537689209
229,2.102130651473999
230,2.101976156234741
231,2.1018269062042236
232,2.1016860008239746
233,2.101551055908203
234,2.1014208793640137
235,2.1012938022613525
236,2.101170778274536
237,2.101050615310669
238,2.100935220718384
239,2.1008238792419434
240,2.1007182598114014
241,2.100616455078125
242,2.1005196571350098
243,2.100426197052002
244,2.100339651107788
245,2.100259304046631
246,2.100194215774536
247,2.100156784057617
248,2.100135326385498
249,2.100177764892578
250,2.0999984741210938
251,2.099863290786743
252,2.0998284816741943
253,2.0998032093048096
254,2.0996928215026855
255,2.0995869636535645
256,2.099579095840454
257,2.099553108215332
258,2.099449634552002
259,2.099402666091919
260,2.099400043487549
261,2.0993335247039795
262,2.0992658138275146
263,2.0992507934570312
264,2.0992190837860107
265,2.0991556644439697
266,2.0991194248199463
267,2.0991013050079346
268,2.099060297012329
269,2.099010705947876
270,2.0989866256713867
271,2.0989630222320557
272,2.098919153213501
273,2.098893404006958
274,2.0989792346954346
275,2.0988330841064453
276,2.0988283157348633
277,2.0987961292266846
278,2.098759889602661
279,2.0987229347229004
280,2.0986878871917725
281,2.098663568496704
282,2.0986440181732178
283,2.0986180305480957
284,2.098588466644287
285,2.0985639095306396
286,2.098541498184204
287,2.098515510559082
288,2.0984866619110107
289,2.098461389541626
290,2.0984387397766113
291,2.0984137058258057
292,2.0983872413635254
293,2.098362684249878
294,2.098339796066284
295,2.0983166694641113
296,2.0982918739318848
297,2.098266839981079
298,2.098243236541748
299,2.098219871520996
300,2.098195791244507
301,2.098170518875122
302,2.0981454849243164
303,2.098121166229248
304,2.098097562789917
305,2.098072052001953
306,2.0980465412139893
307,2.0980210304260254
308,2.0979957580566406
309,2.0979692935943604
310,2.097931146621704
311,2.098764419555664
312,2.098398208618164
313,2.0981903076171875
314,2.0980594158172607
315,2.0979645252227783
316,2.097891330718994
317,2.097831964492798
318,2.097782850265503
319,2.097740411758423
320,2.0977017879486084
321,2.097665786743164
322,2.097627878189087
323,2.0981459617614746
324,2.097667932510376
325,2.097576379776001
326,2.097529888153076
327,2.097493886947632
328,2.097461462020874
329,2.097430467605591
330,2.0973997116088867
331,2.0973687171936035
332,2.0973377227783203
333,2.097306489944458
334,2.0972747802734375
335,2.097242593765259
336,2.0972108840942383
337,2.097301721572876
338,2.0971732139587402
339,2.0971181392669678
340,2.097076177597046
341,2.0970280170440674
342,2.0981125831604004
343,2.097867488861084
344,2.0974032878875732
345,2.0971786975860596
346,2.097053289413452
347,2.096965789794922
348,2.0968940258026123
349,2.0968329906463623
350,2.097166061401367
351,2.0970709323883057
352,2.096982955932617
353,2.0969009399414062
354,2.0968239307403564
355,2.0967507362365723
356,2.0966811180114746
357,2.0966148376464844
358,2.0965511798858643
359,2.096489191055298
360,2.096428155899048
361,2.0963683128356934
362,2.09643816947937
363,2.096273899078369
364,2.096200704574585
365,2.096143960952759
366,2.0960912704467773
367,2.0960395336151123
368,2.095991611480713
369,2.0959482192993164
370,2.095914840698242
371,2.0962891578674316
372,2.095956802368164
373,2.0958251953125
374,2.095693588256836
375,2.095559597015381
376,2.095485210418701
377,2.0954508781433105
378,2.096134662628174
379,2.095644950866699
380,2.0952160358428955
381,2.0951437950134277
382,2.0958540439605713
383,2.096538782119751
384,2.0955989360809326
385,2.0952610969543457
386,2.0951027870178223
387,2.094989538192749
388,2.0949766635894775
389,2.0948095321655273
390,2.094759225845337
391,2.094694137573242
392,2.0946128368377686
393,2.094503164291382
394,2.094383478164673
395,2.0942740440368652
396,2.094196081161499
397,2.094282865524292
398,2.0941824913024902
399,2.093916654586792
400,2.093749761581421
401,2.0936174392700195
402,2.093492269515991
403,2.09336256980896
404,2.093224287033081
405,2.093076229095459
406,2.092911958694458
407,2.092508316040039
408,2.0928902626037598
409,2.0927531719207764
410,2.0925962924957275
411,2.0924172401428223
412,2.09222149848938
413,2.092013359069824
414,2.091796398162842
415,2.0915679931640625
416,2.0913290977478027
417,2.091158151626587
418,2.090815782546997
419,2.090888738632202
420,2.0904300212860107
421,2.090038537979126
422,2.090092658996582
423,2.091107130050659
424,2.0902137756347656
425,2.0892229080200195
426,2.088362693786621
427,2.089297294616699
428,2.0885725021362305
429,2.087726593017578
430,2.0886857509613037
431,2.0880684852600098
432,2.0873420238494873
433,2.086272954940796
434,2.0863375663757324
435,2.085606336593628
436,2.0848138332366943
437,2.0844175815582275
438,2.084779739379883
439,2.083085298538208
440,2.0817153453826904
441,2.080265998840332
442,2.0799946784973145
443,2.078334093093872
444,2.0773730278015137
445,2.0774807929992676
446,2.0753273963928223
447,2.0728721618652344
448,2.0715627670288086
449,2.070485830307007
450,2.0681869983673096
451,2.06815767288208
452,2.06569766998291
453,2.0617990493774414
454,2.0579476356506348
455,2.0555293560028076
456,2.0518381595611572
457,2.0483858585357666
458,2.0449161529541016
459,2.0407323837280273
460,2.037367105484009
461,2.032008647918701
462,2.0253477096557617
463,2.0190393924713135
464,2.0124473571777344
465,2.0047519207000732
466,1.998396635055542
467,1.9911489486694336
468,1.982158899307251
469,1.9701811075210571
470,1.9574239253997803
471,1.9474875926971436
472,1.9336329698562622
473,1.9201592206954956
474,1.9047218561172485
475,1.8854602575302124
476,1.8635579347610474
477,1.8451297283172607
478,1.8313674926757812
479,1.82071852684021
480,1.7886930704116821
481,1.7480695247650146
482,1.7365336418151855
483,1.7052065134048462
484,1.6575026512145996
485,1.633981704711914
486,1.625579833984375
487,1.6007649898529053
488,1.5336053371429443
489,1.4893697500228882
490,1.4784499406814575
491,1.4689691066741943
492,1.4527591466903687
493,1.3618578910827637
494,1.3152672052383423
495,1.3297163248062134
496,1.346520185470581
497,1.3238276243209839
498,1.2110718488693237
499,1.1945720911026
500,1.2551043033599854
501,1.2053121328353882
502,1.1310324668884277
503,1.1072038412094116
504,1.1382707357406616
505,1.1556408405303955
506,1.081026315689087
507,1.0445114374160767
508,1.0558782815933228
509,1.0625510215759277
510,1.065812349319458
511,1.0286372900009155
512,1.006542444229126
513,1.0283734798431396
514,0.9995195865631104
515,0.9728400707244873
516,0.9977589845657349
517,1.028883457183838
518,0.9881955981254578
519,0.9478380084037781
520,0.947205126285553
521,0.9552984237670898
522,0.9304822683334351
523,0.924221932888031
524,0.9257228970527649
525,0.9591615796089172
526,0.9180874228477478
527,0.9003085494041443
528,0.9274601936340332
529,0.906326413154602
530,0.8903293609619141
531,0.8665972352027893
532,0.8750706315040588
533,0.8601768016815186
534,0.8395879864692688
535,0.8734496831893921
536,0.9740313291549683
537,0.8702183365821838
538,0.8208252787590027
539,0.8332866430282593
540,0.8280158638954163
541,0.8010560870170593
542,0.8135945796966553
543,0.7779651284217834
544,0.7878966331481934
545,0.980631947517395
546,0.7999988198280334
547,0.7410146594047546
548,0.7645637392997742
549,0.7394728064537048
550,0.7227215766906738
551,0.7257677912712097
552,0.6842986941337585
553,0.7317338585853577
554,0.9247457981109619
555,0.6593983769416809
556,0.9355695843696594
557,0.9256225228309631
558,0.6981886029243469
559,0.9372249841690063
560,0.6247887015342712
561,0.8053926229476929
562,0.6042631268501282
563,0.7143659591674805
564,0.6051801443099976
565,0.6568242907524109
566,0.5650909543037415
567,0.6593686938285828
568,0.5812761187553406
569,0.5865370035171509
570,0.5423691868782043
571,0.4796237051486969
572,0.5103359222412109
573,0.4513604938983917
574,0.47068706154823303
575,0.47442513704299927
576,0.4301091730594635
577,0.4511062502861023
578,0.3918296694755554
579,0.4016121029853821
580,0.37186774611473083
581,0.36142876744270325
582,0.3511073589324951
583,0.30943843722343445
584,0.3973420262336731
585,0.3452456593513489
586,0.2833618223667145
587,0.3363956809043884
588,0.26131895184516907
589,0.2770811915397644
590,0.2695033550262451
591,0.21580296754837036
592,0.2342316210269928
593,0.21272830665111542
594,0.18556085228919983
595,0.19065344333648682
596,0.17843972146511078
597,0.1655760258436203
598,0.15837357938289642
599,0.1410561054944992
600,0.15680041909217834
601,0.1899387240409851
602,0.13726793229579926
603,0.1340341717004776
604,0.12731315195560455
605,0.11167394369840622
606,0.11165089905261993
607,0.10519427061080933
608,0.09132570773363113
609,0.0942825973033905
610,0.08767976611852646
611,0.08366254717111588
612,0.08307775110006332
613,0.07347817718982697
614,0.07478880137205124
615,0.06637157499790192
616,0.06739316135644913
617,0.07174509763717651
618,0.05786663666367531
619,0.0640726163983345
620,0.05433869734406471
621,0.057915013283491135
622,0.051321402192115784
623,0.05291469767689705
624,0.05989009141921997
625,0.044448960572481155
626,0.05197146534919739
627,0.04554777964949608
628,0.04704605042934418
629,0.04239333048462868
630,0.042557477951049805
631,0.0423683226108551
632,0.03777554631233215
633,0.039663661271333694
634,0.03396382927894592
635,0.03675047308206558
636,0.031917549669742584
637,0.03330524265766144
638,0.029870102182030678
639,0.031153006479144096
640,0.028135716915130615
641,0.028963182121515274
642,0.02647492103278637
643,0.027292199432849884
644,0.025439012795686722
645,0.025535060092806816
646,0.02393382601439953
647,0.024047868326306343
648,0.022951170802116394
649,0.022790126502513885
650,0.021697919815778732
651,0.021647900342941284
652,0.020841892808675766
653,0.020662406459450722
654,0.01992739364504814
655,0.019700709730386734
656,0.01914578303694725
657,0.01892746239900589
658,0.018386784940958023
659,0.01818038709461689
660,0.01768932305276394
661,0.017508801072835922
662,0.017093811184167862
663,0.016890808939933777
664,0.016510026529431343
665,0.016290251165628433
666,0.015961959958076477
667,0.015705786645412445
668,0.0155059564858675
669,0.01522819884121418
670,0.015043379738926888
671,0.014774548821151257
672,0.01456331554800272
673,0.014370775781571865
674,0.014110292308032513
675,0.013925940729677677
676,0.013720463030040264
677,0.013503795489668846
678,0.013322941958904266
679,0.013117607682943344
680,0.012929989956319332
681,0.012756037525832653
682,0.012568431906402111
683,0.012375403195619583
684,0.012202228419482708
685,0.012027278542518616
686,0.011842817068099976
687,0.01166131254285574
688,0.0114689776673913
689,0.011266049928963184
690,0.011054719798266888
691,0.010852793231606483
692,0.010713895782828331
693,0.010661802254617214
694,0.010540196672081947
695,0.010432809591293335
696,0.010331062600016594
697,0.010216735303401947
698,0.010131092742085457
699,0.010038052685558796
700,0.009933511726558208
701,0.009841135703027248
702,0.00974220596253872
703,0.009659120813012123
704,0.009568761102855206
705,0.009473891928792
706,0.009356885217130184
707,0.00926979910582304
708,0.009198958054184914
709,0.009092560037970543
710,0.009003746323287487
711,0.008923747576773167
712,0.0088532455265522
713,0.008783758617937565
714,0.008716672658920288
715,0.008653185330331326
716,0.008591633290052414
717,0.00852959230542183
718,0.008472115732729435
719,0.008429511450231075
720,0.008379333652555943
721,0.008322035893797874
722,0.008255379274487495
723,0.008220609277486801
724,0.00816132128238678
725,0.008139492943882942
726,0.00814097747206688
727,0.008031702600419521
728,0.007966989651322365
729,0.00794287770986557
730,0.007886948063969612
731,0.00782790407538414
732,0.007811748888343573
733,0.0077544916421175
734,0.007688693702220917
735,0.007648468017578125
736,0.007624397985637188
737,0.007557926699519157
738,0.007535884622484446
739,0.007502226158976555
740,0.007444698363542557
741,0.007390794809907675
742,0.0073645515367388725
743,0.007313139270991087
744,0.007281114812940359
745,0.007252441719174385
746,0.007198141422122717
747,0.00716442009434104
748,0.007184074260294437
749,0.007079100236296654
750,0.0070535591803491116
751,0.007019226439297199
752,0.006974415387958288
753,0.006944809574633837
754,0.00691287312656641
755,0.006874843966215849
756,0.006829165853559971
757,0.006795005407184362
758,0.006762780714780092
759,0.006722540594637394
760,0.006688740104436874
761,0.006646908354014158
762,0.006606337148696184
763,0.00657104654237628
764,0.006537043955177069
765,0.0065109930001199245
766,0.006473792251199484
767,0.006445200648158789
768,0.006407113280147314
769,0.006358612794429064
770,0.006333723198622465
771,0.006299306638538837
772,0.006277501583099365
773,0.006237441208213568
774,0.006195192225277424
775,0.006162157282233238
776,0.006132033653557301
777,0.006093110889196396
778,0.006057847756892443
779,0.006031125783920288
780,0.006014241836965084
781,0.0059810420498251915
782,0.005933464504778385
783,0.005910719744861126
784,0.0058913882821798325
785,0.005848278757184744
786,0.005806697066873312
787,0.005768496543169022
788,0.005742239765822887
789,0.005701575893908739
790,0.005665093194693327
791,0.005636708345264196
792,0.0056008207611739635
793,0.005566574167460203
794,0.005531384143978357
795,0.005501937586814165
796,0.005475422367453575
797,0.005436701234430075
798,0.005403816234320402
799,0.005380973219871521
800,0.0053541772067546844
