method,method_label,track,pairs,paired_images,budget_matched,gain_psnr,ci_low_psnr,ci_high_psnr,pairs_psnr,gain_ms_ssim,ci_low_ms_ssim,ci_high_ms_ssim,pairs_ms_ssim,gain_auc_psnr,ci_low_auc_psnr,ci_high_auc_psnr,pairs_auc_psnr,gain_fit_seconds,ci_low_fit_seconds,ci_high_fit_seconds,pairs_fit_seconds,gain_total_seconds,ci_low_total_seconds,ci_high_total_seconds,pairs_total_seconds,gain_lpips,ci_low_lpips,ci_high_lpips,pairs_lpips,images_lpips,sample_relation,supported_relation_95ci
structsplat_best_gcr015,SS best + GCR 0.015,best-geometry-loss,8,4,True,0.08587932586669922,-0.03585958480834961,0.20761823654174805,8,0.00019741803407669067,-0.0004116818308830261,0.0008726119995117188,8,0.07713636869419194,0.027681091505445288,0.10910291709976505,8,-0.23654493689537048,-0.5882641971111298,0.08574610948562622,8,-0.24200668931007385,-0.6074429154396057,0.08887383341789246,8,-0.001054156105965376,-0.0034238016232848167,0.001315489411354065,8,4,tradeoff,tradeoff
structsplat_best_gcr015_e2,SS best + GCR 0.015 every2,best-geometry-loss,8,4,True,0.15043258666992188,0.0380096435546875,0.28481483459472656,8,0.00014518946409225464,-0.0007749646902084351,0.0010653436183929443,8,0.06728018572430905,0.03695223231115019,0.09785928492077822,8,-0.10880932211875916,-0.3881060481071472,0.15807601809501648,8,-0.12104853987693787,-0.42755770683288574,0.16086474061012268,8,-0.0070318314246833324,-0.020491214003413916,-0.0001877211034297943,8,4,tradeoff,tradeoff
structsplat_best_gcr015_e4,SS best + GCR 0.015 every4,best-geometry-loss,8,4,True,0.04594755172729492,-0.1350712776184082,0.1760725975036621,8,-0.0009835660457611084,-0.0033054575324058533,0.0004981011152267456,8,0.027403071074783014,-0.10681428125721526,0.1334807970719738,8,-0.1781749427318573,-0.6002470850944519,0.16748234629631042,8,-0.18925797939300537,-0.6382084488868713,0.17165333032608032,8,-0.0014758948236703873,-0.004920421168208122,0.001511729322373867,8,4,tradeoff,tradeoff
