epoch,loss
161,1.9901366233825684
162,1.9765318632125854
163,1.9623502492904663
164,1.9461222887039185
165,1.928490400314331
166,1.9083762168884277
167,1.8845659494400024
168,1.8598476648330688
169,1.8321902751922607
170,1.8048464059829712
171,1.7722538709640503
172,1.7367215156555176
173,1.7007721662521362
174,1.6645443439483643
175,1.6219966411590576
176,1.58095121383667
177,1.5372809171676636
178,1.4955450296401978
179,1.4547370672225952
180,1.4153847694396973
181,1.379732370376587
182,1.3443845510482788
183,1.3127086162567139
184,1.2861577272415161
185,1.2614496946334839
186,1.2409886121749878
187,1.223268747329712
188,1.2060160636901855
189,1.1911063194274902
190,1.1746094226837158
191,1.1591016054153442
192,1.1476775407791138
193,1.1339913606643677
194,1.1186860799789429
195,1.1052533388137817
196,1.0880134105682373
197,1.0822906494140625
198,1.05836021900177
199,1.0514298677444458
200,1.0286911725997925
201,1.0154922008514404
202,0.9896206259727478
203,0.9862983822822571
204,0.9652934670448303
205,0.9463019967079163
206,0.9355624914169312
207,0.8974988460540771
208,0.8874846696853638
209,0.8589596748352051
210,0.8354474902153015
211,0.8127567768096924
212,0.8051382899284363
213,0.7825528383255005
214,0.747893214225769
215,0.7300771474838257
216,0.7037922739982605
217,0.6786964535713196
218,0.6786830425262451
219,0.6711828112602234
220,0.6259341239929199
221,0.5921581387519836
222,0.570374071598053
223,0.5455543994903564
224,0.5308308601379395
225,0.5278359651565552
226,0.5022211074829102
227,0.4642729163169861
228,0.44494524598121643
229,0.44243788719177246
230,0.39843156933784485
231,0.39927181601524353
232,0.3713611662387848
233,0.34126827120780945
234,0.3276474177837372
235,0.3010872006416321
236,0.2874477207660675
237,0.2675182819366455
238,0.2645738124847412
239,0.2733096182346344
240,0.226136714220047
241,0.23515863716602325
242,0.23213529586791992
243,0.20325523614883423
244,0.20959918200969696
245,0.17910632491111755
246,0.18031923472881317
247,0.15948092937469482
248,0.15927231311798096
249,0.14409597218036652
250,0.1422187089920044
251,0.13067293167114258
252,0.12797841429710388
253,0.12109227478504181
254,0.11491706967353821
255,0.11094269156455994
256,0.10527559369802475
257,0.10320022702217102
258,0.09681040048599243
259,0.09443631768226624
260,0.08891071379184723
261,0.08665937185287476
262,0.0827353373169899
263,0.07967226952314377
264,0.07664567977190018
265,0.07341797649860382
266,0.07115921378135681
267,0.06831062585115433
268,0.06618467718362808
269,0.06370605528354645
270,0.061607640236616135
271,0.059499673545360565
272,0.05767688900232315
273,0.056491028517484665
274,0.05471813306212425
275,0.05268428847193718
276,0.05116515979170799
277,0.049734510481357574
278,0.048374470323324203
279,0.04714679345488548
280,0.045770928263664246
281,0.044582996517419815
282,0.04348507151007652
283,0.04256799444556236
284,0.04157831892371178
285,0.04059090092778206
286,0.039623912423849106
287,0.03883746266365051
288,0.038101330399513245
289,0.03719828650355339
290,0.03639398515224457
291,0.0355716273188591
292,0.03484833985567093
293,0.03409425914287567
294,0.03331423178315163
295,0.03269575908780098
296,0.03219758719205856
297,0.03177974745631218
298,0.03196755424141884
299,0.030992504209280014
300,0.030269231647253036
301,0.02953564189374447
302,0.02901172637939453
303,0.028470274060964584
304,0.0280391164124012
305,0.027613814920186996
306,0.02740946225821972
307,0.026898251846432686
308,0.02641240507364273
309,0.026033049449324608
310,0.02561505138874054
311,0.025325097143650055
312,0.02485637366771698
313,0.024564547464251518
314,0.024165717884898186
315,0.02386930212378502
316,0.023670386523008347
317,0.02343505062162876
318,0.0231365617364645
319,0.02277367375791073
320,0.022431639954447746
321,0.022169748321175575
322,0.02201373688876629
323,0.021954813972115517
324,0.021557264029979706
325,0.021226782351732254
326,0.021002911031246185
327,0.02088933438062668
328,0.02063944563269615
329,0.02047603577375412
330,0.020255617797374725
331,0.020076138898730278
332,0.019760554656386375
333,0.019595056772232056
334,0.019390936940908432
335,0.019193319603800774
336,0.01935681886970997
337,0.01893678680062294
338,0.018751513212919235
339,0.01860084757208824
340,0.018488887697458267
341,0.01825624704360962
342,0.01814262755215168
343,0.017994966357946396
344,0.017914894968271255
345,0.017908094450831413
346,0.017613640055060387
347,0.017483005300164223
348,0.017375092953443527
349,0.01725149340927601
350,0.017330491915345192
351,0.017147459089756012
352,0.0169537216424942
353,0.016764003783464432
354,0.016609860584139824
355,0.016465816646814346
356,0.01655721478164196
357,0.016205228865146637
358,0.016054166480898857
359,0.015913276001811028
360,0.015871061012148857
361,0.01629752293229103
362,0.015875481069087982
363,0.015656491741538048
364,0.015553366392850876
365,0.01537055429071188
366,0.015305372886359692
367,0.01510957907885313
368,0.014975639060139656
369,0.01480811182409525
370,0.014639532193541527
371,0.014393087476491928
372,0.014222666621208191
373,0.014056205749511719
374,0.01390603557229042
375,0.013760918751358986
376,0.013642008416354656
377,0.013563762418925762
378,0.013408690690994263
379,0.013287697918713093
380,0.013106982223689556
381,0.013027871027588844
382,0.012969167903065681
383,0.012837671674787998
384,0.01272872556000948
385,0.012592957355082035
386,0.012512621469795704
387,0.012457468546926975
388,0.012405337765812874
389,0.012645099312067032
390,0.012746542692184448
391,0.012466507963836193
392,0.012298785150051117
393,0.012213555164635181
394,0.012057626619935036
395,0.012315320782363415
396,0.012044382281601429
397,0.011893494985997677
398,0.011860004626214504
399,0.011778195388615131
400,0.011710714548826218
401,0.011664917692542076
402,0.011582132428884506
403,0.011535493656992912
404,0.011455426923930645
405,0.011385632678866386
406,0.011316478252410889
407,0.0112336790189147
408,0.011159967631101608
409,0.011080458760261536
410,0.011004723608493805
411,0.01092035323381424
412,0.010868197306990623
413,0.010870156809687614
414,0.01081043854355812
415,0.010751165449619293
416,0.010691680945456028
417,0.010649614967405796
418,0.010552313178777695
419,0.010460665449500084
420,0.01045181043446064
421,0.010481222532689571
422,0.010990146547555923
423,0.01035179104655981
424,0.0103816082701087
425,0.010324563831090927
426,0.010124842636287212
427,0.010090275667607784
428,0.009986923076212406
429,0.009865897707641125
430,0.009825118817389011
431,0.00971085112541914
432,0.00962416548281908
433,0.009539783000946045
434,0.00944806169718504
435,0.009364347904920578
436,0.009280220605432987
437,0.009212962351739407
438,0.009121841751039028
439,0.009056305512785912
440,0.00896468386054039
441,0.008911965414881706
442,0.008884178474545479
443,0.008989228866994381
444,0.008802121505141258
445,0.008766287937760353
446,0.00884781964123249
447,0.008720677345991135
448,0.008837703615427017
449,0.008642716333270073
450,0.008681760169565678
451,0.008651187643408775
452,0.00852945540100336
453,0.008503537625074387
454,0.00846902560442686
455,0.008518101647496223
456,0.008438874036073685
457,0.008379031904041767
458,0.008339582942426205
459,0.00832862127572298
460,0.00824034120887518
461,0.008257916197180748
462,0.008199615404009819
463,0.008148664608597755
464,0.008090488612651825
465,0.008047091774642467
466,0.00800061784684658
467,0.007914252579212189
468,0.007863923907279968
469,0.007830088958144188
470,0.007778855040669441
471,0.007682419382035732
472,0.007644998375326395
473,0.0075803594663739204
474,0.007499269209802151
475,0.0074349320493638515
476,0.0073737939819693565
477,0.007355073466897011
478,0.007314268499612808
479,0.007225392386317253
480,0.007174123078584671
481,0.0071149058640003204
482,0.007087178528308868
483,0.007067718543112278
484,0.007081250194460154
485,0.007024133577942848
486,0.006976511795073748
487,0.006907972041517496
488,0.006872338242828846
489,0.006862235255539417
490,0.006833650171756744
491,0.006796202156692743
492,0.006768265273422003
493,0.006743558682501316
494,0.006761450786143541
495,0.007009763270616531
496,0.0068963696248829365
497,0.006720736622810364
498,0.006712975446134806
499,0.006692997645586729
500,0.006652392912656069
501,0.006680256687104702
502,0.006755676120519638
503,0.006632013712078333
504,0.006572355981916189
505,0.006530808750540018
506,0.0065219346433877945
507,0.006479821167886257
508,0.006434962619096041
509,0.00640836451202631
510,0.0063783591613173485
511,0.0063601043075323105
512,0.006359184626489878
513,0.006263704039156437
514,0.006221240386366844
515,0.006181389093399048
516,0.00615750253200531
517,0.006157016381621361
518,0.006196698173880577
519,0.0061799087561666965
520,0.006186014041304588
521,0.00610565347597003
522,0.005954776890575886
523,0.005958310794085264
524,0.005941930692642927
525,0.005855541676282883
526,0.005810163915157318
527,0.005804272368550301
528,0.005761390086263418
529,0.005699900444597006
530,0.005681725684553385
531,0.0056479019112885
532,0.005617879331111908
533,0.005594141781330109
534,0.0055754040367901325
535,0.005544997751712799
536,0.005525026470422745
537,0.005507241003215313
538,0.005600834731012583
539,0.0055369543842971325
540,0.005635005887597799
541,0.005586002487689257
542,0.005533826537430286
543,0.005480901338160038
544,0.005454086698591709
545,0.005434814840555191
546,0.005416913889348507
547,0.005406966432929039
548,0.005436812527477741
549,0.005382288713008165
550,0.005389114376157522
551,0.00537545420229435
552,0.005346472375094891
553,0.005312822293490171
554,0.005296873394399881
555,0.005300612188875675
556,0.005376395769417286
557,0.0053183953277766705
558,0.005289780907332897
559,0.005293008405715227
560,0.005269793327897787
561,0.005251056980341673
562,0.005216777324676514
563,0.0051771351136267185
564,0.0051612104289233685
565,0.005163355730473995
566,0.005126786883920431
567,0.005092456005513668
568,0.005077455658465624
569,0.005067900288850069
570,0.005037559196352959
571,0.00501262629404664
572,0.005010250024497509
573,0.004947833251208067
574,0.00492889154702425
575,0.004903963766992092
576,0.0048750475980341434
577,0.004844765178859234
578,0.004813372623175383
579,0.004777414258569479
580,0.004748689942061901
581,0.004721726756542921
582,0.004740271717309952
583,0.004779163282364607
584,0.004781689960509539
585,0.004838686436414719
586,0.0049288016743958
587,0.00480210967361927
588,0.004572942387312651
589,0.0045366170816123486
590,0.004535800777375698
591,0.004480104893445969
592,0.004381787963211536
593,0.004376373719424009
594,0.0043373494409024715
595,0.004243398085236549
596,0.0042392355389893055
597,0.004204457625746727
598,0.004134644288569689
599,0.004115150310099125
600,0.004113640170544386
601,0.0040999785996973515
602,0.0040647308342158794
603,0.004056958016008139
604,0.004058476537466049
605,0.004046861082315445
606,0.004035956226289272
607,0.004029705189168453
608,0.004017441533505917
609,0.003999674692749977
610,0.003987405449151993
611,0.004119081422686577
612,0.004198117181658745
613,0.00410049594938755
614,0.00405002199113369
615,0.003966062795370817
616,0.003945118747651577
617,0.003962344955652952
618,0.003897431306540966
619,0.0038721526507288218
620,0.0038909560535103083
621,0.0038607935421168804
622,0.0038304899353533983
623,0.003839942393824458
624,0.00383040145970881
625,0.003804605221375823
626,0.003819479141384363
627,0.00388900563120842
628,0.0037976144813001156
629,0.003798727411776781
630,0.0037623876705765724
631,0.0037776941899210215
632,0.0037969020195305347
633,0.003870819928124547
634,0.003908113110810518
635,0.003794801188632846
636,0.0037675064522773027
637,0.0037824693135917187
638,0.0037987695541232824
639,0.003795197233557701
640,0.0037685756105929613
641,0.003774182638153434
642,0.0037656775675714016
643,0.003749990602955222
644,0.0037350147031247616
645,0.0037272570189088583
646,0.0037138143088668585
647,0.0036977282725274563
648,0.0036786999553442
649,0.003663440002128482
650,0.003649132326245308
651,0.0036267531104385853
652,0.0036039650440216064
653,0.0035796421580016613
654,0.003562713274732232
655,0.0037110268604010344
656,0.0035720968153327703
657,0.0035972632467746735
658,0.0035918180365115404
659,0.0035584152210503817
660,0.003541149664670229
661,0.0035345852375030518
662,0.003534969873726368
663,0.003518124809488654
664,0.0034974508453160524
665,0.0034917588345706463
666,0.003490661969408393
667,0.0034873858094215393
668,0.0035134328063577414
669,0.003509095637127757
670,0.0035243555903434753
671,0.0035449753049761057
672,0.003564130747690797
673,0.0035751385148614645
674,0.0035273830872029066
675,0.003457791870459914
676,0.0034211724996566772
677,0.003443734487518668
678,0.0034436762798577547
679,0.0034019772429019213
680,0.003378847613930702
681,0.0033927990589290857
682,0.0033898206893354654
683,0.0033534527756273746
684,0.0033292844891548157
685,0.003331960178911686
686,0.00333295832388103
687,0.003351073944941163
688,0.003286320250481367
689,0.0033068836200982332
690,0.003318036673590541
691,0.003292636713013053
692,0.0032642886508256197
693,0.0032466913107782602
694,0.003345177508890629
695,0.0033134487457573414
696,0.003405351424589753
697,0.0034966205712407827
698,0.0035739613231271505
699,0.0035320662427693605
700,0.003370939753949642
701,0.003213394433259964
702,0.0032555253710597754
703,0.0033191321417689323
704,0.0032794554717838764
705,0.003155321115627885
706,0.0031556186731904745
707,0.0032121252734214067
708,0.0031395095866173506
709,0.0030862444546073675
710,0.0031246074941009283
711,0.0031236137729138136
712,0.0030563485343009233
713,0.0030277555342763662
714,0.0030527885537594557
715,0.003046351717785001
716,0.002992500551044941
717,0.0029719548765569925
718,0.002988428110256791
719,0.0029568905010819435
720,0.002921365899965167
721,0.0029035592451691628
722,0.0029078838415443897
723,0.0028990511782467365
724,0.002867758274078369
725,0.002843038644641638
726,0.0028423983603715897
727,0.0028456063009798527
728,0.0028422398027032614
729,0.00281752971932292
730,0.002787636825814843
731,0.002765937941148877
732,0.0027559236623346806
733,0.0027538412250578403
734,0.002767841098830104
735,0.002780435374006629
736,0.002744512166827917
737,0.002732169348746538
738,0.002708923304453492
739,0.0026851061265915632
740,0.0026761777698993683
741,0.0026805480010807514
742,0.002694315742701292
743,0.0027456763200461864
744,0.0029173989314585924
745,0.00301340245641768
746,0.0033155842684209347
747,0.003708491101861
748,0.004312186501920223
749,0.004497481510043144
750,0.0042813848704099655
751,0.0033447917085140944
752,0.002740859752520919
753,0.0032741872128099203
754,0.0034022436011582613
755,0.0029187106993049383
756,0.0027815490029752254
757,0.0032635647803545
758,0.0030785987619310617
759,0.0026768615934997797
760,0.00302708987146616
761,0.003129916964098811
762,0.002705556806176901
763,0.0027795792557299137
764,0.0030264072120189667
765,0.0027714858297258615
766,0.0026468473952263594
767,0.002869589487090707
768,0.0028074760921299458
769,0.002614356577396393
770,0.00269156601279974
771,0.0027887506876140833
772,0.002671549329534173
773,0.0025840967427939177
774,0.0026624223683029413
775,0.002703598700463772
776,0.0026227557100355625
777,0.002562550362199545
778,0.002604389563202858
779,0.002629808383062482
780,0.002579122083261609
781,0.002536807209253311
782,0.002560166409239173
783,0.0025895568542182446
784,0.0025639061350375414
785,0.002533934311941266
786,0.0025118975900113583
787,0.0025169053114950657
788,0.0025268951430916786
789,0.002515748143196106
790,0.0024956045672297478
791,0.002487579360604286
792,0.0024992036633193493
793,0.0025238541420549154
794,0.0025230618193745613
795,0.0025011070538312197
796,0.002480504335835576
797,0.00248765223659575
798,0.002598332241177559
799,0.002484701108187437
800,0.0024958595167845488
