accepted_steps,active_limit,attempted_steps,auc_psnr,config_json,error,error_png,error_tail,field_npz,field_sha256,final_budget,fit_seconds,history_json,init_seconds,iters,iters_to_targets,job_key,lpips,mae,mask_path,masked,max_abs,max_side,method,method_label,ms_ssim,mse,n_gaussians,original_source_path,phase_seconds,physical_capacity,profile,profile_scope,psnr,pursuit_tail,reconstruction_png,render_fps_median,render_seconds,requested_max_side,schema,seed,source_id,source_path,ssim,start_budget,start_gaussians,status,target_pixel_sha256,target_png,total_seconds,variant
1250,11000,13760,36.135288935846994,runs/full/rgb_1000/seed_0/config.json,,runs/full/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6280, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6280, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/full/rgb_1000/seed_0/field.npz,ec30f417a1ea915c4cb8fa4d163d9f4bfe0cec7535648c01b8e4ab1408149f65,6280,1216.2604842530563,runs/full/rgb_1000/seed_0/history.json,1.823673216626048,13250,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",021a071ad2736242539a28dd9ba04ff34fb0d9cf656c6a2d5b126ba955f73945,0.1387731283903122,0.009541843086481094,,False,0.4308948516845703,0,structsplat_best_default,Current profile,0.9865447282791138,0.0002247996599180624,6280,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 114.5252382941544, ""color_solve"": 1.4047130048274994, ""coverage_growth"": 0.21815182268619537, ""detail_growth"": 798.6944834729657, ""detail_tail"": 0.21049970109015703, ""general_closure"": 127.86803061049432, ""initialization"": 7.585994899272919e-05, ""pre_polish_color_solve"": 0.5613529160618782, ""redistribution"": 127.6203456223011, ""safe_polish"": 41.756083976477385}",6280,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.4820442199707,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6280, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6280, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/full/rgb_1000/seed_0/reconstruction.png,1818.311144829268,0.0005499608814716339,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9326887726783752,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/full/rgb_1000/seed_0/target.png,1219.0641668410972,full
810,11000,13462,35.815913474040606,runs/no_bootstrap/rgb_1000/seed_0/config.json,,runs/no_bootstrap/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6792, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6792, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_bootstrap/rgb_1000/seed_0/field.npz,4d67b270bab7d8afe83a900e3b8ade4d0a6a5ec6e539bc17ab88fd623d023348,6792,723.3124265950173,runs/no_bootstrap/rgb_1000/seed_0/history.json,1.7621291419491172,12000,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",fdf9c52bfb3d2ee91437bfa988de6126f15a386a8a46bd27cb1df837c61488c8,0.14179201424121857,0.009901897050440311,,False,0.4342663288116455,0,ablation/no_bootstrap,no bootstrap,0.9844340682029724,0.00024465681053698063,6792,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 0.20329868327826262, ""color_solve"": 0.34223543014377356, ""coverage_growth"": 8.88743070885539, ""detail_growth"": 530.1023957347497, ""detail_tail"": 0.20833866111934185, ""general_closure"": 77.55444948934019, ""initialization"": 6.707943975925446e-05, ""pre_polish_color_solve"": 0.48308346793055534, ""redistribution"": 76.59425446670502, ""safe_polish"": 26.10717959422618}",6792,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.11442565917969,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6792, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6792, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_bootstrap/rgb_1000/seed_0/reconstruction.png,1771.1030059908685,0.0005646198987960815,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9283976554870605,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/no_bootstrap/rgb_1000/seed_0/target.png,725.310935148038,no_bootstrap
930,11000,14980,35.90492278202455,runs/no_coverage_growth/rgb_1000/seed_0/config.json,,runs/no_coverage_growth/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6288, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6288, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_coverage_growth/rgb_1000/seed_0/field.npz,349296567a71e60d73b0a28fe7e0099891bb4ed9d898fb81c6ce4c253ab07daa,6288,1137.8224130840972,runs/no_coverage_growth/rgb_1000/seed_0/history.json,1.7507584262639284,10250,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",6c6dad775562ff3eb28b11364484075962bf7cfafc88fdf660d01dbc3d24b79b,0.14110057055950165,0.009803244844079018,,False,0.41976842284202576,0,ablation/no_coverage_growth,no coverage growth,0.9856986999511719,0.00023952251649461687,6288,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 60.746745080687106, ""color_solve"": 0.33822902105748653, ""coverage_growth"": 0.20872477628290653, ""detail_growth"": 816.7753106243908, ""detail_tail"": 0.2096884474158287, ""general_closure"": 109.77077636308968, ""initialization"": 6.48200511932373e-05, ""pre_polish_color_solve"": 0.516576356254518, ""redistribution"": 109.58121901098639, ""safe_polish"": 36.874567445367575}",6288,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.206539154052734,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6288, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6288, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_coverage_growth/rgb_1000/seed_0/reconstruction.png,1809.1019776857472,0.000552760437130928,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9300567507743835,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/no_coverage_growth/rgb_1000/seed_0/target.png,1139.8210501754656,no_coverage_growth
970,11000,8426,35.92053796638224,runs/no_detail_growth/rgb_1000/seed_0/config.json,,runs/no_detail_growth/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6024, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6024, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_detail_growth/rgb_1000/seed_0/field.npz,c59926e6b2b728aa12475560f09bb27444a8ae06e5fc6e805fb735b094d1ef87,6024,704.4179433137178,runs/no_detail_growth/rgb_1000/seed_0/history.json,1.7609214782714844,10250,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",c0a082c1adeb17b5d454d8b75ef853419705a0fbcfa6c12ffd406a33d532983c,0.14133089780807495,0.009645597077906132,,False,0.4389670491218567,0,ablation/no_detail_growth,no detail growth,0.9861196279525757,0.00023411311849486083,6024,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 88.93185421917588, ""color_solve"": 0.34710862673819065, ""coverage_growth"": 0.21344751212745905, ""detail_growth"": 0.210409602150321, ""detail_tail"": 0.2097062524408102, ""general_closure"": 450.747647468932, ""initialization"": 6.769970059394836e-05, ""pre_polish_color_solve"": 0.5445729922503233, ""redistribution"": 120.62645254284143, ""safe_polish"": 39.7589745959267}",6024,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.30574035644531,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6024, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6024, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_detail_growth/rgb_1000/seed_0/reconstruction.png,1793.5304196767863,0.0005575595423579216,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9311819076538086,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/no_detail_growth/rgb_1000/seed_0/target.png,706.4114908603951,no_detail_growth
1530,11000,13434,36.21892067233968,runs/no_closure/rgb_1000/seed_0/config.json,,runs/no_closure/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6536, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6536, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_closure/rgb_1000/seed_0/field.npz,68cfa0ec26e0cbc609cde3778a3fbef31c531619b19734e447eeea9ad44b6ac3,6536,1427.5708318417892,runs/no_closure/rgb_1000/seed_0/history.json,1.771050976589322,11250,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",8d5b39502b50470c0967b54c48d5460a7e46a5b8cbd7073fcc3fffc9516aa431,0.13611634075641632,0.009434942156076431,,False,0.4060786962509155,0,ablation/no_closure,no closure,0.9868510365486145,0.00021961070888210088,6536,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 98.44387672189623, ""color_solve"": 0.34230017103254795, ""coverage_growth"": 0.2118854047730565, ""detail_growth"": 1117.5735591156408, ""detail_tail"": 0.21256187744438648, ""general_closure"": 0.21238878928124905, ""initialization"": 6.901007145643234e-05, ""pre_polish_color_solve"": 0.5760893328115344, ""redistribution"": 156.13765145558864, ""safe_polish"": 51.039802513085306}",6536,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.58346939086914,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6536, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6536, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_closure/rgb_1000/seed_0/reconstruction.png,1718.6578824373034,0.0005818493664264679,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9338045716285706,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/no_closure/rgb_1000/seed_0/target.png,1429.5812737541273,no_closure
1010,11000,12752,35.872446146425595,runs/no_redistribution/rgb_1000/seed_0/config.json,,runs/no_redistribution/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6792, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6792, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_redistribution/rgb_1000/seed_0/field.npz,224a1126f7aade55990278d358c81a43c26e6ba7b020b4352710a34857ff2099,6792,949.0840814346448,runs/no_redistribution/rgb_1000/seed_0/history.json,1.7548212837427855,11250,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",ecc790191c1c9ff78df7cf14e1a35605effed4ab3546cd43bfa222a0f22f028b,0.14109838008880615,0.009799852967262268,,False,0.42053350806236267,0,ablation/no_redistribution,no redistribution,0.9856938123703003,0.0002389432193012908,6792,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 60.16482634842396, ""color_solve"": 0.33835654705762863, ""coverage_growth"": 0.21466082893311977, ""detail_growth"": 737.685314972885, ""detail_tail"": 0.21070822421461344, ""general_closure"": 109.83124882448465, ""initialization"": 6.048940122127533e-05, ""pre_polish_color_solve"": 0.5339886005967855, ""redistribution"": 0.21074166521430016, ""safe_polish"": 37.05033893696964}",6792,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.21705627441406,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6792, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6792, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_redistribution/rgb_1000/seed_0/reconstruction.png,1768.1602331766198,0.0005655596032738686,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9301374554634094,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/no_redistribution/rgb_1000/seed_0/target.png,951.077367676422,no_redistribution
850,11000,12792,35.8621512877878,runs/no_polish/rgb_1000/seed_0/config.json,,runs/no_polish/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6280, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6280, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_polish/rgb_1000/seed_0/field.npz,0dc9009b72bcabe4ec4ae44baa1a818148664cbbf87ec9dba0930d6ebdcd34c9,6280,955.8329298924655,runs/no_polish/rgb_1000/seed_0/history.json,1.7590665789321065,11250,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",97158b5d94822b277855aae9c1554303fb8936e3a3bbaa722a15d28e7f1356a8,0.14122062921524048,0.009804630652070045,,False,0.4232458472251892,0,ablation/no_polish,no polish,0.9856789708137512,0.0002404007682343945,6280,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 60.14489375799894, ""color_solve"": 0.33820278104394674, ""coverage_growth"": 0.20901446789503098, ""detail_growth"": 674.6727550327778, ""detail_tail"": 0.21549426205456257, ""general_closure"": 108.5219855569303, ""initialization"": 6.274878978729248e-05, ""pre_polish_color_solve"": 0.5129132233560085, ""redistribution"": 108.17374411411583, ""safe_polish"": 0.20984293520450592}",6280,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.190643310546875,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6280, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6280, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_polish/rgb_1000/seed_0/reconstruction.png,1715.0617091488757,0.0005830693989992142,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9299519062042236,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/no_polish/rgb_1000/seed_0/target.png,957.8294551717117,no_polish
1140,11000,15948,35.90616757139927,runs/no_pareto_checkpoints/rgb_1000/seed_0/config.json,,runs/no_pareto_checkpoints/rgb_1000/seed_0/absolute_error_x4.png,"{""activated_rows"": 0, ""allocation_termination_reason"": ""disabled"", ""convergence_termination_reason"": ""disabled"", ""enabled"": false, ""end_n"": 6824, ""estimated_complete_rows"": 0, ""fraction"": 0.0, ""minimum_batch_rows"": 8, ""requested_rows"": 0, ""start_n"": 6824, ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_pareto_checkpoints/rgb_1000/seed_0/field.npz,878094c94dc08fafbc50518d9982436a63764ce27de96c026df24fa957c9a93f,6824,1079.5620431518182,runs/no_pareto_checkpoints/rgb_1000/seed_0/history.json,1.7653402192518115,13250,"{""28.0"": 250, ""30.0"": 250, ""32.0"": 250}",926488f8c17b3433d56f67c57ec6599beedd965e0878d9d925dd2b6027335fcd,0.14040935039520264,0.009871751070022583,,False,0.44624918699264526,0,ablation/no_pareto_checkpoints,no pareto checkpoints,0.9853978753089905,0.00024236585886683315,6824,/home/alex/Dropbox/Work/Janelle/karate/frame_00005/rgb/rgb_1000.jpeg,"{""bootstrap"": 89.12734050955623, ""color_solve"": 0.3381675221025944, ""coverage_growth"": 0.20913204737007618, ""detail_growth"": 668.3888627439737, ""detail_tail"": 0.2098812609910965, ""general_closure"": 186.7187292361632, ""initialization"": 6.232969462871552e-05, ""pre_polish_color_solve"": 0.5093501498922706, ""redistribution"": 98.13813565671444, ""safe_polish"": 33.09116119425744}",6824,safe-commit-schedule_2026-07-27.1,"single masked image, single seed, one GPU; the full-frame arm is unscreened (BENCH-017)",36.1552848815918,"{""activated_rows"": 0, ""after_detail"": null, ""batch_rows"": 128, ""before_detail"": null, ""enabled"": false, ""end_n"": 6824, ""highpass_reduction"": 0.0, ""laplacian_reduction"": 0.0, ""max_rows"": 2048, ""start_n"": 6824, ""target_reached"": false, ""termination_reason"": ""disabled"", ""waves"": [], ""waves_accepted"": 0, ""waves_attempted"": 0}",runs/no_pareto_checkpoints/rgb_1000/seed_0/reconstruction.png,1756.8455305836617,0.0005692020058631897,768,structsplat.current_pipeline.metric.v1,0,rgb_1000.jpeg,inputs/rgb_1000.png,0.9294835329055786,5000,5000,ok,92b3abf48525e02c48967096e6d11b652a2f84f8d8f0627ea661273208d86aea,runs/no_pareto_checkpoints/rgb_1000/seed_0/target.png,1081.5639867782593,no_pareto_checkpoints
