adaptive_count,auc_psnr,color_solve_every,color_solve_schedule,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,loss_weight_beta,loss_weighting,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,relocate_count_per_event,relocate_fraction,relocate_residual_downsample,relocate_rule,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,total_seconds,variant_max_gaussians,width
False,24.25638628961567,,none,,12.0,640,12.0,2.980081081390381,9.645658493041992,1.5472664833068848,residual_tensor_add,5,120,COCO_train2014_000000000009,0.05696868896484375,500,500,1.0,none,,28.27392578125,0.027015352621674538,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9823243618011475,0.0019241845002397895,640,0.09788637608289719,l1,27.157533645629883,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_default.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8991163969039917,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,1.6042351722717285,,160
False,24.344181854882557,,none,,12.0,640,12.0,2.854381561279297,9.341763496398926,0.8121235370635986,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04349255561828613,500,500,1.0,none,,28.420198440551758,0.026159176602959633,160,structsplat_best_ssim010,SS best + SSIM 0.10,Best default geometry/growth with SSIM weight lowered to 0.10 for lower pixel diff.,best-loss-sweep,0.9812690019607544,0.0018874421948567033,640,0.09695408493280411,l1,27.24126625061035,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_ssim010.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8919267654418945,0.1,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8556160926818848,,160
False,23.94162987133783,,none,,12.0,640,12.0,3.021129608154297,9.646172523498535,0.5797009468078613,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04189014434814453,500,500,1.0,none,,27.69779396057129,0.027063006535172462,160,structsplat_best_l1_only,SS best + L1 only,Best default geometry/growth with pure L1 pixel loss and no SSIM term.,best-loss-sweep,0.9748354554176331,0.002218082081526518,640,0.10385045409202576,l1,26.540224075317383,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_l1_only.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8660268187522888,0.0,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.6215910911560059,,160
False,24.38320162301073,,none,,12.0,640,12.0,2.892019748687744,9.307971954345703,0.8439407348632812,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04294157028198242,500,500,1.0,none,,28.418466567993164,0.02605576068162918,160,structsplat_best_charbonnier,SS best + Charbonnier,Best default geometry/growth with Charbonnier pixel loss and SSIM weight 0.10.,best-loss-sweep,0.9820165038108826,0.001861622673459351,640,0.09623967856168747,charbonnier,27.301084518432617,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_charbonnier.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8956818580627441,0.1,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8868823051452637,,160
False,24.308503316256232,,none,,12.0,640,12.0,2.9450860023498535,9.408608436584473,0.814612627029419,residual_tensor_add,5,120,COCO_train2014_000000000009,0.040892601013183594,500,500,1.0,tensor,,28.369176864624023,0.02717270329594612,160,structsplat_best_tensor_loss,SS best + tensor loss,Best default geometry/growth with tensor-weighted pixel loss to emphasize edges.,best-edge-loss,0.9820071458816528,0.0019108133856207132,640,0.09737882763147354,l1,27.187816619873047,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_tensor_loss.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8993568420410156,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8555052280426025,,160
False,24.305128786511315,,final,,12.0,640,12.0,2.9469287395477295,9.644970893859863,0.8874082565307617,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04118037223815918,500,500,1.0,none,,28.57886505126953,0.02687709964811802,160,structsplat_best_color_final,SS best + final color solve,Best default geometry/growth with a final fixed-geometry RGB least-squares color solve.,best-color-polish,0.9826056361198425,0.0017991443164646626,640,0.09381243586540222,l1,27.4493408203125,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_color_final.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8959885835647583,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.9285886287689209,,160
False,24.158908155017006,,none,,12.0,640,12.0,3.028555393218994,9.595144271850586,0.8961412906646729,residual_tensor_add+relocate,5,120,COCO_train2014_000000000009,0.040632009506225586,500,500,1.0,none,,28.28615379333496,0.027171529829502106,160,structsplat_best_relocate,SS best + split relocate,Best default geometry/growth plus split-scheduled residual relocation.,best-relocate,0.9812953472137451,0.0019651870243251324,640,0.09668716788291931,l1,27.065961837768555,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_relocate.png,16,0.25,4,at_split,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8969754576683044,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.9367733001708984,,160
True,25.11935375974269,,none,,12.0,640,12.0,2.66699481010437,8.667825698852539,0.8116028308868408,residual_tensor_add,5,120,COCO_train2014_000000000009,0.0433650016784668,500,500,1.0,none,,30.57257080078125,0.02128005586564541,160,structsplat_best_adaptive_1p5x,SS best + adaptive 1.5x cap,Best default warm start with adaptive residual growth allowed up to 1.5x the requested cap.,best-adaptive-capacity,0.9895384907722473,0.0011579649290069938,960,0.0754498839378357,l1,29.36304473876953,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_adaptive_1p5x.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.9333972334861755,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8549678325653076,960,160
False,24.36590121790976,,none,,,640,69.90766143798828,3.6043148040771484,10.772306442260742,0.7946703433990479,none,5,120,COCO_train2014_000000000009,0.0006213188171386719,500,500,1.0,none,,26.691381454467773,0.029060963541269302,160,gaussianimage_fixed_full,GaussianImage fixed,GaussianImage-style random fixed-count control; starts at the final cap and does not grow.,fixed-full,0.9794484972953796,0.0025655871722847223,640,0.1111782118678093,l1,25.90813446044922,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_gaussianimage_fixed_full.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8914509415626526,0.3,320,0.5,640,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.7952916622161865,,160
False,22.930797460322868,,none,,,640,88.52111053466797,3.6926872730255127,10.746742248535156,0.8048768043518066,residual_add,5,120,COCO_train2014_000000000009,0.0003108978271484375,500,500,1.0,none,,27.99161148071289,0.0281366053968668,160,gaussianimage_plus_residual,GaussianImage++ residual,GaussianImage++-style analogue: random half-budget start plus residual-add growth.,repo-growth,0.9820310473442078,0.0020809811539947987,640,0.10195599496364594,l1,26.817319869995117,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_gaussianimage_plus_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8972599506378174,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8051877021789551,,160
False,23.23337479058153,,none,,,640,116.22544860839844,3.937406539916992,12.992620468139648,0.7979989051818848,residual_add,5,120,COCO_train2014_000000000009,0.0026116371154785156,500,500,1.0,none,,27.898754119873047,0.02838699147105217,160,image_gs_residual,Image-GS residual,Image-GS-style analogue: gradient-density random half-budget start plus residual-add growth.,repo-growth,0.9813080430030823,0.0021186319645494223,640,0.10239309817552567,l1,26.739444732666016,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_image_gs_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8927763104438782,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8006105422973633,,160
False,,,none,RuntimeError: Instant-GI methods require STRUCTSPLAT_INSTANT_GI=/path/to/quard_image.py; unset -> this method is skipped.,,640,,,,,,5,120,COCO_train2014_000000000009,,,500,1.0,none,,,,160,instant_gi_quadtree_fixed,Instant-GI quadtree,Instant-GI quadtree/Delaunay fallback if STRUCTSPLAT_INSTANT_GI is configured; fixed count.,fixed-full,,,,,l1,,,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,,0.3,320,0.5,,error,,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,,,160
False,23.99723638561302,,none,,,640,130.67384338378906,4.46008825302124,16.130605697631836,0.7943642139434814,residual_add,5,120,COCO_train2014_000000000009,0.043213844299316406,500,500,1.0,none,,28.037765502929688,0.027891645208001137,160,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.9817438125610352,0.0020205117762088776,640,0.10047519952058792,l1,26.945384979248047,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_onedge_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8935351371765137,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8375780582427979,,160
False,23.845055138658665,,none,,,640,136.45249938964844,4.767427444458008,17.217790603637695,0.8429515361785889,residual_add+relocate,5,120,COCO_train2014_000000000009,0.04173445701599121,500,500,1.0,none,,27.82895851135254,0.02849121019244194,160,structsplat_onedge_residual_relocate,SS on-edge + residual relocate,StructSplat on-edge residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.9800037145614624,0.0021207004319876432,640,0.10232078284025192,l1,26.735206604003906,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_onedge_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8890790939331055,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8846859931945801,,160
False,24.152217590737198,,none,,12.0,640,12.0,2.752876043319702,8.905210494995117,0.7861769199371338,residual_add,5,120,COCO_train2014_000000000009,0.0476222038269043,500,500,1.0,none,,28.38770866394043,0.026974570006132126,160,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.9821218848228455,0.0019267525058239698,640,0.0965983048081398,l1,27.15174102783203,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_onedge_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8993287682533264,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8337991237640381,,160
False,24.157586482818235,,none,,,640,110.71003723144531,3.8513615131378174,11.670511245727539,0.7790977954864502,residual_add,5,120,COCO_train2014_000000000009,0.04127216339111328,500,500,1.0,none,,28.268115997314453,0.027176354080438614,160,structsplat_onedge_residual_feature_rel,SS on-edge + residual feature-rel cap,StructSplat on-edge residual-add growth with feature-relative local-radius scale caps.,same-growth+feature-rel-cap,0.9820647835731506,0.0019250751938670874,640,0.09796898066997528,l1,27.15552520751953,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_onedge_residual_feature_rel.png,,,,,cuda,,,,feature_rel,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8981810808181763,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8203699588775635,,160
False,23.993052937463673,,none,,,640,135.22203063964844,4.842077732086182,16.500015258789062,0.791121244430542,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04158949851989746,500,500,1.0,none,,27.99129295349121,0.028320202603936195,160,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.980498731136322,0.0020909153390675783,640,0.10170701146125793,l1,26.796634674072266,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_onedge_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.891429603099823,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8327107429504395,,160
False,24.287462900540156,,none,,12.0,640,12.0,2.9669816493988037,9.45181941986084,0.8298656940460205,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04144859313964844,500,500,1.0,none,,28.468822479248047,0.02644653432071209,160,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.982542872428894,0.0018309560837224126,640,0.09459207206964493,l1,27.373220443725586,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_onedge_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.9013550281524658,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.871314287185669,,160
False,24.05230540503003,,none,,,640,110.05635833740234,4.239806652069092,13.310135841369629,0.8221445083618164,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04500555992126465,500,500,1.0,none,,28.04234504699707,0.028170382604002953,160,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,StructSplat on-edge tensor-aware residual growth with feature-relative local-radius caps.,tensor-growth+feature-rel-cap,0.981395423412323,0.0020660804584622383,640,0.1004553884267807,l1,26.848527908325195,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_onedge_tensor_feature_rel.png,,,,,cuda,,,,feature_rel,0,tests/test_images/COCO_train2014_000000000009.jpg,0.895126223564148,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.867150068283081,,160
False,24.043097929868527,,none,,,640,127.60797119140625,5.04205322265625,17.431293487548828,0.817697286605835,residual_tensor_add,5,120,COCO_train2014_000000000009,0.051438331604003906,500,500,1.0,none,,28.011932373046875,0.028112560510635376,160,structsplat_flanking_tensor,SS flanking + tensor,StructSplat flanking initializer plus tensor-aware residual growth.,tensor-growth,0.981604278087616,0.0020478321239352226,640,0.100429467856884,l1,26.88705825805664,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_flanking_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8965240120887756,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8691356182098389,,160
False,24.017270797240233,,none,,,640,160.00001525878906,4.598663806915283,14.664246559143066,0.8281700611114502,residual_add,5,120,COCO_train2014_000000000009,0.10830521583557129,500,500,1.0,none,,28.235919952392578,0.027468618005514145,160,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.9817692041397095,0.001970138633623719,640,0.09795191138982773,l1,27.05503273010254,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_wse_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8966593742370605,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.9364752769470215,,160
False,23.802167865699662,,none,,,640,118.46885681152344,4.661462306976318,15.289800643920898,0.8368668556213379,residual_add+relocate,5,120,COCO_train2014_000000000009,0.10730695724487305,500,500,1.0,none,,27.878963470458984,0.028407249599695206,160,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,StructSplat quadtree-WSE residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.9806848168373108,0.0021357068326324224,640,0.10156790167093277,l1,26.704586029052734,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_wse_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8918765783309937,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.9441738128662109,,160
False,24.181897597226925,,none,,12.0,640,12.0,2.725344657897949,8.534025192260742,0.7866959571838379,residual_add,5,120,COCO_train2014_000000000009,0.11014747619628906,500,500,1.0,none,,28.436071395874023,0.026335017755627632,160,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.9834861159324646,0.0018563643097877502,640,0.095589280128479,l1,27.31336784362793,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_wse_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.9023836255073547,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.896843433380127,,160
False,24.131156127295178,,none,,,640,84.66748809814453,3.848154067993164,12.247979164123535,0.8163950443267822,residual_add,5,120,COCO_train2014_000000000009,0.11014866828918457,500,500,1.0,none,,28.34709930419922,0.027260730043053627,160,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,StructSplat quadtree-WSE residual-add growth with feature-relative local-radius caps.,same-growth+feature-rel-cap,0.9827547669410706,0.001914561609737575,640,0.0964951366186142,l1,27.179306030273438,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_wse_residual_feature_rel.png,,,,,cuda,,,,feature_rel,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8989916443824768,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.9265437126159668,,160
False,23.99850289950629,,none,,,640,160.00001525878906,4.872924327850342,14.956588745117188,0.7968287467956543,residual_tensor_add,5,120,COCO_train2014_000000000009,0.10638213157653809,500,500,1.0,none,,28.022415161132812,0.027979442849755287,160,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.981072187423706,0.0020487657748162746,640,0.10026990622282028,l1,26.88507843017578,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_wse_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8946211934089661,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.9032108783721924,,160
False,24.273934041330953,,none,,12.0,640,12.0,2.8633859157562256,8.700337409973145,0.8281807899475098,residual_tensor_add,5,120,COCO_train2014_000000000009,0.11428594589233398,500,500,1.0,none,,28.3719425201416,0.026567570865154266,160,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9839305281639099,0.001858800882473588,640,0.0957111343741417,l1,27.30767250061035,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_wse_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,0.9051021933555603,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.9424667358398438,,160
False,24.047375704816922,,none,,,640,97.89669799804688,4.217415809631348,12.465508460998535,0.8067309856414795,residual_tensor_add,5,120,COCO_train2014_000000000009,0.1072540283203125,500,500,1.0,none,,28.011476516723633,0.027795571833848953,160,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-relative local-radius caps.,tensor-growth+feature-rel-cap,0.9816608428955078,0.0020196102559566498,640,0.0997391864657402,l1,26.947324752807617,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_wse_tensor_feature_rel.png,,,,,cuda,,,,feature_rel,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8957143425941467,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.913985013961792,,160
False,24.127885520338772,,none,,,640,160.00001525878906,4.6858229637146,14.738214492797852,0.8018934726715088,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04854440689086914,500,500,1.0,none,,28.14722442626953,0.027270205318927765,160,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,StructSplat quadtree-hybrid initializer plus tensor-aware residual growth.,tensor-growth,0.9821073412895203,0.0019658489618450403,640,0.09866607189178467,l1,27.064498901367188,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_quadtree_hybrid_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8999008536338806,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8504378795623779,,160
False,23.370523542583825,,none,,,640,160.00001525878906,5.2484130859375,18.29471778869629,0.8219730854034424,residual_tensor_add,5,120,COCO_train2014_000000000009,0.022022008895874023,500,500,1.0,none,,27.62019157409668,0.02935856208205223,160,floyd_steinberg_tensor,Floyd + tensor,Floyd-Steinberg placement control plus tensor-aware residual growth.,tensor-growth-control,0.978614866733551,0.002245191717520356,640,0.10456489026546478,l1,26.487464904785156,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed0_floyd_steinberg_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000009.jpg,0.8862798810005188,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8439950942993164,,160
False,24.387882840418385,,none,,12.0,640,12.0,2.920957326889038,9.6582612991333,0.8156530857086182,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04160785675048828,500,500,1.0,none,,28.611906051635742,0.026001101359725,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9835302829742432,0.0017595179378986359,640,0.09359908849000931,l1,27.546062469482422,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed1_structsplat_best_default.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000009.jpg,0.9053515791893005,0.3,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8572609424591064,,160
False,24.318702735977325,,none,,12.0,640,12.0,2.894848346710205,9.05075740814209,0.8081803321838379,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04094648361206055,500,500,1.0,none,,28.437185287475586,0.025848839432001114,160,structsplat_best_ssim010,SS best + SSIM 0.10,Best default geometry/growth with SSIM weight lowered to 0.10 for lower pixel diff.,best-loss-sweep,0.9814922213554382,0.001855620532296598,640,0.09620470553636551,l1,27.315109252929688,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed1_structsplat_best_ssim010.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000009.jpg,0.8942791223526001,0.1,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8491268157958984,,160
False,23.967016929137205,,none,,12.0,640,12.0,3.0476760864257812,9.26451587677002,0.583197832107544,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04149198532104492,500,500,1.0,none,,27.661731719970703,0.026792997494339943,160,structsplat_best_l1_only,SS best + L1 only,Best default geometry/growth with pure L1 pixel loss and no SSIM term.,best-loss-sweep,0.9728926420211792,0.0021903845481574535,640,0.1035471260547638,l1,26.59479522705078,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed1_structsplat_best_l1_only.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000009.jpg,0.8615169525146484,0.0,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.6246898174285889,,160
False,24.321698853869236,,none,,12.0,640,12.0,2.9065072536468506,9.183582305908203,0.8509902954101562,residual_tensor_add,5,120,COCO_train2014_000000000009,0.04106640815734863,500,500,1.0,none,,28.373394012451172,0.02598215825855732,160,structsplat_best_charbonnier,SS best + Charbonnier,Best default geometry/growth with Charbonnier pixel loss and SSIM weight 0.10.,best-loss-sweep,0.9811776876449585,0.0018851394997909665,640,0.0972471535205841,charbonnier,27.246566772460938,results/fair_gaussian_variants_20260709_best_candidates/reconstructions/COCO_train2014_000000000009/640/seed1_structsplat_best_charbonnier.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000009.jpg,0.8923487663269043,0.1,320,0.5,320,ok,False,False,results/fair_gaussian_variants_20260709_best_candidates/targets/COCO_train2014_000000000009.png,0.8920567035675049,,160
