final_budget,method,method_label,iter,mean_psnr,std_psnr,runs
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,125,23.70282483100891,2.8491108392336257,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,150,24.112717390060425,2.8656281693586623,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,175,23.975409269332886,2.7898690814110507,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,200,24.75139617919922,2.9259208699422254,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,225,25.086693048477173,2.963106498367133,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,250,23.77767848968506,2.8999501075740817,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,275,25.492969512939453,3.0694576435998315,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,300,25.82509469985962,3.1134928689484602,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,325,26.014190435409546,3.1535165883883085,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,350,26.03403377532959,3.181977600329165,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,375,26.45701241493225,3.271473897006741,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,400,26.657049417495728,3.3324810567996073,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,425,26.33758783340454,3.2824075341209906,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,450,27.014465808868408,3.4250332550624787,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,475,27.21714425086975,3.4834420677587787,8
640,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,499,27.337371349334717,3.526851029458546,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,0,17.072120308876038,1.5521458497332297,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,25,20.995131731033325,2.499694178551941,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,50,22.133302688598633,2.6154732568223396,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,75,22.753660202026367,2.668193232788953,8
