budget,image,iters,max_side,native_auc_psnr,native_fit_seconds,native_gain_auc_psnr,native_gain_fit_seconds,native_gain_lpips,native_gain_ms_ssim,native_gain_psnr,native_gain_total_seconds,native_lpips,native_method,native_ms_ssim,native_psnr,native_total_seconds,seed,source_path,structsplat_auc_psnr,structsplat_fit_seconds,structsplat_lpips,structsplat_method,structsplat_ms_ssim,structsplat_psnr,structsplat_total_seconds
640,COCO_train2014_000000000009,500,160,16.624855752838823,0.8322775363922119,-7.8426474928646215,1.141427755355835,-0.1931925043463707,-0.06780767440795898,-6.346317291259766,1.1934658649697667,0.2465142011642456,gaussianimage_plus_native,0.9151943325996399,21.198589324951172,0.8494432803854579,0,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000009.jpg,24.467503245703444,1.9737052917480469,0.05332169681787491,structsplat_best_default,0.9830020070075989,27.544906616210938,2.0429091453552246
640,COCO_train2014_000000000009,500,160,16.647701364122547,0.8397135734558105,-7.693143763976973,0.42263221740722656,-0.19601517170667648,-0.06494283676147461,-6.061710357666016,0.46174129043356515,0.24873194098472595,gaussianimage_plus_native,0.9174196720123291,21.31700897216797,0.856832184450468,1,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000009.jpg,24.34084512809952,1.262345790863037,0.05271676927804947,structsplat_best_default,0.9823625087738037,27.378719329833984,1.3185734748840332
640,COCO_train2014_000000000025,500,160,18.505324174355653,0.8481142520904541,-4.616789970850654,0.39280128479003906,-0.20263062417507172,-0.036254167556762695,-2.507871627807617,0.42945894987497013,0.4068191945552826,gaussianimage_plus_native,0.9287201166152954,22.728961944580078,0.8651570340880426,0,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000025.jpg,23.122114145206307,1.2409155368804932,0.20418857038021088,structsplat_best_default,0.9649742841720581,25.236833572387695,1.2946159839630127
640,COCO_train2014_000000000025,500,160,18.30188077458333,0.8162963390350342,-4.838390081612705,0.3890714645385742,-0.2154664248228073,-0.03647148609161377,-2.7428035736083984,0.42174585623433813,0.437336802482605,gaussianimage_plus_native,0.9297661781311035,22.572660446166992,0.8333880110294558,1,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000025.jpg,23.140270856196036,1.2053678035736084,0.22187037765979767,structsplat_best_default,0.9662376642227173,25.31546401977539,1.255133867263794
640,COCO_train2014_000000000030,500,160,18.01812549701648,0.869819164276123,-11.96622868459809,0.2963554859161377,-0.23275114595890045,-0.06050950288772583,-9.387594223022461,0.33543200643907767,0.2645406126976013,gaussianimage_plus_native,0.9305821061134338,24.7647762298584,0.8870537742768647,0,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000030.jpg,29.98435418161457,1.1661746501922607,0.03178946673870087,structsplat_best_default,0.9910916090011597,34.15237045288086,1.2224857807159424
640,COCO_train2014_000000000030,500,160,18.020578322013517,0.8847248554229736,-11.89454048982892,0.23779964447021484,-0.2174616977572441,-0.06032264232635498,-8.88409423828125,0.2783611183403991,0.2529538869857788,gaussianimage_plus_native,0.9303709864616394,24.862430572509766,0.9015979404211976,1,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000030.jpg,29.915118811842436,1.1225244998931885,0.0354921892285347,structsplat_best_default,0.9906936287879944,33.746524810791016,1.1799590587615967
640,COCO_train2014_000000000034,500,160,17.723570566560728,0.8804910182952881,-4.171150856418286,0.2700212001800537,-0.13156332075595856,-0.03955727815628052,-2.397615432739258,0.3057994961272925,0.22620438039302826,gaussianimage_plus_native,0.9039633870124817,21.882226943969727,0.8970153213012964,0,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000034.jpg,21.894721422979014,1.1505122184753418,0.0946410596370697,structsplat_best_default,0.9435206651687622,24.279842376708984,1.2028148174285889
640,COCO_train2014_000000000034,500,160,17.584189006025415,0.8143148422241211,-4.2873923735152815,0.2773253917694092,-0.11999080330133438,-0.04546332359313965,-2.214395523071289,0.31463218745193444,0.23302698135375977,gaussianimage_plus_native,0.8983150124549866,21.80616569519043,0.8314783472160343,1,/home/alex/Documents/structsplat/tests/test_images/COCO_train2014_000000000034.jpg,21.871581379540697,1.0916402339935303,0.11303617805242538,structsplat_best_default,0.9437783360481262,24.02056121826172,1.1461105346679688
