auc_psnr,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,total_seconds,width
19.06120212241918,,,2000,768.0,12.027663230895996,45.601715087890625,5.331866979598999,residual_add,4,512,kodim13,0.13652729988098145,1500,1500,,20.53304672241211,0.06396554410457611,768,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.7845375537872314,0.008616972714662552,2000,0.1975466012954712,l1,20.646455764770508,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_onedge_residual.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.48589250445365906,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.4683942794799805,768
18.23422137063849,,57.599999999999994,2000,57.599998474121094,4.063642978668213,13.36460018157959,3.8853304386138916,residual_add,4,512,kodim13,0.15077543258666992,1500,1500,,17.756269454956055,0.07821439206600189,768,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.6891171336174011,0.015814969316124916,2000,0.27843138575553894,l1,18.009315490722656,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_onedge_residual_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.41247954964637756,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.0361058712005615,768
19.17333839383421,,,2000,768.0,8.179024696350098,25.806062698364258,5.20668888092041,residual_add,4,512,kodim13,0.16076946258544922,1500,1500,,19.958377838134766,0.06543376296758652,768,structsplat_onedge_residual_feature_rel,SS on-edge + residual feature-rel cap,StructSplat on-edge residual-add growth with feature-relative local-radius scale caps.,same-growth+feature-rel-cap,0.7741151452064514,0.009813467040657997,2000,0.20572946965694427,l1,20.081775665283203,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_onedge_residual_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.46904176473617554,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.367458343505859,768
19.127691665914075,,,2000,768.0,14.257075309753418,50.72825622558594,5.500041246414185,residual_tensor_add,4,512,kodim13,0.1509242057800293,1500,1500,,20.581905364990234,0.06360284239053726,768,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.7912479043006897,0.008560304529964924,2000,0.19724275171756744,l1,20.675107955932617,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_onedge_tensor.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.4880756437778473,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.650965452194214,768
18.113696171491444,,57.599999999999994,2000,57.599998474121094,4.084457874298096,13.166465759277344,3.8839151859283447,residual_tensor_add,4,512,kodim13,0.14515066146850586,1500,1500,,17.435516357421875,0.08098127692937851,768,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.6678763628005981,0.016883255913853645,2000,0.29075849056243896,l1,17.72543716430664,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_onedge_tensor_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.3986894488334656,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.029065847396851,768
18.9879240802004,,,2000,756.6461791992188,8.951211929321289,30.023664474487305,5.179903507232666,residual_tensor_add,4,512,kodim13,0.14852023124694824,1500,1500,,20.506441116333008,0.06367479264736176,768,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,StructSplat on-edge tensor-aware residual growth with feature-relative local-radius caps.,tensor-growth+feature-rel-cap,0.7838340997695923,0.00869186595082283,2000,0.19784852862358093,l1,20.608871459960938,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_onedge_tensor_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.4816553294658661,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.328423738479614,768
19.267825555451477,,,2000,768.0,13.480772018432617,50.35133361816406,5.508343458175659,residual_add,4,512,kodim13,0.3119959831237793,1500,1500,,20.70418930053711,0.06272617727518082,768,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.7963206768035889,0.00833266880363226,2000,0.19425523281097412,l1,20.792160034179688,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_quadtree_wse_residual.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.4890882670879364,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.8203394412994385,768
17.983291791390386,,57.599999999999994,2000,57.599998474121094,3.8555102348327637,13.12036418914795,3.8663508892059326,residual_add,4,512,kodim13,0.31640076637268066,1500,1500,,17.715103149414062,0.07932281494140625,768,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.6738320589065552,0.015849540010094643,2000,0.2862745225429535,l1,17.999834060668945,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_quadtree_wse_residual_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.4117056131362915,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.182751655578613,768
19.104056068863212,,,2000,768.0,7.908138275146484,25.78949737548828,4.986011266708374,residual_add,4,512,kodim13,0.3289353847503662,1500,1500,,20.355831146240234,0.0640651285648346,768,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,StructSplat quadtree-WSE residual-add growth with feature-relative local-radius caps.,same-growth+feature-rel-cap,0.771443247795105,0.008980860933661461,2000,0.19970813393592834,l1,20.466821670532227,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_quadtree_wse_residual_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.473661333322525,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.31494665145874,768
19.228947133680755,,,2000,768.0,13.77060317993164,53.15545654296875,5.676246643066406,residual_tensor_add,4,512,kodim13,0.313823938369751,1500,1500,,20.63854217529297,0.06317461282014847,768,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.7950311899185181,0.008466503582894802,2000,0.19576598703861237,l1,20.722959518432617,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_quadtree_wse_tensor.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.48525238037109375,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.990070581436157,768
18.071211869594176,,57.599999999999994,2000,57.599998474121094,3.7086236476898193,12.226812362670898,3.8474860191345215,residual_tensor_add,4,512,kodim13,0.3751673698425293,1500,1500,,17.037200927734375,0.0844249576330185,768,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.6520314812660217,0.01844934932887554,2000,0.3176470696926117,l1,17.34018898010254,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_quadtree_wse_tensor_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.39886489510536194,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.222653388977051,768
18.900391064619047,,,2000,768.0,8.596275329589844,27.871002197265625,5.081529855728149,residual_tensor_add,4,512,kodim13,0.3154921531677246,1500,1500,,20.259628295898438,0.06524722278118134,768,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-relative local-radius caps.,tensor-growth+feature-rel-cap,0.7699453830718994,0.00911837350577116,2000,0.2048472911119461,l1,20.400827407836914,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/2000/seed0_structsplat_quadtree_wse_tensor_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.4739322066307068,0.3,1000,0.5,1000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.397022008895874,768
20.893530759754142,,,5000,768.0,7.214135646820068,25.238704681396484,5.310607433319092,residual_add,4,512,kodim13,0.38895630836486816,1500,1500,,22.837188720703125,0.0501617006957531,768,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.8724111914634705,0.005107225850224495,5000,0.15081579983234406,l1,22.918148040771484,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_onedge_residual.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.6214348077774048,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.69956374168396,768
20.247845491303693,,57.599999999999994,5000,57.599998474121094,3.1668965816497803,11.190718650817871,4.099615097045898,residual_add,4,512,kodim13,0.45385241508483887,1500,1500,,21.781009674072266,0.05322738736867905,768,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.8424840569496155,0.006382911000400782,5000,0.1643940806388855,l1,21.949813842773438,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_onedge_residual_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.5854724049568176,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.553467512130737,768
20.754604398766862,,,5000,768.0,5.019272327423096,16.224782943725586,4.993705987930298,residual_add,4,512,kodim13,0.40448760986328125,1500,1500,,22.459070205688477,0.05127895250916481,768,structsplat_onedge_residual_feature_rel,SS on-edge + residual feature-rel cap,StructSplat on-edge residual-add growth with feature-relative local-radius scale caps.,same-growth+feature-rel-cap,0.8568293452262878,0.0055102095939219,5000,0.1553288698196411,l1,22.588319778442383,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_onedge_residual_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.6062000393867493,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.398193597793579,768
20.840607226411848,,,5000,768.0,7.812845230102539,28.068008422851562,5.304258108139038,residual_tensor_add,4,512,kodim13,0.3970348834991455,1500,1500,,22.72380828857422,0.050543807446956635,768,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.8738536238670349,0.005256013013422489,5000,0.15314355492591858,l1,22.79343605041504,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_onedge_tensor.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.6222121119499207,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.701292991638184,768
20.315939557798867,,57.599999999999994,5000,57.599998474121094,3.1225764751434326,10.479778289794922,4.062707424163818,residual_tensor_add,4,512,kodim13,0.43802833557128906,1500,1500,,21.447792053222656,0.05464749038219452,768,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.8315468430519104,0.006878291256725788,5000,0.17251896858215332,l1,21.625194549560547,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_onedge_tensor_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.5751968026161194,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.500735759735107,768
20.643486220173394,,,5000,768.0,5.410937309265137,17.038578033447266,5.419867038726807,residual_tensor_add,4,512,kodim13,0.3857409954071045,1500,1500,,22.593297958374023,0.05091264471411705,768,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,StructSplat on-edge tensor-aware residual growth with feature-relative local-radius caps.,tensor-growth+feature-rel-cap,0.8629641532897949,0.005375317297875881,5000,0.15471988916397095,l1,22.695960998535156,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_onedge_tensor_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.6148360371589661,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.805608034133911,768
20.909242290270335,,,5000,768.0,7.813535690307617,27.543485641479492,5.3777666091918945,residual_add,4,512,kodim13,0.7386476993560791,1500,1500,,22.876392364501953,0.04998040571808815,768,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.8727431893348694,0.005074847489595413,5000,0.15093208849430084,l1,22.945770263671875,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_quadtree_wse_residual.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.6208159327507019,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.116414308547974,768
20.323609603413587,,57.599999999999994,5000,57.599998474121094,3.1646463871002197,10.895073890686035,4.1374192237854,residual_add,4,512,kodim13,0.7425882816314697,1500,1500,,21.778003692626953,0.05322016030550003,768,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.8432536125183105,0.006393969990313053,5000,0.1652747094631195,l1,21.94229507446289,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_quadtree_wse_residual_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.5867612361907959,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.88000750541687,768
20.765448406110053,,,5000,768.0,5.175884246826172,15.96787166595459,4.797362327575684,residual_add,4,512,kodim13,0.7483816146850586,1500,1500,,22.5666446685791,0.05077516660094261,768,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,StructSplat quadtree-WSE residual-add growth with feature-relative local-radius caps.,same-growth+feature-rel-cap,0.8578129410743713,0.005395019892603159,5000,0.1526014804840088,l1,22.680070877075195,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_quadtree_wse_residual_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.6078195571899414,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.545743942260742,768
20.875427176747184,,,5000,768.0,8.386425018310547,30.39940071105957,5.604780912399292,residual_tensor_add,4,512,kodim13,0.7401719093322754,1500,1500,,22.769004821777344,0.05058048665523529,768,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.8713653683662415,0.0051955170929431915,5000,0.15197515487670898,l1,22.843713760375977,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_quadtree_wse_tensor.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.6203485131263733,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.344952821731567,768
20.33407229817335,,57.599999999999994,5000,57.599998474121094,3.121028423309326,10.7466459274292,4.086836814880371,residual_tensor_add,4,512,kodim13,0.7386925220489502,1500,1500,,21.25897216796875,0.05542292073369026,768,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.8285365700721741,0.007134305313229561,5000,0.1764705926179886,l1,21.46648406982422,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_quadtree_wse_tensor_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.5775207281112671,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,4.825529336929321,768
20.640685909187262,,,5000,768.0,5.728684425354004,17.14605712890625,4.764469623565674,residual_tensor_add,4,512,kodim13,0.7320470809936523,1500,1500,,22.538124084472656,0.05108949914574623,768,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-relative local-radius caps.,tensor-growth+feature-rel-cap,0.8607344627380371,0.005441358312964439,5000,0.1547686606645584,l1,22.642927169799805,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/5000/seed0_structsplat_quadtree_wse_tensor_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.6110212802886963,0.3,2500,0.5,2500,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.496516704559326,768
22.87623724959706,,,10000,768.0,5.468751907348633,20.077865600585938,5.445410490036011,residual_add,4,512,kodim13,1.020127296447754,1500,1500,,25.370912551879883,0.0382043719291687,768,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.9242694973945618,0.0028828990180045366,10000,0.11352014541625977,l1,25.40170669555664,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_onedge_residual.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.7379177808761597,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.465537786483765,768
22.44954341025731,,57.599999999999994,10000,57.599998474121094,2.739246368408203,9.729567527770996,4.569548606872559,residual_add,4,512,kodim13,0.981128454208374,1500,1500,,24.7189998626709,0.03949552774429321,768,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.9136705994606018,0.003312112530693412,10000,0.11860805004835129,l1,24.7989501953125,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_onedge_residual_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.721501886844635,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.550677061080933,768
22.75309459999293,,,10000,768.0,3.8167226314544678,12.101411819458008,5.056037902832031,residual_add,4,512,kodim13,0.9853291511535645,1500,1500,,25.125694274902344,0.03853367641568184,768,structsplat_onedge_residual_feature_rel,SS on-edge + residual feature-rel cap,StructSplat on-edge residual-add growth with feature-relative local-radius scale caps.,same-growth+feature-rel-cap,0.916795015335083,0.003018037648871541,10000,0.11464498937129974,l1,25.2027530670166,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_onedge_residual_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.7313501834869385,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.041367053985596,768
22.813376189391562,,,10000,768.0,6.087894916534424,21.620222091674805,5.666831731796265,residual_tensor_add,4,512,kodim13,1.0018386840820312,1500,1500,,25.27935791015625,0.03861185535788536,768,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.9247782230377197,0.002945682732388377,10000,0.1144065409898758,l1,25.30813980102539,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_onedge_tensor.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.7380511164665222,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.668670415878296,768
22.50825191037189,,57.599999999999994,10000,57.599998474121094,2.8400213718414307,10.0,4.607768535614014,residual_tensor_add,4,512,kodim13,0.9527688026428223,1500,1500,,24.53876495361328,0.04023096337914467,768,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.910984992980957,0.0034456653520464897,10000,0.12158957868814468,l1,24.627267837524414,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_onedge_tensor_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.7190219163894653,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.560537338256836,768
22.67185131783005,,,10000,768.0,4.360479354858398,14.05003547668457,5.164435148239136,residual_tensor_add,4,512,kodim13,1.0280895233154297,1500,1500,,25.248085021972656,0.03854430466890335,768,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,StructSplat on-edge tensor-aware residual growth with feature-relative local-radius caps.,tensor-growth+feature-rel-cap,0.9223280549049377,0.002959250705316663,10000,0.11447722464799881,l1,25.288183212280273,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_onedge_tensor_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.7351616621017456,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.192524671554565,768
22.790540387902443,,,10000,768.0,5.061033725738525,16.88577651977539,5.337480783462524,residual_add,4,512,kodim13,1.297532320022583,1500,1500,,25.28909683227539,0.03856388106942177,768,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.9239892363548279,0.0029391911812126637,10000,0.11457488685846329,l1,25.31772232055664,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_quadtree_wse_residual.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.7364985346794128,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.635013103485107,768
22.442214895201335,,57.599999999999994,10000,57.599998474121094,2.6692581176757812,9.184659004211426,4.566395282745361,residual_add,4,512,kodim13,1.37626051902771,1500,1500,,24.80185317993164,0.03924565762281418,768,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.9132522940635681,0.003253448288887739,10000,0.11730290949344635,l1,24.87656021118164,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_quadtree_wse_residual_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.7213348746299744,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.942655801773071,768
22.7682097964958,,,10000,768.0,3.68741512298584,12.113487243652344,5.100383043289185,residual_add,4,512,kodim13,1.3316080570220947,1500,1500,,25.292680740356445,0.03829879313707352,768,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,StructSplat quadtree-WSE residual-add growth with feature-relative local-radius caps.,same-growth+feature-rel-cap,0.920110285282135,0.0029174189548939466,10000,0.1132974624633789,l1,25.350013732910156,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_quadtree_wse_residual_feature_rel.png,cuda,,,,feature_rel,0,results/datasets/abl004/kodak24/kodim13.png,0.7311342358589172,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.431991100311279,768
22.77973573123558,,,10000,768.0,5.961899280548096,20.491878509521484,5.4689953327178955,residual_tensor_add,4,512,kodim13,1.290747880935669,1500,1500,,25.249217987060547,0.038747310638427734,768,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.9229193329811096,0.0029670961666852236,10000,0.11494530737400055,l1,25.276683807373047,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_quadtree_wse_tensor.png,cuda,,,,,0,results/datasets/abl004/kodak24/kodim13.png,0.7353682518005371,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,6.7597432136535645,768
22.484263808827468,,57.599999999999994,10000,57.599998474121094,2.8403584957122803,9.734667778015137,4.565633773803711,residual_tensor_add,4,512,kodim13,1.3106744289398193,1500,1500,,24.77194595336914,0.039686813950538635,768,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9135329723358154,0.003276156960055232,10000,0.11946888267993927,l1,24.84635353088379,results/init008_feature_rel_caps_difficult4_2026_07_07/reconstructions/kodim13/10000/seed0_structsplat_quadtree_wse_tensor_featurecap.png,cuda,12.0,57.599999999999994,160.0,feature,0,results/datasets/abl004/kodak24/kodim13.png,0.7224176526069641,0.3,5000,0.5,5000,ok,False,False,results/init008_feature_rel_caps_difficult4_2026_07_07/targets/kodim13.png,5.87630820274353,768
