final_budget,method,method_label,iter,mean_psnr,std_psnr,runs
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,750,21.56894063949585,2.334092592288695,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,825,21.299726486206055,2.2894716494674867,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,900,18.412211894989014,2.625597893045541,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,975,22.357187271118164,2.4818387005393134,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,1050,22.04776620864868,2.552285915628562,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,1125,21.6333589553833,2.493746106848322,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,1200,18.297630548477173,2.058821969184292,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,1275,22.060357093811035,2.785023644142484,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,1350,21.59221315383911,2.794430240972847,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,1425,21.17683744430542,2.5947983088979476,4
2000,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,1499,20.923412322998047,2.6391332148513005,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,0,17.76883029937744,1.1102326817412465,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,75,22.423543453216553,2.1713953547353833,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,150,23.1510968208313,2.4664854699998195,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,225,23.4439115524292,2.6259045892273796,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,300,18.293057918548584,1.7564061082675133,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,375,24.022006511688232,2.8698596252303075,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,450,24.097191333770752,2.8368301193861583,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,525,24.026669025421143,2.768079959486754,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,600,19.480435371398926,2.8946893258842916,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,675,24.561188220977783,3.061898946593025,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,750,24.489464282989502,2.937823288176278,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,825,24.433537483215332,2.859693504865908,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,900,20.420716762542725,2.722168569414196,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,975,24.861421585083008,3.1093020657817543,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,1050,24.755423545837402,3.0735950976119106,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,1125,24.704404830932617,2.9654734889768357,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,1200,20.294407844543457,3.0201574329927836,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,1275,25.027973175048828,3.158360196447042,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,1350,24.989298820495605,3.0744297266092406,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,1425,24.913193702697754,2.9721823536352683,4
2000,structsplat_onedge_tensor,SS on-edge + tensor,1499,24.826992511749268,2.9532388111835743,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,0,17.77956533432007,1.1066156139791539,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,75,22.416375160217285,2.1806414438482675,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,150,23.174598217010498,2.5091324610371593,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,225,23.46079683303833,2.6400579868204526,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,300,18.68134307861328,2.6319680496714275,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,375,23.87162685394287,2.6850970308946844,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,450,23.855589389801025,2.6333818577847548,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,525,23.571190357208252,2.4942177119925586,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,600,19.576537370681763,2.9173020783749135,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,675,23.882315158843994,2.663832942997943,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,750,23.780934810638428,2.609596995625764,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,825,23.653196334838867,2.5539599766192196,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,900,19.885547637939453,2.839913039853689,4
