adjoint_relative_error,artifacts,backend,baseline_allocated_bytes,baseline_reserved_bytes,cache_build_seconds,cache_bytes,cache_nnz,cell_id,cold_render_max_abs,execution_profile,family,forward_calls,iterations_run,lpips,maintained_parity_max_abs,ms_ssim,n_gaussians,peak_allocated_bytes,peak_reserved_bytes,psnr,raw_sse,repeat,seed,selected_iteration,selected_violation,status,timing_eligible,total_seconds,transpose_calls,worker_peak_rss_bytes
2.205371856689453e-06,"{""config.json"":""cells/smooth_s2_r1_off/config.json"",""curves.png"":""cells/smooth_s2_r1_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r1_off/error.png"",""field.npz"":""cells/smooth_s2_r1_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r1_off/history.json"",""input_field.npz"":""cells/smooth_s2_r1_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r1_off/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r1_off/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r1_off/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r1_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r1_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r1_off/target.npy"",""target.png"":""cells/smooth_s2_r1_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r1_off,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07572903484106064,2.384185791015625e-07,0.9410039782524109,144,14036992,33554432,27.22340973177087,93.15372389242125,1,2,42,15.077228676207657,ok,false,0.2779423879983369,51,1315827712
7.510185241699219e-06,"{""config.json"":""cells/smooth_s2_r1_csr/config.json"",""curves.png"":""cells/smooth_s2_r1_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r1_csr/error.png"",""field.npz"":""cells/smooth_s2_r1_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r1_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r1_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r1_csr/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r1_csr/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r1_csr/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r1_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r1_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r1_csr/target.npy"",""target.png"":""cells/smooth_s2_r1_csr/target.png""}",csr,0,33554432,0.002845891001925338,3272064,130826,smooth_s2_r1_csr,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07573218643665314,2.384185791015625e-07,0.9410038590431213,144,16769536,33554432,27.223409680478778,93.15372499260783,1,2,39,15.077228676207657,ok,false,0.12076883799818461,51,1344049152
6.22868537902832e-06,"{""config.json"":""cells/smooth_s2_r1_scatter/config.json"",""curves.png"":""cells/smooth_s2_r1_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r1_scatter/error.png"",""field.npz"":""cells/smooth_s2_r1_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r1_scatter/history.json"",""input_field.npz"":""cells/smooth_s2_r1_scatter/input_field.npz"",""mask.npy"":""cells/smooth_s2_r1_scatter/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r1_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r1_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r1_scatter/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r1_scatter/reconstruction.png"",""target.npy"":""cells/smooth_s2_r1_scatter/target.npy"",""target.png"":""cells/smooth_s2_r1_scatter/target.png""}",scatter,0,33554432,0.0013527129995054565,2616520,130826,smooth_s2_r1_scatter,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07573121041059494,2.384185791015625e-07,0.9410039186477661,144,12239360,33554432,27.223409747331782,93.15372355864855,1,2,44,15.077228676207657,ok,false,0.12259017299948027,51,1320820736
7.547438144683838e-06,"{""config.json"":""cells/smooth_s2_r2_scatter/config.json"",""curves.png"":""cells/smooth_s2_r2_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r2_scatter/error.png"",""field.npz"":""cells/smooth_s2_r2_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r2_scatter/history.json"",""input_field.npz"":""cells/smooth_s2_r2_scatter/input_field.npz"",""mask.npy"":""cells/smooth_s2_r2_scatter/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r2_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r2_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r2_scatter/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r2_scatter/reconstruction.png"",""target.npy"":""cells/smooth_s2_r2_scatter/target.npy"",""target.png"":""cells/smooth_s2_r2_scatter/target.png""}",scatter,0,33554432,0.005260342000838136,2616520,130826,smooth_s2_r2_scatter,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07572600245475769,2.384185791015625e-07,0.9410040378570557,144,12239360,33554432,27.223409750514524,93.15372349038051,2,2,40,15.077228676207657,ok,false,0.13959415500357863,51,1341583360
9.179115295410156e-06,"{""config.json"":""cells/smooth_s2_r2_off/config.json"",""curves.png"":""cells/smooth_s2_r2_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r2_off/error.png"",""field.npz"":""cells/smooth_s2_r2_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r2_off/history.json"",""input_field.npz"":""cells/smooth_s2_r2_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r2_off/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r2_off/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r2_off/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r2_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r2_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r2_off/target.npy"",""target.png"":""cells/smooth_s2_r2_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r2_off,1.7881393432617188e-07,shared_correctness,smooth,99,48,0.07572955638170242,2.384185791015625e-07,0.9410039782524109,144,14036992,33554432,27.223409722968594,93.15372408122519,2,2,48,15.077228676207657,ok,false,0.270696110001154,51,1330495488
8.106231689453125e-06,"{""config.json"":""cells/smooth_s2_r2_csr/config.json"",""curves.png"":""cells/smooth_s2_r2_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r2_csr/error.png"",""field.npz"":""cells/smooth_s2_r2_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r2_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r2_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r2_csr/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r2_csr/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r2_csr/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r2_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r2_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r2_csr/target.npy"",""target.png"":""cells/smooth_s2_r2_csr/target.png""}",csr,0,33554432,0.002673434999451274,3272064,130826,smooth_s2_r2_csr,1.7881393432617188e-07,shared_correctness,smooth,99,48,0.0757308155298233,2.384185791015625e-07,0.9410039782524109,144,16769536,33554432,27.223409744754004,93.15372361394039,2,2,41,15.077228676207657,ok,false,0.12591710500055342,51,1305518080
3.0547380447387695e-06,"{""config.json"":""cells/smooth_s2_r3_scatter/config.json"",""curves.png"":""cells/smooth_s2_r3_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r3_scatter/error.png"",""field.npz"":""cells/smooth_s2_r3_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r3_scatter/history.json"",""input_field.npz"":""cells/smooth_s2_r3_scatter/input_field.npz"",""mask.npy"":""cells/smooth_s2_r3_scatter/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r3_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r3_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r3_scatter/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r3_scatter/reconstruction.png"",""target.npy"":""cells/smooth_s2_r3_scatter/target.npy"",""target.png"":""cells/smooth_s2_r3_scatter/target.png""}",scatter,0,33554432,0.0013419999995676335,2616520,130826,smooth_s2_r3_scatter,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07572843134403229,2.384185791015625e-07,0.9410039782524109,144,12239360,33554432,27.22340970999457,93.15372435951079,3,2,45,15.077228676207657,ok,false,0.12304813499940792,51,1342291968
8.754432201385498e-06,"{""config.json"":""cells/smooth_s2_r3_csr/config.json"",""curves.png"":""cells/smooth_s2_r3_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r3_csr/error.png"",""field.npz"":""cells/smooth_s2_r3_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r3_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r3_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r3_csr/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r3_csr/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r3_csr/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r3_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r3_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r3_csr/target.npy"",""target.png"":""cells/smooth_s2_r3_csr/target.png""}",csr,0,33554432,0.0026254080003127456,3272064,130826,smooth_s2_r3_csr,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07573015242815018,2.980232238769531e-07,0.9410039782524109,144,16769536,33554432,27.223409747368347,93.15372355786417,3,2,41,15.077228676207657,ok,false,0.12013939000098617,51,1332944896
7.12275505065918e-06,"{""config.json"":""cells/smooth_s2_r3_off/config.json"",""curves.png"":""cells/smooth_s2_r3_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r3_off/error.png"",""field.npz"":""cells/smooth_s2_r3_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r3_off/history.json"",""input_field.npz"":""cells/smooth_s2_r3_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r3_off/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r3_off/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r3_off/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r3_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r3_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r3_off/target.npy"",""target.png"":""cells/smooth_s2_r3_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r3_off,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07573089003562927,2.384185791015625e-07,0.9410038590431213,144,14036992,33554432,27.22340970268651,93.15372451626449,3,2,39,15.077228676207657,ok,false,0.2739985850021185,51,1306255360
7.852911949157715e-06,"{""config.json"":""cells/smooth_s2_r4_csr/config.json"",""curves.png"":""cells/smooth_s2_r4_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r4_csr/error.png"",""field.npz"":""cells/smooth_s2_r4_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r4_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r4_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r4_csr/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r4_csr/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r4_csr/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r4_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r4_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r4_csr/target.npy"",""target.png"":""cells/smooth_s2_r4_csr/target.png""}",csr,0,33554432,0.0026244460023008287,3272064,130826,smooth_s2_r4_csr,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07573079317808151,2.384185791015625e-07,0.9410040974617004,144,16769536,33554432,27.223409761112297,93.15372326306422,4,2,41,15.077228676207657,ok,false,0.11980358700020588,51,1309466624
1.4975666999816895e-06,"{""config.json"":""cells/smooth_s2_r4_off/config.json"",""curves.png"":""cells/smooth_s2_r4_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r4_off/error.png"",""field.npz"":""cells/smooth_s2_r4_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r4_off/history.json"",""input_field.npz"":""cells/smooth_s2_r4_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r4_off/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r4_off/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r4_off/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r4_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r4_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r4_off/target.npy"",""target.png"":""cells/smooth_s2_r4_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r4_off,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.0757281556725502,2.980232238769531e-07,0.9410040974617004,144,14036992,33554432,27.223409718838244,93.15372416981884,4,2,42,15.077228676207657,ok,false,0.2705291179991036,51,1317847040
1.1667609214782715e-05,"{""config.json"":""cells/smooth_s2_r4_scatter/config.json"",""curves.png"":""cells/smooth_s2_r4_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r4_scatter/error.png"",""field.npz"":""cells/smooth_s2_r4_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r4_scatter/history.json"",""input_field.npz"":""cells/smooth_s2_r4_scatter/input_field.npz"",""mask.npy"":""cells/smooth_s2_r4_scatter/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r4_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r4_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r4_scatter/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r4_scatter/reconstruction.png"",""target.npy"":""cells/smooth_s2_r4_scatter/target.npy"",""target.png"":""cells/smooth_s2_r4_scatter/target.png""}",scatter,0,33554432,0.003531095000653295,2616520,130826,smooth_s2_r4_scatter,1.7881393432617188e-07,shared_correctness,smooth,99,48,0.0757288858294487,2.384185791015625e-07,0.9410039782524109,144,12239360,33554432,27.223409716301624,93.15372422422789,4,2,45,15.077228676207657,ok,false,0.1360336739999184,51,1321357312
8.195638656616211e-06,"{""config.json"":""cells/smooth_s2_r5_csr/config.json"",""curves.png"":""cells/smooth_s2_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r5_csr/error.png"",""field.npz"":""cells/smooth_s2_r5_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r5_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r5_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r5_csr/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r5_csr/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r5_csr/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r5_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r5_csr/target.npy"",""target.png"":""cells/smooth_s2_r5_csr/target.png""}",csr,0,33554432,0.002646855999046238,3272064,130826,smooth_s2_r5_csr,1.1920928955078125e-07,shared_correctness,smooth,99,48,0.07573340088129044,2.384185791015625e-07,0.9410039186477661,144,16769536,33554432,27.223409745095427,93.15372360661709,5,2,39,15.077228676207657,ok,false,0.12025679599901196,51,1301577728
7.003545761108398e-07,"{""config.json"":""cells/smooth_s2_r5_scatter/config.json"",""curves.png"":""cells/smooth_s2_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r5_scatter/error.png"",""field.npz"":""cells/smooth_s2_r5_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r5_scatter/history.json"",""input_field.npz"":""cells/smooth_s2_r5_scatter/input_field.npz"",""mask.npy"":""cells/smooth_s2_r5_scatter/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r5_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r5_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r5_scatter/reconstruction.png"",""target.npy"":""cells/smooth_s2_r5_scatter/target.npy"",""target.png"":""cells/smooth_s2_r5_scatter/target.png""}",scatter,0,33554432,0.0013489299999491777,2616520,130826,smooth_s2_r5_scatter,1.7881393432617188e-07,shared_correctness,smooth,99,48,0.07573813199996948,2.384185791015625e-07,0.9410037398338318,144,12239360,33554432,27.223409712888547,93.15372429743657,5,2,38,15.077228676207657,ok,false,0.13483509499928914,51,1307512832
4.76837158203125e-06,"{""config.json"":""cells/smooth_s2_r5_off/config.json"",""curves.png"":""cells/smooth_s2_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r5_off/error.png"",""field.npz"":""cells/smooth_s2_r5_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/smooth_s2_r5_off/history.json"",""input_field.npz"":""cells/smooth_s2_r5_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r5_off/mask.npy"",""occupancy_after.json"":""cells/smooth_s2_r5_off/occupancy_after.json"",""occupancy_before.json"":""cells/smooth_s2_r5_off/occupancy_before.json"",""reconstruction.npy"":""cells/smooth_s2_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r5_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r5_off/target.npy"",""target.png"":""cells/smooth_s2_r5_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r5_off,1.7881393432617188e-07,shared_correctness,smooth,99,48,0.07572703808546066,2.384185791015625e-07,0.9410039782524109,144,14036992,33554432,27.223409707745535,93.15372440775121,5,2,42,15.077228676207657,ok,false,0.2704225890011003,51,1303162880
5.554210019909078e-06,"{""config.json"":""cells/thin_s0_r0_off/config.json"",""curves.png"":""cells/thin_s0_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r0_off/error.png"",""field.npz"":""cells/thin_s0_r0_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s0_r0_off/history.json"",""input_field.npz"":""cells/thin_s0_r0_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r0_off/mask.npy"",""occupancy_after.json"":""cells/thin_s0_r0_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s0_r0_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s0_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r0_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r0_off/target.npy"",""target.png"":""cells/thin_s0_r0_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r0_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5350318551063538,2.384185791015625e-07,0.3481168746948242,144,11175424,33554432,12.505109980526953,2760.7698024859055,0,0,18,50.99418042369791,ok,false,0.24433525400309009,51,1306947584
2.221692056991742e-06,"{""config.json"":""cells/thin_s0_r0_scatter/config.json"",""curves.png"":""cells/thin_s0_r0_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r0_scatter/error.png"",""field.npz"":""cells/thin_s0_r0_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s0_r0_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r0_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r0_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s0_r0_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s0_r0_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s0_r0_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r0_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r0_scatter/target.npy"",""target.png"":""cells/thin_s0_r0_scatter/target.png""}",scatter,0,33554432,0.001167530001112027,1065780,53289,thin_s0_r0_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5350332260131836,2.384185791015625e-07,0.34811684489250183,144,9377792,33554432,12.505109977877469,2760.7698041701597,0,0,14,50.99418042369791,ok,false,0.11720775299909292,51,1304412160
3.7028218002888025e-07,"{""config.json"":""cells/thin_s0_r0_csr/config.json"",""curves.png"":""cells/thin_s0_r0_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r0_csr/error.png"",""field.npz"":""cells/thin_s0_r0_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s0_r0_csr/history.json"",""input_field.npz"":""cells/thin_s0_r0_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r0_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s0_r0_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s0_r0_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s0_r0_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r0_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r0_csr/target.npy"",""target.png"":""cells/thin_s0_r0_csr/target.png""}",csr,0,33554432,0.006488101000286406,1411176,53289,thin_s0_r0_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5350211262702942,2.384185791015625e-07,0.34811681509017944,144,9377792,33554432,12.505109984056308,2760.769800242328,0,0,15,50.99418042369791,ok,false,0.12814828899718123,51,1326309376
4.628518581739627e-06,"{""config.json"":""cells/thin_s0_r1_off/config.json"",""curves.png"":""cells/thin_s0_r1_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r1_off/error.png"",""field.npz"":""cells/thin_s0_r1_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s0_r1_off/history.json"",""input_field.npz"":""cells/thin_s0_r1_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r1_off/mask.npy"",""occupancy_after.json"":""cells/thin_s0_r1_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s0_r1_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s0_r1_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r1_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r1_off/target.npy"",""target.png"":""cells/thin_s0_r1_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r1_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5350233912467957,2.384185791015625e-07,0.34811684489250183,144,11175424,33554432,12.505109984438663,2760.7697999992693,1,0,43,50.99418042369791,ok,false,0.24438191899753292,51,1317908480
5.554231847781921e-07,"{""config.json"":""cells/thin_s0_r1_csr/config.json"",""curves.png"":""cells/thin_s0_r1_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r1_csr/error.png"",""field.npz"":""cells/thin_s0_r1_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s0_r1_csr/history.json"",""input_field.npz"":""cells/thin_s0_r1_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r1_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s0_r1_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s0_r1_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s0_r1_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r1_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r1_csr/target.npy"",""target.png"":""cells/thin_s0_r1_csr/target.png""}",csr,0,33554432,0.001774825002939906,1411176,53289,thin_s0_r1_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.535024881362915,1.7881393432617188e-07,0.34811681509017944,144,9377792,33554432,12.5051099841121,2760.7698002068623,1,0,15,50.99418042369791,ok,false,0.11549450199890998,51,1318723584
5.183928351470968e-06,"{""config.json"":""cells/thin_s0_r1_scatter/config.json"",""curves.png"":""cells/thin_s0_r1_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r1_scatter/error.png"",""field.npz"":""cells/thin_s0_r1_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s0_r1_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r1_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r1_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s0_r1_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s0_r1_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s0_r1_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r1_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r1_scatter/target.npy"",""target.png"":""cells/thin_s0_r1_scatter/target.png""}",scatter,0,33554432,0.001148544000898255,1065780,53289,thin_s0_r1_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5350205898284912,2.384185791015625e-07,0.3481168746948242,144,9377792,33554432,12.505109981074892,2760.769802137588,1,0,14,50.99418042369791,ok,false,0.11717854200105648,51,1343242240
4.813654868485173e-06,"{""config.json"":""cells/thin_s0_r2_scatter/config.json"",""curves.png"":""cells/thin_s0_r2_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r2_scatter/error.png"",""field.npz"":""cells/thin_s0_r2_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s0_r2_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r2_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r2_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s0_r2_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s0_r2_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s0_r2_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r2_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r2_scatter/target.npy"",""target.png"":""cells/thin_s0_r2_scatter/target.png""}",scatter,0,33554432,0.0012230279971845448,1065780,53289,thin_s0_r2_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5350271463394165,2.384185791015625e-07,0.34811681509017944,144,9377792,33554432,12.50510998444245,2760.769799996862,2,0,16,50.99418042369791,ok,false,0.11908232800124097,51,1305387008
