budget_cap,coherence_power,corner_frac,error,fit_seconds,flank_offset_frac,flat_frac,height,image,init_seconds,init_strategy,iterations_run,iters,iters_to_targets,max_axis_ratio,max_side,ms_ssim,n_gaussians,psnr,reconstruction_path,renderer,sampling_mode,seed,selected_path,source_path,ssim,status,stopped_early,total_seconds,variant,variant_label,variant_note,width
1440,1.0,0.15,,0.19559812545776367,0.0,0.02,160,kodim22,0.17426180839538574,iso_blue_noise,80,80,"{'22.0': 0, '24.0': 2, '26.0': 19, '28.0': 45, '30.0': None}",6.0,240,0.9605957269668579,1440,29.551742553710938,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.8086438179016113,ok,False,0.3698599338531494,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,240
1440,1.0,0.15,,0.19516229629516602,0.5,0.02,160,kodim22,0.05065274238586426,aniso_flanking,80,80,"{'22.0': 0, '24.0': 1, '26.0': 10, '28.0': 31, '30.0': None}",6.0,240,0.9647732973098755,1440,29.926380157470703,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.8267309665679932,ok,False,0.24581503868103027,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,240
1440,1.0,0.15,,0.7109572887420654,0.0,0.02,160,kodim22,0.27814817428588867,aniso_onedge,200,200,"{'22.0': 0, '24.0': 0, '26.0': 7, '28.0': 27, '30.0': 69}",6.0,240,0.9762974381446838,1440,31.511474609375,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.8712635040283203,ok,False,0.9891054630279541,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,240
1440,1.0,0.15,,0.6480057239532471,0.5,0.02,160,kodim22,0.3150136470794678,aniso_flanking,200,200,"{'22.0': 0, '24.0': 1, '26.0': 8, '28.0': 28, '30.0': 73}",6.0,240,0.9756539463996887,1440,31.414573669433594,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.8687610626220703,ok,False,0.9630193710327148,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",240
1440,1.0,0.15,,0.5199296474456787,0.0,0.02,160,kodim22,0.5064258575439453,quadtree_wse,200,200,"{'22.0': 0, '24.0': 1, '26.0': 9, '28.0': 30, '30.0': 77}",6.0,240,0.9754036664962769,1440,31.396007537841797,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.8699626922607422,ok,False,1.026355504989624,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,240
1440,1.0,0.15,,0.5760083198547363,0.0,0.02,160,kodim22,0.2973353862762451,quadtree_hybrid,200,200,"{'22.0': 0, '24.0': 1, '26.0': 9, '28.0': 30, '30.0': 80}",6.0,240,0.9771127104759216,1440,31.473224639892578,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.874489426612854,ok,False,0.8733437061309814,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,240
1440,1.0,0.15,,0.5505850315093994,0.0,0.02,160,kodim22,0.20089483261108398,iso_blue_noise,200,200,"{'22.0': 0, '24.0': 2, '26.0': 19, '28.0': 45, '30.0': 99}",6.0,240,0.9750484228134155,1440,31.225034713745117,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.8631746768951416,ok,False,0.7514798641204834,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,240
1440,1.0,0.15,,0.5511312484741211,0.5,0.02,160,kodim22,0.052785396575927734,aniso_flanking,200,200,"{'22.0': 0, '24.0': 1, '26.0': 10, '28.0': 31, '30.0': 84}",6.0,240,0.9751520156860352,1440,31.244613647460938,results/abl004_visual_examples_5img/reconstructions/kodim22/240px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim22_240px.png,results/datasets/abl004/kodak24/kodim22.png,0.8662869930267334,ok,False,0.6039166450500488,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,240
2560,1.0,0.15,,0.2968299388885498,0.0,0.02,213,kodim22,0.6281023025512695,aniso_onedge,80,80,"{'22.0': 0, '24.0': 0, '26.0': 4, '28.0': 22, '30.0': 65}",6.0,320,0.9682955145835876,2560,30.37285614013672,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8309348821640015,ok,False,0.9249322414398193,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,320
2560,1.0,0.15,,0.30410242080688477,0.5,0.02,213,kodim22,0.6350111961364746,aniso_flanking,80,80,"{'22.0': 0, '24.0': 0, '26.0': 5, '28.0': 24, '30.0': 67}",6.0,320,0.9677712321281433,2560,30.29757308959961,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8291889429092407,ok,False,0.9391136169433594,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",320
2560,1.0,0.15,,0.30687403678894043,0.0,0.02,213,kodim22,0.8696515560150146,quadtree_wse,80,80,"{'22.0': 0, '24.0': 0, '26.0': 6, '28.0': 25, '30.0': 70}",6.0,320,0.9667235612869263,2560,30.246126174926758,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8256921172142029,ok,False,1.176525592803955,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,320
2560,1.0,0.15,,0.29915809631347656,0.0,0.02,213,kodim22,0.7223324775695801,quadtree_hybrid,80,80,"{'22.0': 0, '24.0': 0, '26.0': 6, '28.0': 24, '30.0': 71}",6.0,320,0.9668552279472351,2560,30.24814224243164,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8249954581260681,ok,False,1.0214905738830566,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,320
2560,1.0,0.15,,0.287311315536499,0.0,0.02,213,kodim22,0.4134836196899414,iso_blue_noise,80,80,"{'22.0': 0, '24.0': 1, '26.0': 17, '28.0': 42, '30.0': None}",6.0,320,0.9627759456634521,2560,29.81444549560547,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8057538866996765,ok,False,0.7007949352264404,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,320
2560,1.0,0.15,,0.30174803733825684,0.5,0.02,213,kodim22,0.09251117706298828,aniso_flanking,80,80,"{'22.0': 0, '24.0': 0, '26.0': 7, '28.0': 26, '30.0': 74}",6.0,320,0.9662230014801025,2560,30.134727478027344,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8224002122879028,ok,False,0.3942592144012451,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,320
2560,1.0,0.15,,0.7461357116699219,0.0,0.02,213,kodim22,0.6188664436340332,aniso_onedge,200,200,"{'22.0': 0, '24.0': 0, '26.0': 4, '28.0': 22, '30.0': 65}",6.0,320,0.9775052666664124,2560,31.67727279663086,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8706904649734497,ok,False,1.365002155303955,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,320
2560,1.0,0.15,,0.7210631370544434,0.5,0.02,213,kodim22,0.5903899669647217,aniso_flanking,200,200,"{'22.0': 0, '24.0': 0, '26.0': 5, '28.0': 24, '30.0': 67}",6.0,320,0.9764776229858398,2560,31.525907516479492,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8678905367851257,ok,False,1.311453104019165,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",320
2560,1.0,0.15,,0.7310221195220947,0.0,0.02,213,kodim22,1.0765182971954346,quadtree_wse,200,200,"{'22.0': 0, '24.0': 0, '26.0': 6, '28.0': 25, '30.0': 70}",6.0,320,0.9770371913909912,2560,31.61376190185547,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8680121898651123,ok,False,1.8075404167175293,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,320
2560,1.0,0.15,,0.7365608215332031,0.0,0.02,213,kodim22,0.5705924034118652,quadtree_hybrid,200,200,"{'22.0': 0, '24.0': 0, '26.0': 6, '28.0': 24, '30.0': 71}",6.0,320,0.9761441349983215,2560,31.505416870117188,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8653637170791626,ok,False,1.3071532249450684,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,320
2560,1.0,0.15,,0.7066352367401123,0.0,0.02,213,kodim22,0.39365434646606445,iso_blue_noise,200,200,"{'22.0': 0, '24.0': 1, '26.0': 17, '28.0': 42, '30.0': 88}",6.0,320,0.9766167402267456,2560,31.517393112182617,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.86298006772995,ok,False,1.1002895832061768,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,320
2560,1.0,0.15,,0.7156949043273926,0.5,0.02,213,kodim22,0.09235906600952148,aniso_flanking,200,200,"{'22.0': 0, '24.0': 0, '26.0': 7, '28.0': 26, '30.0': 74}",6.0,320,0.9764247536659241,2560,31.467639923095703,results/abl004_visual_examples_5img/reconstructions/kodim22/320px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim22_320px.png,results/datasets/abl004/kodak24/kodim22.png,0.8651480674743652,ok,False,0.8080539703369141,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,320
