adaptive_count,auc_psnr,color_solve_every,color_solve_schedule,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,geometry_loss_every,geometry_loss_weight,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,loss_weight_beta,loss_weighting,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,source_sha256,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,target_pixel_sha256,total_seconds,variant_max_gaussians,width
False,29.96588518910991,,none,,12.0,640,12.0,3.0682952404022217,9.14623737335205,1.2097642421722412,1,0.0,residual_tensor_add,5,107,COCO_train2014_000000000030,0.057453155517578125,500,500,1.0,none,0.03508759289979935,35.23716354370117,0.012981430627405643,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9904136061668396,0.0004128570726606995,640,0.04372890293598175,l1,33.842002868652344,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0444b10826d376ad9075805061405f6071a62b80eda29c5f284ed77b093d5b1d,0.9508044719696045,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000030.png,aa6d8325c2c36ba3a7f4050545926a61d7721a0807903cf4f781c5d8d9a231d4,1.2672173976898193,,160
False,28.01464712834788,,none,,12.0,640,12.0,2.6036200523376465,9.204538345336914,1.2784738540649414,1,0.0,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05706501007080078,500,500,1.0,none,0.09496711939573288,31.84107780456543,0.017122525721788406,160,structsplat_best_generation_filter,SS best + generation CAF,"Best default plus GaussianImage++-style birth-cohort covariance filtering with s=min(300, HW/(9*pi*N_after)) px^2.",best-covariance-filter,0.9882548451423645,0.0008230412495322526,640,0.0615750290453434,l1,30.84578514099121,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_generation_filter.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0444b10826d376ad9075805061405f6071a62b80eda29c5f284ed77b093d5b1d,0.9307155013084412,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000030.png,aa6d8325c2c36ba3a7f4050545926a61d7721a0807903cf4f781c5d8d9a231d4,1.3355388641357422,,160
False,21.874566899989553,,none,,12.0,640,12.0,2.574463367462158,7.964693069458008,1.1821496486663818,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05460238456726074,500,500,1.0,none,0.09667229652404785,25.30362892150879,0.044796571135520935,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9426496624946594,0.0037678966764360666,640,0.12825019657611847,l1,24.239009857177734,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.7594847679138184,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.2367520332336426,,160
False,20.075855981371923,,none,,12.0,640,12.0,2.3138325214385986,8.242117881774902,1.261197566986084,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.0644679069519043,500,500,1.0,none,0.2097691148519516,22.488418579101562,0.05872468650341034,160,structsplat_best_generation_filter,SS best + generation CAF,"Best default plus GaussianImage++-style birth-cohort covariance filtering with s=min(300, HW/(9*pi*N_after)) px^2.",best-covariance-filter,0.9206836819648743,0.006554729305207729,640,0.16638199985027313,l1,21.83445167541504,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_generation_filter.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.6789158582687378,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.3256654739379883,,160
False,21.80899121431645,,none,,12.0,640,12.0,2.5473382472991943,7.735596179962158,1.2100331783294678,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05527472496032715,500,500,1.0,none,0.10341938585042953,25.268556594848633,0.04474274069070816,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9425238966941833,0.0037669572047889233,640,0.12894414365291595,l1,24.240093231201172,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed1_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.7563941478729248,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.265307903289795,,160
False,20.101948107411722,,none,,12.0,640,12.0,2.3959717750549316,9.16932201385498,1.1884515285491943,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05266261100769043,500,500,1.0,none,0.21942028403282166,22.449668884277344,0.05900423601269722,160,structsplat_best_generation_filter,SS best + generation CAF,"Best default plus GaussianImage++-style birth-cohort covariance filtering with s=min(300, HW/(9*pi*N_after)) px^2.",best-covariance-filter,0.9204526543617249,0.006573831662535667,640,0.16655738651752472,l1,21.821813583374023,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed1_structsplat_best_generation_filter.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.6767464876174927,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.2411141395568848,,160
False,23.61900842357016,,none,,12.0,640,12.0,2.837711811065674,9.668933868408203,1.8198184967041016,1,0.0,residual_tensor_add,5,120,COCO_train2014_000000000009,0.06838345527648926,500,500,1.0,none,0.09173986315727234,27.283191680908203,0.03085264004766941,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.9799961447715759,0.0023628822527825832,640,0.10714191198348999,l1,26.265579223632812,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,35cdfe8259aca40d564baf33ee749d82ce852446bd9574f0c47551d8bfffda99,0.8815686702728271,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000009.png,1d13e82ab02285b5e55e36903e81788009ce45ba3c119d381a366a58f5c9922d,1.8882019519805908,,160
False,24.131193555667547,,none,,12.0,640,12.0,2.8985493183135986,9.918770790100098,1.1940295696258545,1,0.0,residual_tensor_add,5,120,COCO_train2014_000000000009,0.05300498008728027,500,500,1.0,none,0.07100090384483337,28.043167114257812,0.028252486139535904,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.9822325706481934,0.0020031866151839495,640,0.09888520836830139,l1,26.982786178588867,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000009/640/seed0_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000009.jpg,35cdfe8259aca40d564baf33ee749d82ce852446bd9574f0c47551d8bfffda99,0.8962349891662598,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000009.png,1d13e82ab02285b5e55e36903e81788009ce45ba3c119d381a366a58f5c9922d,1.2470345497131348,,160
False,23.659524755153008,,none,,12.0,640,12.0,2.8531150817871094,9.656879425048828,1.2043180465698242,1,0.0,residual_tensor_add,5,120,COCO_train2014_000000000009,0.05205202102661133,500,500,1.0,none,0.09324763715267181,27.360952377319336,0.03024834394454956,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.9800691604614258,0.0023125617299228907,640,0.10715219378471375,l1,26.359066009521484,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000009/640/seed1_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000009.jpg,35cdfe8259aca40d564baf33ee749d82ce852446bd9574f0c47551d8bfffda99,0.882745087146759,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000009.png,1d13e82ab02285b5e55e36903e81788009ce45ba3c119d381a366a58f5c9922d,1.2563700675964355,,160
False,24.13144875146105,,none,,12.0,640,12.0,2.879549980163574,9.764927864074707,1.1595568656921387,1,0.0,residual_tensor_add,5,120,COCO_train2014_000000000009,0.05147695541381836,500,500,1.0,none,0.06979191303253174,28.129783630371094,0.027449455112218857,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.9821980595588684,0.0019644061103463173,640,0.0979308933019638,l1,27.06768798828125,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000009/640/seed1_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000009.jpg,35cdfe8259aca40d564baf33ee749d82ce852446bd9574f0c47551d8bfffda99,0.8981003165245056,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000009.png,1d13e82ab02285b5e55e36903e81788009ce45ba3c119d381a366a58f5c9922d,1.211033821105957,,160
