bpp,bytes,central_round_trip,chroma_mode,codec,context_only,decode_seconds,encode_seconds,height,image_id,manifest_sha256,metadata_policy,ms_ssim,psnr,quality,schema,ssim,stream_path,stream_sha256,width
0.053133903133903135,19023,Pillow RGB,4:4:4,avif_444,True,0.012086978182196617,0.10010628681629896,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.7971483469009399,25.294696807861328,5,structsplat.bench007.v1,0.6228996515274048,conventional/0001/avif_444-q005.avif,9d7ae634bde6ac4388c76c43495ed6b8f96165a0726ce43383ccde8b6fd44122,2040
0.08247863247863248,29529,Pillow RGB,4:4:4,avif_444,True,0.012236876413226128,0.1094688456505537,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.8515150547027588,26.326370239257812,10,structsplat.bench007.v1,0.6860070824623108,conventional/0001/avif_444-q010.avif,f92a75c5941a4378deb4af33702cfc1986f435012d30ae18023a6930be8f89ae,2040
0.16377297357689516,58634,Pillow RGB,4:4:4,avif_444,True,0.014240426011383533,0.1278836578130722,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9171984195709229,28.401206970214844,20,structsplat.bench007.v1,0.7809152007102966,conventional/0001/avif_444-q020.avif,b8e7a5a60582328210b452074cbee9a3c2edd48410ea696984fc97cf1b791f51,2040
0.2729177140941847,97710,Pillow RGB,4:4:4,avif_444,True,0.015595643781125546,0.11964771430939436,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9482901692390442,30.174564361572266,30,structsplat.bench007.v1,0.8377013206481934,conventional/0001/avif_444-q030.avif,e689162eff001a145ad9211b45423c868a69826a7f3f0836be9315d3472a4a8a,2040
0.44122954024914807,157969,Pillow RGB,4:4:4,avif_444,True,0.015270384028553963,0.14910072460770607,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9677411913871765,31.98508071899414,40,structsplat.bench007.v1,0.8801915049552917,conventional/0001/avif_444-q040.avif,ef833909a1a81e12ca10d6dc888d0411192f58e92ee1797fe042e66d9b7fafa0,2040
0.6849114574604771,245212,Pillow RGB,4:4:4,avif_444,True,0.016320922411978245,0.1705155223608017,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9800612926483154,33.79019546508789,50,structsplat.bench007.v1,0.9126135110855103,conventional/0001/avif_444-q050.avif,641a2b7e7d5d4a12724eaf0df5e7475a64be0f718846d2e5802cbff3c356c4f0,2040
1.1006926987319143,394070,Pillow RGB,4:4:4,avif_444,True,0.016620592214167118,0.16859372332692146,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9882970452308655,35.890872955322266,60,structsplat.bench007.v1,0.9399172067642212,conventional/0001/avif_444-q060.avif,ce137d44b928e615398a10be8b47333499260ded006a88ce4ae08275fad1bb21,2040
1.5206468912351265,544422,Pillow RGB,4:4:4,avif_444,True,0.016087383031845093,0.21089531015604734,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9920514822006226,37.39956283569336,70,structsplat.bench007.v1,0.9548155665397644,conventional/0001/avif_444-q070.avif,a0549dc01428497606856fb7dcd11ad5f73fb66f93dbc38508300b596b959197,2040
2.177171666387353,779471,Pillow RGB,4:4:4,avif_444,True,0.01719874143600464,0.2539421757683158,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9948830604553223,39.246490478515625,80,structsplat.bench007.v1,0.9686992168426514,conventional/0001/avif_444-q080.avif,b4be1f86eb5c240e27bc8b4695c30e75faa86c6c34a1b3a57209082259eced17,2040
3.919222389810625,1403160,Pillow RGB,4:4:4,avif_444,True,0.023572365753352642,0.2523529967293143,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.997724711894989,42.95093536376953,90,structsplat.bench007.v1,0.9854208827018738,conventional/0001/avif_444-q090.avif,ed8c5f65391c326466fc696d4c442ac727c56359822c15cea652a3374e27fc91,2040
5.573671861907156,1995486,Pillow RGB,4:4:4,avif_444,True,0.022968266159296036,0.2540894942358136,1404,0001,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9986478686332703,45.359107971191406,95,structsplat.bench007.v1,0.9915626049041748,conventional/0001/avif_444-q095.avif,99239e5c4f549c23ce8fc1c4f8d0c981afcb0223f438c72017e5ef3c644988d9,2040
6.939542483660131,2718080,Pillow RGB,RGB lossless,png,True,0.037954119965434074,0.3138489332050085,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,1.0,120.0,,structsplat.bench007.v1,1.0,conventional/0115/png-lossless.png,e6e777fb71d42d7eaa1e4aa1383a51a0c5507dcfbab301ed895da7d2e2058d3e,2040
0.13282015931372548,52023,Pillow RGB,4:4:4,jpeg_444,True,0.019619968719780445,0.04956492781639099,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.3688397705554962,25.721452713012695,5,structsplat.bench007.v1,0.2414601892232895,conventional/0115/jpeg_444-q005.jpg,ebdf8fe5104866daae26a857515a28964a3c8867babb8c261ea413330802d520,2040
0.20177696078431373,79032,Pillow RGB,4:4:4,jpeg_444,True,0.01969338022172451,0.04789254069328308,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9394422173500061,28.939620971679688,10,structsplat.bench007.v1,0.8342577219009399,conventional/0115/jpeg_444-q010.jpg,5b9b67f794ace38c87c6bcbb1905b147f8f41c821b969cf23d198d93f0af6bbc,2040
0.3336575776143791,130687,Pillow RGB,4:4:4,jpeg_444,True,0.022130007855594158,0.051252705976367,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9658680558204651,30.752666473388672,20,structsplat.bench007.v1,0.8790620565414429,conventional/0115/jpeg_444-q020.jpg,181a28466156e947fb4fc9aa5c699241263674d26c0077aa91ec45298ad78fc8,2040
0.44889450571895423,175823,Pillow RGB,4:4:4,jpeg_444,True,0.022584025748074055,0.05121410731226206,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9747893214225769,31.831418991088867,30,structsplat.bench007.v1,0.9015297293663025,conventional/0115/jpeg_444-q030.jpg,d944c58375f87e079c5d691c1b606880303ab25def67ac53739f2033d12a5fe8,2040
0.5493540645424837,215171,Pillow RGB,4:4:4,jpeg_444,True,0.023182855919003487,0.052648335695266724,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9064249396324158,32.555660247802734,40,structsplat.bench007.v1,0.8366457223892212,conventional/0115/jpeg_444-q040.jpg,29169bb8efa3b41b5b93049f34aed49de58fd5b76c9d1a1154af928442f5771c,2040
