target,target_sha256,seed,arm,view,selector,alpha,canonical_count,gauge_count,canonical_field_sha256,gauge_field_sha256,pre_psnr,render_max_abs,action_groups,action_hash,unique_action_groups,repeated_action_count,projected_topk_order_agreement,projected_topk_multiset_jaccard,projected_topk_unique_jaccard,projected_topk_exact,score_seconds,scores_finite,denominator_max_abs,quotient_alpha1_max_abs,quotient_alpha1_max_rel,quotient_alpha0.7_max_abs,quotient_alpha0.7_max_rel,quotient_alpha0.7_action_match,alpha0.7_child_law_max_abs,quotient_alpha1_action_match,alpha1_child_law_max_abs,immediate_psnr,immediate_ms_ssim,post20_psnr,post20_ms_ssim,post20_auc,post100_psnr,post100_ms_ssim,post100_auc,action_seconds,fit20_seconds,fit100_seconds,total100_seconds,final_count,post20_count,post100_count,renders_finite,intervention_seconds
vertical_step,d2538abfe852d6b8ebc9fbd47f65dbb225eb615f1e7ae18b2af1b58aa030fc59,1,responsibility_alpha0.7_canonical,canonical,responsibility_row,0.7,32,48,479d193c345320d9718f1ac8f3f8eb6324c1b486aa186f01485f4277b27990bc,8ec969a9d985de6df16834de2889e8f0532f21d1b1209eb82ba9f726756f50d5,38.284573,5.960464477539062e-07,"[21,23,10,15,31,4,25,6]",59eeb3890cd1debc7996e557b3682f2aa966c07d10eef0c16dccd32b12b6a49c,8,0,1.0,1.0,1.0,True,0.002857416999177076,True,2.86102294921875e-06,1.7462298274040222e-09,2.2020544747647364e-06,3.026798367500305e-09,2.262297357447096e-06,True,2.444721758365631e-09,True,1.7462298274040222e-09,33.51459884643555,0.9956496953964233,45.95836639404297,0.9991744160652161,40.58262885244269,50.86125946044922,0.9997285008430481,49.0289473100142,0.002695292998396326,0.12070870399475098,0.6125550270080566,0.61810773700563,40,40,40,True,0.005552709997573402
vertical_step,d2538abfe852d6b8ebc9fbd47f65dbb225eb615f1e7ae18b2af1b58aa030fc59,1,responsibility_alpha0.7_gauge_row,gauge,responsibility_row,0.7,32,48,479d193c345320d9718f1ac8f3f8eb6324c1b486aa186f01485f4277b27990bc,8ec969a9d985de6df16834de2889e8f0532f21d1b1209eb82ba9f726756f50d5,38.284573,5.960464477539062e-07,"[21,23,15,10,10,31,25,4]",7c430cb11947e81614b650b43e49dfee6fe603c6e5842a6d2976f482de6e04df,7,1,0.375,0.7777777777777778,0.875,False,0.0044064999965485185,True,2.86102294921875e-06,1.7462298274040222e-09,2.2020544747647364e-06,3.026798367500305e-09,2.262297357447096e-06,True,2.444721758365631e-09,True,1.7462298274040222e-09,33.868324279785156,0.9959022998809814,46.588470458984375,0.9991498589515686,40.70483659443102,55.03736114501953,0.9999376535415649,49.139107675263375,0.0027705230022547767,0.12120914459228516,0.6231868267059326,0.6303638497047359,40,40,40,True,0.007177022998803295
vertical_step,d2538abfe852d6b8ebc9fbd47f65dbb225eb615f1e7ae18b2af1b58aa030fc59,1,responsibility_alpha1_canonical,canonical,responsibility_row,1.0,32,48,479d193c345320d9718f1ac8f3f8eb6324c1b486aa186f01485f4277b27990bc,8ec969a9d985de6df16834de2889e8f0532f21d1b1209eb82ba9f726756f50d5,38.284573,5.960464477539062e-07,"[21,10,23,15,31,4,6,25]",b448591b49edec853bf38aa2ef85179ae35675cfdebfd673c048424aee69e441,8,0,1.0,1.0,1.0,True,0.0030534309989889152,True,2.86102294921875e-06,1.7462298274040222e-09,2.2020544747647364e-06,3.026798367500305e-09,2.262297357447096e-06,True,2.444721758365631e-09,True,1.7462298274040222e-09,33.51459884643555,0.9956496953964233,45.961116790771484,0.999171257019043,40.582876205444336,51.788970947265625,0.9997594356536865,49.022454579671226,0.002698106996831484,0.12066936492919922,0.6250441074371338,0.6307956454329542,40,40,40,True,0.005751537995820399
vertical_step,d2538abfe852d6b8ebc9fbd47f65dbb225eb615f1e7ae18b2af1b58aa030fc59,1,responsibility_alpha1_gauge_row,gauge,responsibility_row,1.0,32,48,479d193c345320d9718f1ac8f3f8eb6324c1b486aa186f01485f4277b27990bc,8ec969a9d985de6df16834de2889e8f0532f21d1b1209eb82ba9f726756f50d5,38.284573,5.960464477539062e-07,"[21,10,10,23,15,31,4,4]",8eec734b1ef389bae71d9a8be0be8cc8298828cda438382f31bb9e2efe893d08,6,2,0.25,0.6,0.75,False,0.004012820005300455,True,2.86102294921875e-06,1.7462298274040222e-09,2.2020544747647364e-06,3.026798367500305e-09,2.262297357447096e-06,True,2.444721758365631e-09,True,1.7462298274040222e-09,34.18231201171875,0.9964276552200317,46.25922775268555,0.9991452693939209,40.68591951069079,55.4130744934082,0.99994957447052,48.39384722468829,0.002715877999435179,0.12195920944213867,0.6154210567474365,0.6221497547521722,40,40,40,True,0.006728698004735634
vertical_step,d2538abfe852d6b8ebc9fbd47f65dbb225eb615f1e7ae18b2af1b58aa030fc59,1,quotient_alpha1_canonical,canonical,quotient_responsibility,1.0,32,48,479d193c345320d9718f1ac8f3f8eb6324c1b486aa186f01485f4277b27990bc,8ec969a9d985de6df16834de2889e8f0532f21d1b1209eb82ba9f726756f50d5,38.284573,5.960464477539062e-07,"[21,10,23,15,31,4,6,25]",b448591b49edec853bf38aa2ef85179ae35675cfdebfd673c048424aee69e441,8,0,1.0,1.0,1.0,True,0.003176000995154027,True,2.86102294921875e-06,1.7462298274040222e-09,2.2020544747647364e-06,3.026798367500305e-09,2.262297357447096e-06,True,2.444721758365631e-09,True,1.7462298274040222e-09,33.51459884643555,0.9956496953964233,45.961116790771484,0.999171257019043,40.582876205444336,51.788970947265625,0.9997594356536865,49.022454579671226,0.002698106996831484,0.12066936492919922,0.6250441074371338,0.6309182154291193,40,40,40,True,0.005874107991985511
vertical_step,d2538abfe852d6b8ebc9fbd47f65dbb225eb615f1e7ae18b2af1b58aa030fc59,1,quotient_alpha1_gauge,gauge,quotient_responsibility,1.0,32,48,479d193c345320d9718f1ac8f3f8eb6324c1b486aa186f01485f4277b27990bc,8ec969a9d985de6df16834de2889e8f0532f21d1b1209eb82ba9f726756f50d5,38.284573,5.960464477539062e-07,"[21,10,23,15,31,4,6,25]",b448591b49edec853bf38aa2ef85179ae35675cfdebfd673c048424aee69e441,8,0,1.0,1.0,1.0,True,0.005275507006444968,True,2.86102294921875e-06,1.7462298274040222e-09,2.2020544747647364e-06,3.026798367500305e-09,2.262297357447096e-06,True,2.444721758365631e-09,True,1.7462298274040222e-09,33.51459884643555,0.9956496953964233,45.961116790771484,0.999171257019043,40.582876205444336,51.788970947265625,0.9997594356536865,49.022454579671226,0.002698106996831484,0.12066936492919922,0.6250441074371338,0.6330177214404102,40,40,40,True,0.007973614003276452
diagonal_step,2f60a9cc0420b931d5936b18d14d40d44b1ef9d726adabb3493e466d36e66816,0,support_canonical,canonical,support_row,,32,48,15fbd2e53c7ff63dc66bd2e368ce9b888cc021a11721f6950a80945d29266bb1,1502d4306979a3e606c824b43b6d250f355eceaf3856c561ab4c2c2bd8bbe372,29.48365,6.556510925292969e-07,"[26,27,21,30,2,13,24,17]",7382e29d3d595d77df4c0c3abd68d95ac8bde2fe1bca4dc70d99742d8c6dda32,8,0,1.0,1.0,1.0,True,0.0033857840026030317,True,1.9073486328125e-06,5.587935447692871e-09,1.100198687709053e-06,7.450580596923828e-09,1.1400653647797299e-06,True,3.725290298461914e-09,True,5.587935447692871e-09,27.646728515625,0.9934445023536682,30.501869201660156,0.9954458475112915,29.076761948434932,32.121360778808594,0.9982740879058838,31.025765929559263,0.002626649002195336,0.23222112655639648,1.1562907695770264,1.1623032025818247,40,40,40,True,0.006012433004798368
diagonal_step,2f60a9cc0420b931d5936b18d14d40d44b1ef9d726adabb3493e466d36e66816,0,support_gauge_row,gauge,support_row,,32,48,15fbd2e53c7ff63dc66bd2e368ce9b888cc021a11721f6950a80945d29266bb1,1502d4306979a3e606c824b43b6d250f355eceaf3856c561ab4c2c2bd8bbe372,29.48365,6.556510925292969e-07,"[26,26,27,21,30,30,2,2]",81ccfb61bb2b0782af91e1d3701d89fd53bf767fdd98d32f3ce0af9958a81964,5,3,0.125,0.45454545454545453,0.625,False,0.0054544830054510385,True,1.9073486328125e-06,5.587935447692871e-09,1.100198687709053e-06,7.450580596923828e-09,1.1400653647797299e-06,True,3.725290298461914e-09,True,5.587935447692871e-09,27.23677635192871,0.9928885698318481,30.46381378173828,0.9951692819595337,28.857378909462376,32.081661224365234,0.998247504234314,30.932817873328624,0.0026708309960667975,0.23866057395935059,1.2203598022460938,1.2284851162476116,40,40,40,True,0.008125314001517836
diagonal_step,2f60a9cc0420b931d5936b18d14d40d44b1ef9d726adabb3493e466d36e66816,0,responsibility_alpha0.7_canonical,canonical,responsibility_row,0.7,32,48,15fbd2e53c7ff63dc66bd2e368ce9b888cc021a11721f6950a80945d29266bb1,1502d4306979a3e606c824b43b6d250f355eceaf3856c561ab4c2c2bd8bbe372,29.48365,6.556510925292969e-07,"[26,27,21,30,2,13,24,5]",7bce4f153dc4843086c22bdd816504c54300fd2a54d68d8aa95ae29b720d47a6,8,0,1.0,1.0,1.0,True,0.00702525999804493,True,1.9073486328125e-06,5.587935447692871e-09,1.100198687709053e-06,7.450580596923828e-09,1.1400653647797299e-06,True,3.725290298461914e-09,True,5.587935447692871e-09,27.542543411254883,0.9931526184082031,30.49750518798828,0.9954032897949219,29.115765822561162,32.08811950683594,0.9982917308807373,31.01213587173308,0.0026654780012904666,0.2345600128173828,1.1545979976654053,1.1642887356647407,40,40,40,True,0.009690737999335397
diagonal_step,2f60a9cc0420b931d5936b18d14d40d44b1ef9d726adabb3493e466d36e66816,0,responsibility_alpha0.7_gauge_row,gauge,responsibility_row,0.7,32,48,15fbd2e53c7ff63dc66bd2e368ce9b888cc021a11721f6950a80945d29266bb1,1502d4306979a3e606c824b43b6d250f355eceaf3856c561ab4c2c2bd8bbe372,29.48365,6.556510925292969e-07,"[26,26,27,21,30,30,2,2]",81ccfb61bb2b0782af91e1d3701d89fd53bf767fdd98d32f3ce0af9958a81964,5,3,0.125,0.45454545454545453,0.625,False,0.014338619002955966,True,1.9073486328125e-06,5.587935447692871e-09,1.100198687709053e-06,7.450580596923828e-09,1.1400653647797299e-06,True,3.725290298461914e-09,True,5.587935447692871e-09,27.23677635192871,0.9928885698318481,30.46381378173828,0.9951692819595337,28.857378909462376,32.081661224365234,0.998247504234314,30.932817873328624,0.0026708309960667975,0.23866057395935059,1.2203598022460938,1.2373692522451165,40,40,40,True,0.017009449999022763
