target,target_sha256,seed,arm,view,selector,alpha,canonical_count,gauge_count,canonical_field_sha256,gauge_field_sha256,pre_psnr,render_max_abs,action_groups,action_hash,unique_action_groups,repeated_action_count,projected_topk_order_agreement,projected_topk_multiset_jaccard,projected_topk_unique_jaccard,projected_topk_exact,score_seconds,scores_finite,denominator_max_abs,quotient_alpha1_max_abs,quotient_alpha1_max_rel,quotient_alpha0.7_max_abs,quotient_alpha0.7_max_rel,quotient_alpha0.7_action_match,alpha0.7_child_law_max_abs,quotient_alpha1_action_match,alpha1_child_law_max_abs,immediate_psnr,immediate_ms_ssim,post20_psnr,post20_ms_ssim,post20_auc,post100_psnr,post100_ms_ssim,post100_auc,action_seconds,fit20_seconds,fit100_seconds,total100_seconds,final_count,post20_count,post100_count,renders_finite,intervention_seconds
corner,5a0a25f86faa2713b9f90ad376a4ad91e11aeacd641186a5568eae5a597cc97d,1,quotient_alpha1_canonical,canonical,quotient_responsibility,1.0,32,48,7a6d4168c2e0ce23fa04eaf6976fa572f7d5edef3254b6a7dee2cc0996cb5f98,a5fb9da90236c472c5c33b71814d3b82a1c381fd3f0d33bd0f5fa9014251f6ab,24.503128,5.364418029785156e-07,"[17,19,2,11,29,30,24,21]",5767e17494a94f94f95b3de0336b4b6d091c674b8a1dcf0b0cb322343e576d2b,8,0,1.0,1.0,1.0,True,0.0034878779988503084,True,1.9073486328125e-06,5.587935447692871e-09,5.056264740233019e-07,9.313225746154785e-09,5.607439561572392e-07,True,9.313225746154785e-09,True,5.587935447692871e-09,23.625595092773438,0.9496785402297974,26.988361358642578,0.9797223210334778,25.42374907041851,34.04294204711914,0.9964583516120911,30.009159165199357,0.002691091998713091,0.12327122688293457,0.5997817516326904,0.6059607216302538,40,40,40,True,0.006178969997563399
corner,5a0a25f86faa2713b9f90ad376a4ad91e11aeacd641186a5568eae5a597cc97d,1,quotient_alpha1_gauge,gauge,quotient_responsibility,1.0,32,48,7a6d4168c2e0ce23fa04eaf6976fa572f7d5edef3254b6a7dee2cc0996cb5f98,a5fb9da90236c472c5c33b71814d3b82a1c381fd3f0d33bd0f5fa9014251f6ab,24.503128,5.364418029785156e-07,"[17,19,2,11,29,30,24,21]",5767e17494a94f94f95b3de0336b4b6d091c674b8a1dcf0b0cb322343e576d2b,8,0,1.0,1.0,1.0,True,0.005964903000858612,True,1.9073486328125e-06,5.587935447692871e-09,5.056264740233019e-07,9.313225746154785e-09,5.607439561572392e-07,True,9.313225746154785e-09,True,5.587935447692871e-09,23.625595092773438,0.9496785402297974,26.988361358642578,0.9797223210334778,25.42374907041851,34.04294204711914,0.9964583516120911,30.009159165199357,0.002691091998713091,0.12327122688293457,0.5997817516326904,0.6084377466322621,40,40,40,True,0.008655994999571703
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,support_canonical,canonical,support_row,,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,19,4,25,17,2,6,28]",fa2c4618f8c3d3f9c867ee055e963f9f1b5d4f97df7eeaa9e8c18a84b1b4552e,8,0,1.0,1.0,1.0,True,0.002121361998433713,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.561635971069336,0.9535843729972839,26.120315551757812,0.9863159656524658,24.38557629836233,39.0679817199707,0.999376118183136,30.314374625080763,0.0027340810047462583,0.1334226131439209,0.6166269779205322,0.6214824209237122,40,40,40,True,0.004855443003179971
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,support_gauge_row,gauge,support_row,,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,22,19,4,4,25,17,2]",1f396e893d4c02e0645f96f3bd69f0e98fd4760ec014d1a40784523eef1b4416,6,2,0.125,0.6,0.75,False,0.002681782003492117,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.6455020904541,0.954516589641571,26.360034942626953,0.9877045154571533,24.48211293471487,38.6361083984375,0.9993058443069458,30.908729427992697,0.0027607390002231114,0.13227128982543945,0.6122498512268066,0.6176923722305219,40,40,40,True,0.005442521003715228
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,responsibility_alpha0.7_canonical,canonical,responsibility_row,0.7,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,4,19,17,2,29,25,28]",df5b3e03cb874139c7524ecbe1901bb993e4d1ff403ac73d8cda33c70a4dceb5,8,0,1.0,1.0,1.0,True,0.0037630070000886917,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.58529281616211,0.9538462162017822,25.828649520874023,0.9841475486755371,24.260811554758174,34.51810836791992,0.9987615346908569,29.163096861405805,0.0029124979992047884,0.13286566734313965,0.6282486915588379,0.6349241965581314,40,40,40,True,0.00667550499929348
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,responsibility_alpha0.7_gauge_row,gauge,responsibility_row,0.7,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,22,19,17,29,25,4,4]",8d2cb09d5ff52c36982cffc98978f9d6ea1dd43f20ef5f72b4ee4ac286dafd26,6,2,0.375,0.6,0.75,False,0.005675986998539884,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.765247344970703,0.9559305906295776,26.241897583007812,0.9867957234382629,24.446975406847503,37.087562561035156,0.9990239143371582,30.856639091414635,0.002662642000359483,0.13124608993530273,0.6055948734283447,0.6139335024272441,40,40,40,True,0.008338628998899367
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,responsibility_alpha1_canonical,canonical,responsibility_row,1.0,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,19,4,25,17,28,6,2]",1ced9d5c4ae491ab9c3e2ca7154641e91816520f26f49bdb70b383470e1c3975,8,0,1.0,1.0,1.0,True,0.0038470130020868964,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.561635971069336,0.9535843729972839,26.120403289794922,0.9863185286521912,24.385565556977923,38.93769073486328,0.9992392063140869,30.31862541160198,0.002718577001360245,0.13781428337097168,0.623192310333252,0.6297579003366991,40,40,40,True,0.0065655900034471415
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,responsibility_alpha1_gauge_row,gauge,responsibility_row,1.0,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,22,19,4,4,25,17,28]",96789d1bb5924a041f3a145433dd4d459fd11bb231e726812a064ca4d17fad46,6,2,0.125,0.6,0.75,False,0.006103727995650843,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.696163177490234,0.9548366069793701,26.001079559326172,0.9854053854942322,24.352198550575658,36.89641571044922,0.9990797638893127,29.98559466275302,0.0026857389966608025,0.12939929962158203,0.6036586761474609,0.6124481431397726,40,40,40,True,0.008789466992311645
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,quotient_alpha1_canonical,canonical,quotient_responsibility,1.0,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,19,4,25,17,28,6,2]",1ced9d5c4ae491ab9c3e2ca7154641e91816520f26f49bdb70b383470e1c3975,8,0,1.0,1.0,1.0,True,0.003867968000122346,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.561635971069336,0.9535843729972839,26.120403289794922,0.9863185286521912,24.385565556977923,38.93769073486328,0.9992392063140869,30.31862541160198,0.002718577001360245,0.13781428337097168,0.623192310333252,0.6297788553347345,40,40,40,True,0.006586545001482591
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,0,quotient_alpha1_gauge,gauge,quotient_responsibility,1.0,32,48,9a6c852965e04a901db115a5ea1bedb9b40fafcd8b3a1f47e309c488dd898570,882f65d79785965843ffef8b741a456e3fc169984d496feb7f4013fd39ef965c,23.043615,4.76837158203125e-07,"[22,19,4,25,17,28,6,2]",1ced9d5c4ae491ab9c3e2ca7154641e91816520f26f49bdb70b383470e1c3975,8,0,1.0,1.0,1.0,True,0.007391093000478577,True,1.430511474609375e-06,7.450580596923828e-09,4.069430872277735e-07,1.4901161193847656e-08,4.0384978206020605e-07,True,1.4901161193847656e-08,True,7.450580596923828e-09,22.561635971069336,0.9535843729972839,26.120403289794922,0.9863185286521912,24.385565556977923,38.93769073486328,0.9992392063140869,30.31862541160198,0.002718577001360245,0.13781428337097168,0.623192310333252,0.6333019803350908,40,40,40,True,0.010109670001838822
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,1,support_canonical,canonical,support_row,,32,48,23487c8c759ca52075f0ce31053d60a99e3143c31b227ace8c278e834ad446cf,723a386053a8c39e95fb8eaf3f7f4553b015f7928117952c9ba9564a4ce4d2d8,23.169115,5.364418029785156e-07,"[6,18,4,19,1,30,17,25]",cda735bdb4e563f36b9bf6cfcf3aaa64891822bb9d6925e067d9b4d1f7915b38,8,0,1.0,1.0,1.0,True,0.0017785240052035078,True,1.430511474609375e-06,3.725290298461914e-09,3.36403985556899e-07,1.1175870895385742e-08,2.8473681368268444e-07,True,7.450580596923828e-09,True,3.725290298461914e-09,22.91877555847168,0.9597831964492798,25.88956069946289,0.9864469766616821,24.608928128292685,34.519493103027344,0.998758852481842,29.271567402463972,0.0027005449956050143,0.12575960159301758,0.6140801906585693,0.6185592596593779,40,40,40,True,0.004479069000808522
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,1,support_gauge_row,gauge,support_row,,32,48,23487c8c759ca52075f0ce31053d60a99e3143c31b227ace8c278e834ad446cf,723a386053a8c39e95fb8eaf3f7f4553b015f7928117952c9ba9564a4ce4d2d8,23.169115,5.364418029785156e-07,"[6,6,18,18,4,4,19,1]",8ca96fbacee594966fd966274f2712b30b5aa5177227cd0e2d8745d0bf1e35de,5,3,0.125,0.45454545454545453,0.625,False,0.002250685000035446,True,1.430511474609375e-06,3.725290298461914e-09,3.36403985556899e-07,1.1175870895385742e-08,2.8473681368268444e-07,True,7.450580596923828e-09,True,3.725290298461914e-09,22.982147216796875,0.9592862725257874,25.615060806274414,0.9850481748580933,24.407785616422956,35.66634750366211,0.9990024566650391,29.291983209475124,0.002651244998560287,0.1300339698791504,0.614325761795044,0.6192276917936397,40,40,40,True,0.004901929998595733
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,1,responsibility_alpha0.7_canonical,canonical,responsibility_row,0.7,32,48,23487c8c759ca52075f0ce31053d60a99e3143c31b227ace8c278e834ad446cf,723a386053a8c39e95fb8eaf3f7f4553b015f7928117952c9ba9564a4ce4d2d8,23.169115,5.364418029785156e-07,"[1,4,6,17,18,29,2,19]",a65918ec26d976945c8394054411a21cff148f0bf1f359a969b1cd2144cd41e3,8,0,1.0,1.0,1.0,True,0.0032940699966275133,True,1.430511474609375e-06,3.725290298461914e-09,3.36403985556899e-07,1.1175870895385742e-08,2.8473681368268444e-07,True,7.450580596923828e-09,True,3.725290298461914e-09,23.05832290649414,0.9599038362503052,25.631683349609375,0.9850877523422241,24.434769028111507,33.56299591064453,0.9985589981079102,28.50662183279943,0.002658444005646743,0.1267833709716797,0.6058523654937744,0.6118048794960487,40,40,40,True,0.005952514002274256
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,1,responsibility_alpha0.7_gauge_row,gauge,responsibility_row,0.7,32,48,23487c8c759ca52075f0ce31053d60a99e3143c31b227ace8c278e834ad446cf,723a386053a8c39e95fb8eaf3f7f4553b015f7928117952c9ba9564a4ce4d2d8,23.169115,5.364418029785156e-07,"[1,4,4,17,6,6,29,19]",f0c02cc082ea4c9dfaa24f3085e60ce119f0dd58de02d42420288ffae056625e,6,2,0.5,0.6,0.75,False,0.004869147000135854,True,1.430511474609375e-06,3.725290298461914e-09,3.36403985556899e-07,1.1175870895385742e-08,2.8473681368268444e-07,True,7.450580596923828e-09,True,3.725290298461914e-09,23.116634368896484,0.9602022171020508,25.532089233398438,0.9850412607192993,24.421228459006862,35.229408264160156,0.9989749193191528,29.36219219246296,0.0027289710051263683,0.12734389305114746,0.605391263961792,0.6129893819670542,40,40,40,True,0.007598118005262222
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,1,responsibility_alpha1_canonical,canonical,responsibility_row,1.0,32,48,23487c8c759ca52075f0ce31053d60a99e3143c31b227ace8c278e834ad446cf,723a386053a8c39e95fb8eaf3f7f4553b015f7928117952c9ba9564a4ce4d2d8,23.169115,5.364418029785156e-07,"[6,1,18,4,17,25,27,19]",e26dc75421143c119d3c97fc91bb725aee002eefbaee45a2861647e48961f262,8,0,1.0,1.0,1.0,True,0.0037095629959367216,True,1.430511474609375e-06,3.725290298461914e-09,3.36403985556899e-07,1.1175870895385742e-08,2.8473681368268444e-07,True,7.450580596923828e-09,True,3.725290298461914e-09,23.02618408203125,0.9603043794631958,25.88994598388672,0.9860916137695312,24.59599354392604,34.778804779052734,0.998903751373291,29.1844074172203,0.002647629997227341,0.12638235092163086,0.5870916843414307,0.5934488773345947,40,40,40,True,0.0063571929931640625
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,1,responsibility_alpha1_gauge_row,gauge,responsibility_row,1.0,32,48,23487c8c759ca52075f0ce31053d60a99e3143c31b227ace8c278e834ad446cf,723a386053a8c39e95fb8eaf3f7f4553b015f7928117952c9ba9564a4ce4d2d8,23.169115,5.364418029785156e-07,"[6,6,1,18,18,4,4,17]",9a0e9f64804863a9d4893c24c22a18305a0066e2767fec9bda349f96030f0d23,5,3,0.125,0.45454545454545453,0.625,False,0.005171895994863007,True,1.430511474609375e-06,3.725290298461914e-09,3.36403985556899e-07,1.1175870895385742e-08,2.8473681368268444e-07,True,7.450580596923828e-09,True,3.725290298461914e-09,23.02603530883789,0.959381639957428,25.649723052978516,0.9855642318725586,24.40151053980777,34.735084533691406,0.9989832043647766,29.09386864093819,0.002793653999106027,0.12575316429138184,0.5837998390197754,0.5917653890137444,40,40,40,True,0.007965549993969034
disk,91a678b9b6bcebdf9ba7c6cdcc5a955cda04c2bf32e67aa73d59f0b123a19536,1,quotient_alpha1_canonical,canonical,quotient_responsibility,1.0,32,48,23487c8c759ca52075f0ce31053d60a99e3143c31b227ace8c278e834ad446cf,723a386053a8c39e95fb8eaf3f7f4553b015f7928117952c9ba9564a4ce4d2d8,23.169115,5.364418029785156e-07,"[6,1,18,4,17,25,27,19]",e26dc75421143c119d3c97fc91bb725aee002eefbaee45a2861647e48961f262,8,0,1.0,1.0,1.0,True,0.0036930819987901486,True,1.430511474609375e-06,3.725290298461914e-09,3.36403985556899e-07,1.1175870895385742e-08,2.8473681368268444e-07,True,7.450580596923828e-09,True,3.725290298461914e-09,23.02618408203125,0.9603043794631958,25.88994598388672,0.9860916137695312,24.59599354392604,34.778804779052734,0.998903751373291,29.1844074172203,0.002647629997227341,0.12638235092163086,0.5870916843414307,0.5934323963374482,40,40,40,True,0.00634071199601749
