adaptive_count,auc_psnr,color_solve_every,color_solve_schedule,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,loss_weight_beta,loss_weighting,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,total_seconds,variant_max_gaussians,width
False,23.240191364097214,,none,,12.0,640,12.0,2.426856756210327,7.670705795288086,1.319047451019287,residual_tensor_add,5,106,COCO_train2014_000000000025,0.04651832580566406,500,500,1.0,none,0.16736698150634766,25.486732482910156,0.038219958543777466,160,structsplat_best_gcr030,SS best + GCR 0.030,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.030.,best-geometry-loss,0.9664552807807922,0.0029245130717754364,640,0.1151554062962532,l1,25.339466094970703,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000025/640/seed0_structsplat_best_gcr030.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000025.jpg,0.8246099948883057,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000025.png,1.3655657768249512,,160
False,23.12968553187613,,none,,12.0,640,12.0,2.5641555786132812,8.330041885375977,1.3337509632110596,residual_tensor_add,5,106,COCO_train2014_000000000025,0.047178030014038086,500,500,1.0,none,0.1915305107831955,25.53837776184082,0.03810494393110275,160,structsplat_best_gcr060,SS best + GCR 0.060,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.060.,best-geometry-loss,0.9670742750167847,0.0028852818068116903,640,0.11502678692340851,l1,25.39811897277832,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000025/640/seed0_structsplat_best_gcr060.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000025.jpg,0.8265613913536072,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000025.png,1.3809289932250977,,160
False,23.14967393206212,,none,,12.0,640,12.0,2.5306200981140137,7.981875896453857,1.1873116493225098,residual_tensor_add,5,106,COCO_train2014_000000000025,0.05004525184631348,500,500,1.0,none,0.2052936553955078,25.43609619140625,0.038271714001894,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9663854241371155,0.0029602169524878263,640,0.11579414457082748,l1,25.286766052246094,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8240551948547363,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000025.png,1.2373569011688232,,160
False,23.23156740192421,,none,,12.0,640,12.0,2.529160737991333,8.525199890136719,1.3225252628326416,residual_tensor_add,5,106,COCO_train2014_000000000025,0.04789257049560547,500,500,1.0,none,0.1983601599931717,25.560909271240234,0.03797147795557976,160,structsplat_best_gcr015,SS best + GCR 0.015,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.015.,best-geometry-loss,0.9659263491630554,0.002882622415199876,640,0.1141895055770874,l1,25.402124404907227,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_best_gcr015.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.823161780834198,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000025.png,1.370417833328247,,160
False,23.250013104899374,,none,,12.0,640,12.0,2.52384352684021,8.358404159545898,1.2935757637023926,residual_tensor_add,5,106,COCO_train2014_000000000025,0.05059099197387695,500,500,1.0,none,0.20629192888736725,25.49128532409668,0.0383571982383728,160,structsplat_best_gcr030,SS best + GCR 0.030,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.030.,best-geometry-loss,0.9653274416923523,0.002930206246674061,640,0.11575938761234283,l1,25.33102035522461,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_best_gcr030.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.81974196434021,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000025.png,1.3441667556762695,,160
False,23.263770116832788,,none,,12.0,640,12.0,2.594109058380127,8.44816780090332,1.3277454376220703,residual_tensor_add,5,106,COCO_train2014_000000000025,0.047441959381103516,500,500,1.0,none,0.19434954226016998,25.615041732788086,0.03777094930410385,160,structsplat_best_gcr060,SS best + GCR 0.060,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.060.,best-geometry-loss,0.9670586585998535,0.0028409615624696016,640,0.11442604660987854,l1,25.465347290039062,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_best_gcr060.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8246038556098938,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000025.png,1.3751873970031738,,160
False,29.974041090221824,,none,,12.0,640,12.0,3.0077641010284424,9.163250923156738,1.1521453857421875,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05582094192504883,500,500,1.0,none,0.034944429993629456,35.669219970703125,0.012607705779373646,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9912996292114258,0.0003878734423778951,640,0.04180451110005379,l1,34.113101959228516,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.953100860118866,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.2079663276672363,,160
False,30.06478984848053,,none,,12.0,640,12.0,3.054999589920044,9.535924911499023,1.2893295288085938,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05559563636779785,500,500,1.0,none,0.03182946890592575,35.56009292602539,0.012675461359322071,160,structsplat_best_gcr015,SS best + GCR 0.015,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.015.,best-geometry-loss,0.9911402463912964,0.0004001133784186095,640,0.04246353730559349,l1,33.97816848754883,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_best_gcr015.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9524358510971069,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.3449251651763916,,160
False,30.00699871002075,,none,,12.0,640,12.0,3.0338668823242188,9.692777633666992,1.3089399337768555,residual_tensor_add,5,107,COCO_train2014_000000000030,0.053646087646484375,500,500,1.0,none,0.03285608068108559,35.27741241455078,0.01299433782696724,160,structsplat_best_gcr030,SS best + GCR 0.030,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.030.,best-geometry-loss,0.9909008741378784,0.0004071003058925271,640,0.043216414749622345,l1,33.902984619140625,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_best_gcr030.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9509852528572083,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.3625860214233398,,160
False,30.18092328417516,,none,,12.0,640,12.0,2.8851404190063477,8.841268539428711,1.3045916557312012,residual_tensor_add,5,107,COCO_train2014_000000000030,0.07509875297546387,500,500,1.0,none,0.027194375172257423,35.598323822021484,0.012853700667619705,160,structsplat_best_gcr060,SS best + GCR 0.060,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.060.,best-geometry-loss,0.9911198019981384,0.0003941772156395018,640,0.042643625289201736,l1,34.043087005615234,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_best_gcr060.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9520893692970276,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.379690408706665,,160
