image,budget,seed,init_budget,max_gaussians,strategy,tensor,tensor_color,density,sampling,orientation,color,scale,scale_cap,opacity,renderer,aa,color_basis,color_solve,loss,loss_weight,optimizer,lr_schedule,state_seed,row_temper,support_fade,pyramid,refine_site,refine_primitive,refine_nms,refine_color,refine_prune,refine_relocate,refine,config_label,is_baseline,early_exit,early_stop_patience,early_stop_min_delta,early_stop_min_iters,status,psnr,ssim,ms_ssim,lpips,edge_mae,auc_psnr,auc_psnr_horizon,iters_to_target,iters_to_targets,seconds_to_target,n_gaussians,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds,total_seconds,split_event_count,ranked_wave_score_mean,ranked_wave_residual_support_mean,ranked_wave_activity_mean,ranked_wave_footprint_mean,absgrad_score_mean,absgrad_score_max,freq_violation_score_mean,freq_violation_score_max,freq_violation_axis0_count,freq_violation_axis1_count,freq_violation_freq_mean,color_solve_every,color_solve_schedule,color_solve_lambda,color_solve_maxiter,color_solve_event_count,color_solve_relative_residual_mean,loss_weighting,loss_weight_beta,loss_weight_mean,loss_weight_max,relocate_event_count,seed_new_row_optimizer_state,new_row_temper_iters,new_row_temper_start,tempered_new_rows_mean,support_fade_static,support_fade_until_frac,support_fade_crossfade_iters,support_fade_alpha_mean,post_split_delta_mean,split_recovery_iters_mean,adaptive_count,adaptive_event_count,adaptive_growth_count,adaptive_stop_reason,adaptive_selected_n,estimated_bpp,target_ms_ssim,target_bpp
kodim07,2000,0,1750,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.3652,0.8712,0.93681,,0.03985,26.996439614400934,observed,,{},,2000,1500,False,,0.6437742710113525,4.857863903045654,5.505469799041748,1,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,-6.116913,150.0,False,0,0,,,1.3021,,
kodim07,2000,0,1750,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,tensor,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=tensor|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,24.8737,0.86138,0.92819,,0.041967,26.8317983905978,observed,,{},,2000,1500,False,,0.6349339485168457,4.586628675460815,5.22555947303772,1,,,,,,,,,,,,,none,0.0001,32,0,,tensor,1.0,1.0394883155822754,2.0,0,False,0,0.25,0.0,False,,10,0.0,-1.203228,150.0,False,0,0,,,1.3021,,
kodim07,5000,0,4750,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,34.091,0.94703,0.98791,,0.018453,33.23096819286588,observed,,{},,5000,1500,False,,0.9073853492736816,4.800332546234131,5.7114527225494385,1,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,-4.972942,150.0,False,0,0,,,3.2552,,
kodim07,5000,0,4750,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,tensor,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=tensor|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,34.2037,0.94786,0.98829,,0.018333,33.32989980508042,observed,,{},,5000,1500,False,,0.8779144287109375,4.885988473892212,5.768155097961426,1,,,,,,,,,,,,,none,0.0001,32,0,,tensor,1.0,1.0394883155822754,2.0,0,False,0,0.25,0.0,False,,10,0.0,-4.875553,150.0,False,0,0,,,3.2552,,
kodim07,5000,0,4750,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,34.0747,0.94734,0.98788,,0.018562,33.20657309251598,observed,,{},,5000,1500,False,,1.5280845165252686,4.911492109298706,6.443418264389038,1,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,-5.467714,150.0,False,0,0,,,3.2552,,
kodim07,5000,0,4750,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,tensor,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=tensor|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,34.0656,0.94715,0.9877,,0.018555,33.20599723991511,observed,,{},,5000,1500,False,,1.4563686847686768,4.962203025817871,6.42376184463501,1,,,,,,,,,,,,,none,0.0001,32,0,,tensor,1.0,1.0394883155822754,2.0,0,False,0,0.25,0.0,False,,10,0.0,-5.3326,150.0,False,0,0,,,3.2552,,
kodim13,2000,0,1750,2000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.5636,0.50781,0.80424,,0.093553,20.3236122163158,observed,,{},,2000,1500,False,,0.2872474193572998,4.899906873703003,5.190913200378418,1,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,-3.450891,150.0,False,0,0,,,1.3021,,
kodim13,2000,0,1750,2000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,tensor,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=tensor|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.6971,0.50981,0.80744,,0.092773,20.384103862184777,observed,,{},,2000,1500,False,,0.23673534393310547,5.361032485961914,5.603537082672119,1,,,,,,,,,,,,,none,0.0001,32,0,,tensor,1.0,1.0551146268844604,2.0,0,False,0,0.25,0.0,False,,10,0.0,-3.516228,150.0,False,0,0,,,1.3021,,
kodim13,2000,0,1750,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.5348,0.49978,0.79702,,0.094357,20.2566552216248,observed,,{},,2000,1500,False,,0.5332980155944824,4.90574049949646,5.443982839584351,1,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,-3.840027,150.0,False,0,0,,,1.3021,,
kodim13,2000,0,1750,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,none,cuda,0.0,constant,none,l1,tensor,adam,none,off,off,off,single,residual_tensor,sampled_add,off,target,off,off,residual_tensor_add,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=tensor|optimizer=adam|lr_schedule=none|refine_site=residual_tensor|refine_primitive=sampled_add|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.4592,0.49835,0.79312,,0.094691,20.258328339829294,observed,,{},,2000,1500,False,,0.5030825138092041,5.24465799331665,5.751894950866699,1,,,,,,,,,,,,,none,0.0001,32,0,,tensor,1.0,1.0551146268844604,2.0,0,False,0,0.25,0.0,False,,10,0.0,-3.883638,150.0,False,0,0,,,1.3021,,
