method,method_label,track,pairs,paired_images,budget_matched,gain_psnr,ci_low_psnr,ci_high_psnr,pairs_psnr,gain_ms_ssim,ci_low_ms_ssim,ci_high_ms_ssim,pairs_ms_ssim,gain_auc_psnr,ci_low_auc_psnr,ci_high_auc_psnr,pairs_auc_psnr,gain_fit_seconds,ci_low_fit_seconds,ci_high_fit_seconds,pairs_fit_seconds,gain_total_seconds,ci_low_total_seconds,ci_high_total_seconds,pairs_total_seconds,gain_lpips,ci_low_lpips,ci_high_lpips,pairs_lpips,images_lpips,sample_relation,supported_relation_95ci
structsplat_best_checkpoint,SS best + full-count checkpoint,best-long-horizon,8,4,True,0.6015732288360596,-0.21851348876953125,1.4419658184051514,8,0.009183861315250397,0.0004934519529342651,0.01787427067756653,8,-0.033353593569322104,-0.3143602114339954,0.2630686290408657,8,0.5583716034889221,-2.1052019596099854,3.2219451665878296,8,0.5604503452777863,-2.104938566684723,3.2258392572402954,8,0.011545164743438363,-0.003282740246504545,0.02637306973338127,8,4,tradeoff,tradeoff
