method,method_label,track,pairs,paired_images,budget_matched,gain_psnr,ci_low_psnr,ci_high_psnr,pairs_psnr,gain_ms_ssim,ci_low_ms_ssim,ci_high_ms_ssim,pairs_ms_ssim,gain_auc_psnr,ci_low_auc_psnr,ci_high_auc_psnr,pairs_auc_psnr,gain_fit_seconds,ci_low_fit_seconds,ci_high_fit_seconds,pairs_fit_seconds,gain_total_seconds,ci_low_total_seconds,ci_high_total_seconds,pairs_total_seconds,gain_lpips,ci_low_lpips,ci_high_lpips,pairs_lpips,images_lpips,sample_relation,supported_relation_95ci
structsplat_best_checkpoint,SS best + full-count checkpoint,best-long-horizon,8,4,True,-0.030494213104248047,-0.11466646194458008,0.08240795135498047,8,-0.0005308538675308228,-0.0011532902717590332,-0.00011867284774780273,8,-0.021495530266083307,-0.0555122921127591,0.009337207597338804,8,0.11099964380264282,0.010430008172988892,0.300055593252182,8,0.11251705884933472,0.009731948375701904,0.3061007261276245,8,0.00013737287372350693,-0.0020304005593061447,0.0030265329405665398,8,4,tradeoff,tradeoff
