image,source_path,final_budget,seed,method,terminal_iter,selected_iter,terminal_n_gaussians,selected_n_gaussians,selected_from_checkpoint,terminal_psnr,selected_psnr,gain_psnr,terminal_ssim,selected_ssim,gain_ssim,terminal_ms_ssim,selected_ms_ssim,gain_ms_ssim,terminal_lpips,selected_lpips,gain_lpips
COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,640,0,structsplat_best_checkpoint,5000,4251,640,640,True,26.17056655883789,26.92936134338379,0.7587947845458984,0.8887748718261719,0.893291711807251,0.0045168399810791016,0.9752832055091858,0.9782317876815796,0.002948582172393799,0.04510413855314255,0.041789475828409195,0.0033146627247333527
COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,640,1,structsplat_best_checkpoint,5000,4501,640,640,True,25.666791915893555,26.635915756225586,0.9691238403320312,0.88245689868927,0.8885777592658997,0.006120860576629639,0.9719910621643066,0.976649820804596,0.004658758640289307,0.04596827179193497,0.05560456961393356,-0.009636297821998596
COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,640,0,structsplat_best_checkpoint,5000,4251,640,640,True,22.483213424682617,23.729690551757812,1.2464771270751953,0.7745703458786011,0.7852711081504822,0.010700762271881104,0.9246294498443604,0.9423683285713196,0.01773887872695923,0.2054899036884308,0.20158790051937103,0.0039020031690597534
COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,640,1,structsplat_best_checkpoint,5000,4251,640,640,True,23.718013763427734,24.416893005371094,0.6988792419433594,0.7992439866065979,0.8102474212646484,0.011003434658050537,0.9471604228019714,0.958022952079773,0.010862529277801514,0.188416987657547,0.1944848746061325,-0.00606788694858551
COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,640,0,structsplat_best_checkpoint,5000,4501,640,640,True,34.101524353027344,34.45341491699219,0.35189056396484375,0.963263750076294,0.9627813100814819,-0.0004824399948120117,0.9936375021934509,0.9941734075546265,0.0005359053611755371,0.01781848631799221,0.017390724271535873,0.000427762046456337
COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,640,1,structsplat_best_checkpoint,5000,5000,640,640,False,35.912986755371094,35.912986755371094,0.0,0.9689078330993652,0.9689078330993652,0.0,0.994775652885437,0.994775652885437,0.0,0.015081804245710373,0.015081804245710373,-0.0
COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,640,0,structsplat_best_checkpoint,5000,4251,640,640,True,21.900249481201172,22.92217254638672,1.0219230651855469,0.7406620979309082,0.7545970678329468,0.013934969902038574,0.9207228422164917,0.9335259199142456,0.012803077697753906,0.09735435992479324,0.07202037423849106,0.025333985686302185
COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,640,1,structsplat_best_checkpoint,5000,4251,640,640,True,21.430770874023438,22.54498291015625,1.1142120361328125,0.7456329464912415,0.7533715963363647,0.007738649845123291,0.9117735624313354,0.9335483312606812,0.021774768829345703,0.13711224496364594,0.09323740005493164,0.043874844908714294
