image,source_path,height,width,max_side,strategy,init_strategy,sampling_mode,fit_control,relocate_every,relocate_count,iters,target_psnr,target_psnrs,render_chunk,renderer,color_solve_every,color_solve_lambda,color_solve_maxiter,early_exit,early_exit_window,early_exit_min_delta,early_exit_min_iters,pixel_loss,ssim_weight,compute_lpips,budget,seed,flank_offset_frac,flat_frac,corner_frac,max_axis_ratio,coherence_power,psnr,ssim,ms_ssim,lpips,auc_psnr,auc_psnr_horizon,iters_to_target,n_gaussians,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,24.9283,0.71424,0.87612,,23.857538388680425,observed,,2000,1500,False,,0.4023878574371338,5.5605034828186035
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,24.0498,0.71378,0.87225,,23.20668162052595,observed,,2000,1500,False,,0.40163087844848633,5.396380424499512
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,24.1965,0.69151,0.85976,,24.401418583483757,observed,,2000,1500,False,,0.23088932037353516,4.954996824264526
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,24.5572,0.69797,0.86289,,24.471329712565538,observed,,2000,1500,False,,0.28351759910583496,5.020934581756592
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.1055,0.71718,0.87848,,24.84341426337855,observed,,2000,1500,False,,0.3081395626068115,5.041383266448975
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,25.0799,0.71802,0.87687,,24.973591074138742,observed,,2000,1500,False,,0.2941560745239258,5.334376335144043
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.3652,0.72191,0.88082,,25.148304995256236,observed,,2000,1500,False,,0.6431968212127686,4.788116693496704
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,24.8431,0.71318,0.87762,,25.024749922545613,observed,,2000,1500,False,,0.6430764198303223,4.69162654876709
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,25.3632,0.8713,0.93819,,27.08085091675497,observed,,2000,1500,False,,0.3248279094696045,4.422749280929565
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,25.8495,0.87118,0.94147,,27.095346750459168,observed,,2000,1500,False,,0.33090662956237793,4.768132448196411
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,27.0414,0.88029,0.94949,,28.04078596062943,observed,,2000,1500,False,,0.3196241855621338,5.0183751583099365
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,25.6719,0.87351,0.94127,,27.677487451605515,observed,,2000,1500,False,,0.32959890365600586,5.119573593139648
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,18.4144,0.80221,0.86109,,21.28357973474117,observed,,2000,1500,False,,0.3872201442718506,4.302369594573975
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,19.9007,0.82401,0.88266,,20.620695815235873,observed,,2000,1500,False,,0.38584280014038086,4.271361351013184
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.7292,0.8699,0.93857,,26.864677896811376,observed,,2000,1500,False,,0.2286677360534668,4.804287672042847
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,25.2857,0.86882,0.93763,,26.97116348630512,observed,,2000,1500,False,,0.23930907249450684,5.196187973022461
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.9268,0.87413,0.94416,,27.089628434642464,observed,,2000,1500,False,,0.28368067741394043,5.1625964641571045
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,26.6099,0.87892,0.94898,,27.483531925819808,observed,,2000,1500,False,,0.3044896125793457,4.684164047241211
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.2234,0.87156,0.93785,,27.115098120452085,observed,,2000,1500,False,,0.7041540145874023,4.570598602294922
kodim07,results/datasets/abl004/kodak24/kodim07.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,25.8482,0.87548,0.9427,,27.685610213225647,observed,,2000,1500,False,,0.690762996673584,4.700773239135742
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,20.6532,0.68845,0.87949,,21.03761009918681,observed,,2000,1500,False,,0.2966644763946533,4.437314748764038
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,20.0326,0.6806,0.86577,,20.971418715382196,observed,,2000,1500,False,,0.3072509765625,4.2833921909332275
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,20.3997,0.6896,0.87511,,21.047131479860067,observed,,2000,1500,False,,0.32491445541381836,4.377999782562256
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,20.8701,0.69207,0.88533,,21.151830558064304,observed,,2000,1500,False,,0.3211252689361572,4.53842306137085
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,17.1474,0.64635,0.82931,,18.21430959058969,observed,,2000,1500,False,,0.4031376838684082,5.32324743270874
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,18.8952,0.65962,0.85293,,18.841146906826637,observed,,2000,1500,False,,0.409773588180542,5.3539557456970215
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,20.8426,0.68449,0.88421,,20.734295989450732,observed,,2000,1500,False,,0.2310199737548828,4.558776140213013
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,20.2324,0.68124,0.87844,,20.499447921182888,observed,,2000,1500,False,,0.24097657203674316,4.252902507781982
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,20.2464,0.68827,0.87242,,20.877868904917936,observed,,2000,1500,False,,0.3063344955444336,4.36904764175415
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,20.4271,0.69168,0.87914,,20.84685855074037,observed,,2000,1500,False,,0.2824218273162842,4.8290886878967285
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,20.3885,0.68802,0.87542,,20.835026504995028,observed,,2000,1500,False,,0.7239453792572021,4.178407907485962
kodim08,results/datasets/abl004/kodak24/kodim08.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,20.254,0.68341,0.87273,,20.61511197195123,observed,,2000,1500,False,,0.7220053672790527,5.100747585296631
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,30.6154,0.8759,0.9638,,30.221413178472538,observed,,2000,1500,False,,0.3309168815612793,5.256221532821655
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,30.5087,0.87563,0.96294,,30.289189603982408,observed,,2000,1500,False,,0.33576083183288574,5.38450288772583
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.5336,0.87534,0.96291,,30.350060585103407,observed,,2000,1500,False,,0.3282442092895508,5.352275848388672
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.0089,0.87616,0.96448,,30.484679750794964,observed,,2000,1500,False,,0.32875800132751465,5.459919452667236
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,31.0152,0.87777,0.96577,,30.055644824236055,observed,,2000,1500,False,,0.39522814750671387,5.431803941726685
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,30.854,0.8777,0.9657,,30.126378037119963,observed,,2000,1500,False,,0.393465518951416,5.028379440307617
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.7256,0.86938,0.96305,,30.063367527433044,observed,,2000,1500,False,,0.2540247440338135,5.275430679321289
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,29.6427,0.87035,0.96083,,29.66194574128317,observed,,2000,1500,False,,0.24298930168151855,4.992121458053589
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.5285,0.87462,0.96329,,30.170289689179178,observed,,2000,1500,False,,0.30462026596069336,5.435593843460083
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,29.8236,0.8732,0.96106,,30.108739336305177,observed,,2000,1500,False,,0.31021881103515625,5.346187353134155
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.8213,0.87477,0.96182,,30.450050878238486,observed,,2000,1500,False,,0.6633915901184082,5.298683166503906
kodim09,results/datasets/abl004/kodak24/kodim09.png,768,512,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,30.8306,0.87339,0.96298,,30.342431086870413,observed,,2000,1500,False,,0.6677238941192627,5.481706142425537
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,31.6599,0.88974,0.96951,,31.0217692602309,observed,,2000,1500,False,,0.3274960517883301,5.175226211547852
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,30.9557,0.88323,0.9635,,30.76120196858432,observed,,2000,1500,False,,0.3408529758453369,5.572971820831299
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.6872,0.88659,0.96709,,30.865536371018585,observed,,2000,1500,False,,0.32695627212524414,5.437682867050171
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.739,0.88849,0.96808,,31.156024385087086,observed,,2000,1500,False,,0.33086061477661133,4.949128866195679
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,30.8256,0.87679,0.9598,,30.3098610921889,observed,,2000,1500,False,,0.39548659324645996,5.8907248973846436
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,30.9734,0.87485,0.95929,,29.957363749600155,observed,,2000,1500,False,,0.3970961570739746,5.72126030921936
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.2066,0.87856,0.96382,,30.441042711768173,observed,,2000,1500,False,,0.21473145484924316,5.163579225540161
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.1369,0.87836,0.96389,,30.291906755077115,observed,,2000,1500,False,,0.24367690086364746,5.408441543579102
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.2509,0.88237,0.96614,,30.740687787015887,observed,,2000,1500,False,,0.2941122055053711,5.486229181289673
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.2679,0.88466,0.96672,,30.7851012950742,observed,,2000,1500,False,,0.31407809257507324,5.694912910461426
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.2564,0.88567,0.96633,,30.83417183594198,observed,,2000,1500,False,,0.6854870319366455,5.477598190307617
kodim10,results/datasets/abl004/kodak24/kodim10.png,768,512,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.8073,0.88752,0.96865,,31.175037899360884,observed,,2000,1500,False,,0.6849691867828369,5.646621227264404
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,26.6965,0.75867,0.91419,,26.680398815707257,observed,,2000,1500,False,,0.3279268741607666,5.36696720123291
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,26.7943,0.75799,0.91282,,26.80951550453802,observed,,2000,1500,False,,0.33832788467407227,5.2635462284088135
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,26.8493,0.76048,0.91441,,26.73887215716748,observed,,2000,1500,False,,0.32972288131713867,5.403210163116455
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,27.0945,0.76151,0.91846,,26.868858900445552,observed,,2000,1500,False,,0.3418385982513428,5.34224271774292
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,26.8328,0.74766,0.90897,,19.44095964539918,observed,,2000,1500,False,,0.39597320556640625,5.350169658660889
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,18.0187,0.68418,0.82242,,19.5557956638298,observed,,2000,1500,False,,0.39345693588256836,5.446318864822388
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,26.493,0.74704,0.90806,,26.50534906190105,observed,,2000,1500,False,,0.22901582717895508,5.002832651138306
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,26.6805,0.74902,0.90959,,26.38934004251125,observed,,2000,1500,False,,0.24492549896240234,5.158731698989868
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,26.7835,0.7592,0.91338,,26.67348208882317,observed,,2000,1500,False,,0.377744197845459,5.066425800323486
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,26.8876,0.75968,0.91505,,26.730007431839528,observed,,2000,1500,False,,0.30337047576904297,5.338073015213013
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,26.8255,0.75669,0.91093,,26.690916060128952,observed,,2000,1500,False,,0.6921894550323486,5.1527650356292725
kodim11,results/datasets/abl004/kodak24/kodim11.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,26.6825,0.75929,0.9126,,26.75842243357449,observed,,2000,1500,False,,0.6742599010467529,5.167316675186157
kodim12,results/datasets/abl004/kodak24/kodim12.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,28.9879,0.82863,0.9271,,30.35135056226551,observed,,2000,1500,False,,0.31787943840026855,5.041515111923218
kodim12,results/datasets/abl004/kodak24/kodim12.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,29.6613,0.82997,0.93253,,30.545837594478268,observed,,2000,1500,False,,0.32498979568481445,5.202770233154297
