native_method,baseline_method,pairs,images,relation_metrics,gain_psnr,ci_low_psnr,ci_high_psnr,pairs_psnr,images_psnr,gain_ms_ssim,ci_low_ms_ssim,ci_high_ms_ssim,pairs_ms_ssim,images_ms_ssim,gain_lpips,ci_low_lpips,ci_high_lpips,pairs_lpips,images_lpips,gain_auc_psnr,ci_low_auc_psnr,ci_high_auc_psnr,pairs_auc_psnr,images_auc_psnr,gain_fit_seconds,ci_low_fit_seconds,ci_high_fit_seconds,pairs_fit_seconds,images_fit_seconds,gain_total_seconds,ci_low_total_seconds,ci_high_total_seconds,pairs_total_seconds,images_total_seconds,sample_relation,supported_relation_95ci,timing_protocol_comparable,strict_implementation_dominance_tested
image_gs_native,structsplat_best_default,8,4,"['psnr', 'ms_ssim']",-3.6639416217803955,-4.383942127227783,-2.7583248615264893,8,4,-0.01907285302877426,-0.029373817145824432,-0.008118465542793274,8,4,-0.17727665230631828,-0.25916152633726597,-0.10989692620933056,8,4,-2.7060007258861485,-3.2293696925491986,-1.9944075607106786,8,4,-0.6598719177691237,-0.928023301428766,-0.3917205341094814,8,4,-0.6645525400344923,-0.9456356131231587,-0.38346946694582584,8,4,structsplat_dominates,structsplat_dominates,False,False
