native_method,baseline_method,pairs,images,relation_metrics,gain_psnr,ci_low_psnr,ci_high_psnr,pairs_psnr,images_psnr,gain_ms_ssim,ci_low_ms_ssim,ci_high_ms_ssim,pairs_ms_ssim,images_ms_ssim,gain_lpips,ci_low_lpips,ci_high_lpips,pairs_lpips,images_lpips,gain_auc_psnr,ci_low_auc_psnr,ci_high_auc_psnr,pairs_auc_psnr,images_auc_psnr,gain_fit_seconds,ci_low_fit_seconds,ci_high_fit_seconds,pairs_fit_seconds,images_fit_seconds,gain_total_seconds,ci_low_total_seconds,ci_high_total_seconds,pairs_total_seconds,images_total_seconds,sample_relation,supported_relation_95ci,timing_protocol_comparable,strict_implementation_dominance_tested
image_gs_native,structsplat_best_checkpoint,4,4,"['psnr', 'ms_ssim']",-0.3601045608520508,-1.4527015686035156,0.7324924468994141,4,4,0.01037539541721344,-0.0017896294593811035,0.022540420293807983,4,4,-0.056633069179952145,-0.07563113793730736,-0.02604933176189661,4,4,0.25283029324818873,-0.3848279699084056,0.9620132389228839,4,4,-2.380788508704427,-4.417091421120858,-0.3444855962879956,4,4,-2.3754262132642907,-4.418858932673174,-0.331993493855407,4,4,tradeoff,tradeoff,False,False
