image,budget,seed,init_budget,max_gaussians,strategy,tensor,tensor_color,density,sampling,orientation,color,scale,scale_cap,opacity,renderer,aa,color_basis,color_solve,loss,optimizer,lr_schedule,state_seed,row_temper,support_fade,pyramid,refine_site,refine_primitive,refine_nms,refine_color,refine_prune,refine_relocate,refine,config_label,is_baseline,early_exit,early_stop_patience,early_stop_min_delta,early_stop_min_iters,status,psnr,ssim,ms_ssim,lpips,auc_psnr,auc_psnr_horizon,iters_to_target,iters_to_targets,seconds_to_target,n_gaussians,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds,total_seconds,split_event_count,ranked_wave_score_mean,ranked_wave_residual_support_mean,ranked_wave_activity_mean,ranked_wave_footprint_mean,absgrad_score_mean,absgrad_score_max,freq_violation_score_mean,freq_violation_score_max,freq_violation_axis0_count,freq_violation_axis1_count,freq_violation_freq_mean,color_solve_every,color_solve_schedule,color_solve_lambda,color_solve_maxiter,color_solve_event_count,color_solve_relative_residual_mean,relocate_event_count,seed_new_row_optimizer_state,new_row_temper_iters,new_row_temper_start,tempered_new_rows_mean,support_fade_static,support_fade_until_frac,support_fade_crossfade_iters,support_fade_alpha_mean,post_split_delta_mean,split_recovery_iters_mean,adaptive_count,adaptive_event_count,adaptive_growth_count,adaptive_stop_reason,adaptive_selected_n,estimated_bpp,target_ms_ssim,target_bpp
kodim01,80,0,80,80,aniso_flanking,central,luma,structure,density_random,tensor,bilinear,spacing,none,none,normalized,0.0,constant,none,l1,adam,none,off,off,off,single,none,duplicate,off,target,off,off,none,strategy=aniso_flanking|tensor=central|tensor_color=luma|density=structure|sampling=density_random|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=normalized|aa=0.0|color_basis=constant|color_solve=none|loss=l1|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,24.921,0.78785,0.90562,,23.000501665018373,observed,,{},,80,60,False,,0.0072972774505615234,0.31986522674560547,0.88291335105896,0,,,,,,,,,,,,,none,0.0001,32,0,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,7.4419,,
kodim01,80,0,80,80,aniso_flanking,central,luma,structure,density_random,tensor,bilinear,spacing,none,none,normalized,0.0,constant,none,l1,adam,none,off,off,on,single,none,duplicate,off,target,off,off,none,strategy=aniso_flanking|tensor=central|tensor_color=luma|density=structure|sampling=density_random|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=normalized|aa=0.0|color_basis=constant|color_solve=none|loss=l1|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=on|pyramid=single,False,False,,,,ok,25.0146,0.78647,0.90512,,22.99728797653974,observed,,{},,80,60,False,,0.0012264251708984375,0.31902551651000977,0.3230266571044922,0,,,,,,,,,,,,,none,0.0001,32,0,,0,False,0,0.25,0.0,True,,10,1.0,,,False,0,0,,,7.4419,,
kodim01,80,0,80,80,aniso_flanking,central,luma,structure,density_random,tensor,bilinear,spacing,none,none,normalized,0.0,constant,none,l1,adam,none,off,off,until0.5,single,none,duplicate,off,target,off,off,none,strategy=aniso_flanking|tensor=central|tensor_color=luma|density=structure|sampling=density_random|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=normalized|aa=0.0|color_basis=constant|color_solve=none|loss=l1|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=until0.5|pyramid=single,False,False,,,,ok,24.973,0.78454,0.90394,,22.98081808575129,observed,,{},,80,60,False,,0.001216888427734375,0.31688976287841797,0.32091832160949707,0,,,,,,,,,,,,,none,0.0001,32,0,,0,False,0,0.25,0.0,False,0.5,10,0.591667,,,False,0,0,,,7.4419,,
kodim07,80,0,80,80,aniso_flanking,central,luma,structure,density_random,tensor,bilinear,spacing,none,none,normalized,0.0,constant,none,l1,adam,none,off,off,off,single,none,duplicate,off,target,off,off,none,strategy=aniso_flanking|tensor=central|tensor_color=luma|density=structure|sampling=density_random|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=normalized|aa=0.0|color_basis=constant|color_solve=none|loss=l1|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.7513,0.76846,0.88449,,21.385965444273868,observed,,{},,80,60,False,,0.0013005733489990234,0.27933502197265625,0.28348541259765625,0,,,,,,,,,,,,,none,0.0001,32,0,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,7.4419,,
kodim07,80,0,80,80,aniso_flanking,central,luma,structure,density_random,tensor,bilinear,spacing,none,none,normalized,0.0,constant,none,l1,adam,none,off,off,on,single,none,duplicate,off,target,off,off,none,strategy=aniso_flanking|tensor=central|tensor_color=luma|density=structure|sampling=density_random|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=normalized|aa=0.0|color_basis=constant|color_solve=none|loss=l1|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=on|pyramid=single,False,False,,,,ok,22.7189,0.76863,0.88328,,21.38420858221539,observed,,{},,80,60,False,,0.0011572837829589844,0.2966902256011963,0.3005092144012451,0,,,,,,,,,,,,,none,0.0001,32,0,,0,False,0,0.25,0.0,True,,10,1.0,,,False,0,0,,,7.4419,,
kodim07,80,0,80,80,aniso_flanking,central,luma,structure,density_random,tensor,bilinear,spacing,none,none,normalized,0.0,constant,none,l1,adam,none,off,off,until0.5,single,none,duplicate,off,target,off,off,none,strategy=aniso_flanking|tensor=central|tensor_color=luma|density=structure|sampling=density_random|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|opacity=none|renderer=normalized|aa=0.0|color_basis=constant|color_solve=none|loss=l1|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=until0.5|pyramid=single,False,False,,,,ok,22.733,0.76932,0.88354,,21.382075746180647,observed,,{},,80,60,False,,0.0010907649993896484,0.28246021270751953,0.28632187843322754,0,,,,,,,,,,,,,none,0.0001,32,0,,0,False,0,0.25,0.0,False,0.5,10,0.591667,,,False,0,0,,,7.4419,,
