image,budget,seed,strategy,psnr_arm,ms_ssim_arm,edge_mae_arm,auc_psnr_arm,fit_seconds_arm,total_seconds_arm,iterations_run_arm,psnr_single,ms_ssim_single,edge_mae_single,auc_psnr_single,fit_seconds_single,total_seconds_single,iterations_run_single,psnr_pyramid_split_1500,ms_ssim_pyramid_split_1500,edge_mae_pyramid_split_1500,auc_psnr_pyramid_split_1500,fit_seconds_pyramid_split_1500,total_seconds_pyramid_split_1500,iterations_run_pyramid_split_1500,d_psnr_vs_single,d_psnr_vs_pyramid_split_1500,d_ms_ssim_vs_single,d_ms_ssim_vs_pyramid_split_1500,d_edge_mae_vs_single,d_edge_mae_vs_pyramid_split_1500,d_auc_psnr_vs_single,d_auc_psnr_vs_pyramid_split_1500,d_fit_seconds_vs_single,d_fit_seconds_vs_pyramid_split_1500,d_total_seconds_vs_single,d_total_seconds_vs_pyramid_split_1500,d_iterations_run_vs_single,d_iterations_run_vs_pyramid_split_1500,arm
kodim13,2000,0,quadtree_wse,20.6491,0.81889,0.094616,20.13240693838617,5.859390020370483,6.459918260574341,1500,20.3094,0.79853,0.095377,20.4346803763137,4.99826979637146,5.582338333129883,1500,20.6606,0.81784,0.094436,19.73753641508992,5.552552700042725,6.127247095108032,1500,0.33970000000000056,-0.011499999999998067,0.020360000000000045,0.0010499999999999954,-0.0007609999999999978,0.0001799999999999996,-0.30227343792753203,0.39487052329624817,0.8611202239990234,0.3068373203277588,0.877579927444458,0.3326711654663086,0,0,pyramid_leveliters_300_1200
kodim13,5000,0,aniso_onedge,22.6848,0.89526,0.072315,21.87322302481745,5.651849746704102,6.467282295227051,1500,22.4098,0.88515,0.071843,22.306260532661625,5.054528474807739,5.920515537261963,1500,22.6886,0.89606,0.072652,21.223221249545396,5.255638599395752,6.075949907302856,1500,0.2749999999999986,-0.003800000000001802,0.010109999999999952,-0.0008000000000000229,0.0004720000000000002,-0.0003369999999999901,-0.43303750784417616,0.6500017752720524,0.5973212718963623,0.3962111473083496,0.5467667579650879,0.3913323879241952,0,0,pyramid_leveliters_300_1200
kodim13,5000,0,quadtree_wse,22.6138,0.89356,0.072861,21.81694430172483,5.953699350357056,7.270851612091064,1500,22.5342,0.8817,0.071954,22.362625232134125,4.793936014175415,6.148894786834717,1500,22.6587,0.89507,0.072789,21.1808876994453,5.765066862106323,7.034983158111572,1500,0.07960000000000278,-0.044899999999998386,0.011859999999999982,-0.0015100000000000113,0.0009069999999999911,7.199999999998874e-05,-0.5456809304092936,0.6360566022795311,1.1597633361816406,0.18863248825073242,1.1219568252563468,0.2358684539794913,0,0,pyramid_leveliters_300_1200
kodim19,2000,0,aniso_onedge,27.5477,0.92448,0.04089,26.624348239631477,5.6903135776519775,6.075345993041992,1500,26.3971,0.91357,0.042944,27.00616674887649,5.33757209777832,5.678576707839966,1500,27.8494,0.92646,0.04083,25.650596739531675,5.424733400344849,5.799237489700317,1500,1.1506000000000007,-0.3017000000000003,0.010909999999999975,-0.0019799999999999818,-0.0020540000000000003,6.0000000000004494e-05,-0.3818185092450115,0.9737515000998016,0.3527414798736572,0.2655801773071289,0.39676928520202637,0.2761085033416748,0,0,pyramid_leveliters_300_1200
kodim19,2000,0,quadtree_wse,28.0874,0.92532,0.040078,26.593449753550708,5.578694343566895,6.223172664642334,1500,27.3506,0.91544,0.040552,27.23501476532145,5.438495397567749,6.046844244003296,1500,27.7448,0.92427,0.041537,25.561646351423004,5.428826332092285,6.064196586608887,1500,0.7367999999999988,0.34259999999999735,0.00988,0.0010499999999999954,-0.00047399999999999526,-0.001458999999999995,-0.6415650117707408,1.0318034021277036,0.1401989459991464,0.14986801147461026,0.17632842063903809,0.15897607803344727,0,0,pyramid_leveliters_300_1200
kodim19,5000,0,aniso_onedge,31.2876,0.96406,0.026142,29.61522166930969,6.481606483459473,7.310112237930298,1500,30.045,0.95238,0.027299,29.83786584537295,6.12729287147522,7.164724349975586,1500,31.2694,0.96402,0.026271,28.481836955176743,6.1327784061431885,7.107537269592285,1500,1.2425999999999995,0.018200000000000216,0.011680000000000024,4.0000000000040004e-05,-0.0011570000000000018,-0.00012900000000000064,-0.22264417606325893,1.1333847141329478,0.35431361198425293,0.3488280773162842,0.14538788795471191,0.2025749683380127,0,0,pyramid_leveliters_300_1200
kodim19,5000,0,quadtree_wse,31.3463,0.96351,0.025934,29.62779097846542,6.340490579605103,7.685029983520508,1500,30.2945,0.95355,0.026776,30.03922332422665,6.180785179138184,7.478650093078613,1500,31.252,0.96437,0.026279,28.387359114628463,5.93076491355896,7.214878559112549,1500,1.0518,0.0943000000000005,0.009959999999999969,-0.0008599999999999719,-0.0008420000000000025,-0.00034500000000000156,-0.4114323457612308,1.2404318638369567,0.15970540046691983,0.40972566604614347,0.20637989044189453,0.470151424407959,0,0,pyramid_leveliters_300_1200
kodim01,2000,0,aniso_onedge,23.7996,0.88535,0.061032,23.138113224800623,5.20188307762146,5.498767137527466,1500,23.7503,0.87658,0.06031,23.605956143741214,5.294164419174194,6.168208360671997,1500,24.1362,0.89063,0.060218,22.687066508261974,5.147613048553467,5.467252254486084,1500,0.04930000000000234,-0.3365999999999971,0.008769999999999945,-0.005280000000000062,0.0007220000000000004,0.0008140000000000022,-0.4678429189405904,0.4510467165386487,-0.09228134155273438,0.054270029067993164,-0.6694412231445312,0.031514883041381836,0,0,pyramid_leveliters_375_1125
kodim01,2000,0,quadtree_wse,23.6305,0.88119,0.061292,22.96914667825527,5.055877447128296,5.748974561691284,1500,23.5556,0.87046,0.060476,23.61961273195904,5.038330793380737,5.772238969802856,1500,23.7373,0.88002,0.061619,22.445425908990188,4.969363689422607,5.66556715965271,1500,0.07490000000000308,-0.10679999999999978,0.010730000000000017,0.0011700000000000044,0.0008159999999999973,-0.0003270000000000009,-0.6504660537037701,0.5237207692650827,0.017546653747558594,0.08651375770568848,-0.023264408111571377,0.08340740203857422,0,0,pyramid_leveliters_375_1125
kodim01,5000,0,aniso_onedge,26.2759,0.94396,0.045724,25.08621840957326,4.766926288604736,5.561783075332642,1500,25.5663,0.92724,0.046787,25.429016622246863,4.64297342300415,5.516396999359131,1500,26.293,0.94454,0.04583,24.468254164427897,5.119870185852051,5.970786094665527,1500,0.7096000000000018,-0.017099999999999227,0.016720000000000068,-0.0005800000000000249,-0.0010630000000000014,-0.00010600000000000193,-0.34279821267360333,0.6179642451453624,0.12395286560058594,-0.35294389724731445,0.04538607597351074,-0.40900301933288574,0,0,pyramid_leveliters_375_1125
kodim01,5000,0,quadtree_wse,25.9857,0.93952,0.046292,24.988172406431357,5.06732439994812,6.671244382858276,1500,25.4443,0.92602,0.047108,25.4952709154736,4.752824306488037,6.3940370082855225,1500,26.0797,0.9416,0.046198,24.409721141023745,5.1878955364227295,6.660300731658936,1500,0.541400000000003,-0.09399999999999764,0.013500000000000068,-0.0020799999999999708,-0.0008159999999999973,9.399999999999686e-05,-0.507098509042244,0.5784512654076117,0.314500093460083,-0.12057113647460938,0.2772073745727539,0.010943651199339932,0,0,pyramid_leveliters_375_1125
kodim07,2000,0,aniso_onedge,27.9327,0.959,0.03584,27.492588594168165,5.368809223175049,5.685284376144409,1500,25.6996,0.9395,0.039506,27.554972610448186,4.873820781707764,5.180243253707886,1500,27.7158,0.95996,0.037306,26.40125443316683,5.254045009613037,5.549288749694824,1500,2.2331000000000003,0.21689999999999898,0.019499999999999962,-0.0009600000000000719,-0.0036660000000000026,-0.001466000000000002,-0.06238401628002066,1.0913341610013347,0.49498844146728516,0.11476421356201172,0.5050411224365234,0.13599562644958496,0,0,pyramid_leveliters_375_1125
kodim07,2000,0,quadtree_wse,27.9107,0.96112,0.035342,27.47013081479979,5.2030112743377686,5.921945095062256,1500,25.4897,0.93821,0.039455,27.739478468179225,4.683631181716919,5.391913414001465,1500,29.8606,0.9709,0.03413,26.806940389840584,4.869863271713257,5.592299699783325,1500,2.4209999999999994,-1.949900000000003,0.022909999999999986,-0.009780000000000011,-0.004112999999999999,0.0012119999999999978,-0.2693476533794339,0.6631904249592075,0.5193800926208496,0.3331480026245117,0.530031681060791,0.32964539527893066,0,0,pyramid_leveliters_375_1125
kodim07,5000,0,aniso_onedge,34.8365,0.99086,0.018582,32.25125272787754,5.681542634963989,6.581629037857056,1500,32.6475,0.98555,0.019218,33.00327685358049,4.837054252624512,5.783649682998657,1500,34.0212,0.98974,0.020759,30.264150437551628,5.374202728271484,6.274491786956787,1500,2.189,0.8153000000000006,0.005309999999999926,0.0011200000000000099,-0.0006359999999999977,-0.0021769999999999984,-0.7520241257029454,1.9871022903259146,0.8444883823394775,0.3073399066925049,0.7979793548583984,0.30713725090026855,0,0,pyramid_leveliters_375_1125
kodim07,5000,0,quadtree_wse,34.735,0.99086,0.018697,32.151981420561505,5.684208869934082,7.222285985946655,1500,33.3024,0.98652,0.019556,33.19543841682012,4.933730363845825,6.480473279953003,1500,34.5329,0.99033,0.019536,30.24234741572303,5.4842681884765625,7.052940607070923,1500,1.4326000000000008,0.2021000000000015,0.0043400000000000105,0.0005299999999999194,-0.0008590000000000021,-0.0008390000000000029,-1.0434569962586124,1.9096340048384732,0.7504785060882568,0.19994068145751953,0.7418127059936523,0.16934537887573242,0,0,pyramid_leveliters_375_1125
kodim13,2000,0,aniso_onedge,20.6466,0.81983,0.094653,20.074099156441413,5.574567079544067,5.908115863800049,1500,20.2951,0.79866,0.095207,20.46915054321289,5.258689880371094,5.549558877944946,1500,20.5919,0.81709,0.094991,19.721924434430285,5.346482038497925,5.639872074127197,1500,0.3514999999999979,0.054700000000000415,0.02116999999999991,0.0027399999999999647,-0.0005539999999999989,-0.00033800000000000496,-0.39505138677147755,0.352174722011128,0.31587719917297363,0.22808504104614258,0.35855698585510254,0.26824378967285156,0,0,pyramid_leveliters_375_1125
kodim13,2000,0,quadtree_wse,20.6528,0.82009,0.094941,20.06813812510342,5.764740943908691,6.358903646469116,1500,20.3094,0.79853,0.095377,20.4346803763137,4.99826979637146,5.582338333129883,1500,20.6606,0.81784,0.094436,19.73753641508992,5.552552700042725,6.127247095108032,1500,0.34339999999999904,-0.007799999999999585,0.021560000000000024,0.0022499999999999742,-0.00043600000000000583,0.0005049999999999916,-0.36654225121028006,0.33060171001350014,0.7664711475372314,0.2121882438659668,0.7765653133392334,0.23165655136108398,0,0,pyramid_leveliters_375_1125
kodim13,5000,0,aniso_onedge,22.7081,0.89462,0.072133,21.768755021454734,5.654929876327515,6.625850677490234,1500,22.4098,0.88515,0.071843,22.306260532661625,5.054528474807739,5.920515537261963,1500,22.6886,0.89606,0.072652,21.223221249545396,5.255638599395752,6.075949907302856,1500,0.2983000000000011,0.01950000000000074,0.009469999999999978,-0.0014399999999999968,0.0002899999999999986,-0.0005189999999999917,-0.5375055112068914,0.5455337719093372,0.6004014015197754,0.3992912769317627,0.7053351402282715,0.5499007701873788,0,0,pyramid_leveliters_375_1125
kodim13,5000,0,quadtree_wse,22.6412,0.893,0.072705,21.716975317071327,5.876261234283447,7.185949087142944,1500,22.5342,0.8817,0.071954,22.362625232134125,4.793936014175415,6.148894786834717,1500,22.6587,0.89507,0.072789,21.1808876994453,5.765066862106323,7.034983158111572,1500,0.10700000000000287,-0.017499999999998295,0.011299999999999977,-0.0020700000000000163,0.0007510000000000017,-8.400000000000074e-05,-0.6456499150627977,0.536087617626027,1.0823252201080322,0.11119437217712402,1.0370543003082275,0.15096592903137207,0,0,pyramid_leveliters_375_1125
kodim19,2000,0,aniso_onedge,28.1202,0.92724,0.039774,26.530887082070013,5.717906951904297,6.057592868804932,1500,26.3971,0.91357,0.042944,27.00616674887649,5.33757209777832,5.678576707839966,1500,27.8494,0.92646,0.04083,25.650596739531675,5.424733400344849,5.799237489700317,1500,1.7231000000000023,0.27080000000000126,0.01366999999999996,0.0007800000000000029,-0.003170000000000006,-0.0010560000000000014,-0.4752796668064754,0.8802903425383377,0.38033485412597656,0.29317355155944824,0.3790161609649658,0.25835537910461426,0,0,pyramid_leveliters_375_1125
kodim19,2000,0,quadtree_wse,27.7074,0.92468,0.039889,26.55480560292555,5.593478679656982,6.247305154800415,1500,27.3506,0.91544,0.040552,27.23501476532145,5.438495397567749,6.046844244003296,1500,27.7448,0.92427,0.041537,25.561646351423004,5.428826332092285,6.064196586608887,1500,0.3567999999999998,-0.037400000000001654,0.009239999999999915,0.00040999999999991044,-0.0006629999999999969,-0.0016479999999999967,-0.6802091623958972,0.9931592515025471,0.1549832820892334,0.16465234756469727,0.20046091079711914,0.18310856819152832,0,0,pyramid_leveliters_375_1125
kodim19,5000,0,aniso_onedge,31.2682,0.96383,0.026135,29.41066780624746,6.446613073348999,7.313354730606079,1500,30.045,0.95238,0.027299,29.83786584537295,6.12729287147522,7.164724349975586,1500,31.2694,0.96402,0.026271,28.481836955176743,6.1327784061431885,7.107537269592285,1500,1.2231999999999985,-0.001200000000000756,0.01144999999999996,-0.00019000000000002348,-0.0011640000000000018,-0.0001360000000000007,-0.42719803912548926,0.9288308510707175,0.3193202018737793,0.31383466720581055,0.14863038063049316,0.20581746101379395,0,0,pyramid_leveliters_375_1125
kodim19,5000,0,quadtree_wse,31.3915,0.96399,0.02569,29.46001012266438,6.177730560302734,7.525770664215088,1500,30.2945,0.95355,0.026776,30.03922332422665,6.180785179138184,7.478650093078613,1500,31.252,0.96437,0.026279,28.387359114628463,5.93076491355896,7.214878559112549,1500,1.0970000000000013,0.13950000000000173,0.010440000000000005,-0.00037999999999993594,-0.0010860000000000002,-0.0005889999999999992,-0.579213201562272,1.0726510080359155,-0.0030546188354492188,0.24696564674377441,0.04712057113647461,0.31089210510253906,0,0,pyramid_leveliters_375_1125
kodim01,2000,0,aniso_onedge,23.6959,0.88468,0.061352,22.889558566260767,4.893024206161499,5.186580181121826,1500,23.7503,0.87658,0.06031,23.605956143741214,5.294164419174194,6.168208360671997,1500,24.1362,0.89063,0.060218,22.687066508261974,5.147613048553467,5.467252254486084,1500,-0.05439999999999756,-0.440299999999997,0.008099999999999996,-0.005950000000000011,0.0010419999999999943,0.0011339999999999961,-0.7163975774804463,0.20249205799879277,-0.4011402130126953,-0.2545888423919678,-0.9816281795501709,-0.2806720733642578,0,0,pyramid_leveliters_500_1000
kodim01,2000,0,quadtree_wse,23.1572,0.87236,0.062638,22.7254980913077,5.050798416137695,5.769384860992432,1500,23.5556,0.87046,0.060476,23.61961273195904,5.038330793380737,5.772238969802856,1500,23.7373,0.88002,0.061619,22.445425908990188,4.969363689422607,5.66556715965271,1500,-0.39839999999999876,-0.5801000000000016,0.0019000000000000128,-0.00766,0.0021619999999999973,0.001018999999999999,-0.8941146406513418,0.28007218231751096,0.012467622756958008,0.08143472671508789,-0.0028541088104239165,0.10381770133972168,0,0,pyramid_leveliters_500_1000
kodim01,5000,0,aniso_onedge,25.9264,0.94081,0.045728,24.836183296035653,4.677174806594849,5.474756956100464,1500,25.5663,0.92724,0.046787,25.429016622246863,4.64297342300415,5.516396999359131,1500,26.293,0.94454,0.04583,24.468254164427897,5.119870185852051,5.970786094665527,1500,0.36010000000000275,-0.36659999999999826,0.013570000000000082,-0.003730000000000011,-0.0010590000000000044,-0.00010200000000000486,-0.5928333262112098,0.367929131607756,0.03420138359069824,-0.44269537925720215,-0.04164004325866699,-0.4960291385650635,0,0,pyramid_leveliters_500_1000
kodim01,5000,0,quadtree_wse,26.1921,0.94259,0.046303,24.77644302910213,4.78597092628479,6.262814521789551,1500,25.4443,0.92602,0.047108,25.4952709154736,4.752824306488037,6.3940370082855225,1500,26.0797,0.9416,0.046198,24.409721141023745,5.1878955364227295,6.660300731658936,1500,0.7478000000000016,0.11240000000000094,0.016570000000000085,0.0009900000000000464,-0.0008050000000000002,0.00010499999999999399,-0.7188278863714714,0.36672188807838424,0.03314661979675293,-0.40192461013793945,-0.13122248649597168,-0.39748620986938565,0,0,pyramid_leveliters_500_1000
kodim07,2000,0,aniso_onedge,27.255,0.95532,0.038241,26.883479707474866,5.309142827987671,5.632763147354126,1500,25.6996,0.9395,0.039506,27.554972610448186,4.873820781707764,5.180243253707886,1500,27.7158,0.95996,0.037306,26.40125443316683,5.254045009613037,5.549288749694824,1500,1.5553999999999988,-0.46080000000000254,0.015819999999999945,-0.0046400000000000885,-0.0012650000000000022,0.0009349999999999983,-0.6714929029733199,0.4822252743080355,0.4353220462799072,0.05509781837463379,0.45251989364624023,0.08347439765930176,0,0,pyramid_leveliters_500_1000
kodim07,2000,0,quadtree_wse,28.1383,0.9612,0.035627,27.23511191604136,5.162730693817139,5.881052017211914,1500,25.4897,0.93821,0.039455,27.739478468179225,4.683631181716919,5.391913414001465,1500,29.8606,0.9709,0.03413,26.806940389840584,4.869863271713257,5.592299699783325,1500,2.648600000000002,-1.7223000000000006,0.022990000000000066,-0.009699999999999931,-0.003827999999999998,0.0014969999999999983,-0.5043665521378635,0.4281715262007779,0.4790995121002197,0.29286742210388184,0.4891386032104492,0.28875231742858887,0,0,pyramid_leveliters_500_1000
kodim07,5000,0,aniso_onedge,34.9093,0.99101,0.018582,31.75090079342548,5.555505037307739,6.549076557159424,1500,32.6475,0.98555,0.019218,33.00327685358049,4.837054252624512,5.783649682998657,1500,34.0212,0.98974,0.020759,30.264150437551628,5.374202728271484,6.274491786956787,1500,2.261800000000001,0.8881000000000014,0.005459999999999909,0.0012699999999999934,-0.0006359999999999977,-0.0021769999999999984,-1.252376060155008,1.486750355873852,0.7184507846832275,0.18130230903625488,0.7654268741607666,0.2745847702026367,0,0,pyramid_leveliters_500_1000
kodim07,5000,0,quadtree_wse,34.746,0.99076,0.018857,31.52551850897221,5.507061958312988,7.039101600646973,1500,33.3024,0.98652,0.019556,33.19543841682012,4.933730363845825,6.480473279953003,1500,34.5329,0.99033,0.019536,30.24234741572303,5.4842681884765625,7.052940607070923,1500,1.4436000000000035,0.21310000000000429,0.0042400000000000215,0.00042999999999993044,-0.0006990000000000017,-0.0006790000000000025,-1.669919907847909,1.2831710932491767,0.5733315944671631,0.02279376983642578,0.5586283206939697,-0.013839006423950195,0,0,pyramid_leveliters_500_1000
kodim13,2000,0,aniso_onedge,20.6578,0.82128,0.094813,19.977628562194337,5.567388296127319,5.875309467315674,1500,20.2951,0.79866,0.095207,20.46915054321289,5.258689880371094,5.549558877944946,1500,20.5919,0.81709,0.094991,19.721924434430285,5.346482038497925,5.639872074127197,1500,0.36270000000000024,0.06590000000000273,0.022619999999999973,0.004190000000000027,-0.00039400000000000546,-0.00017800000000001148,-0.49152198101855404,0.2557041277640515,0.3086984157562256,0.22090625762939453,0.32575058937072754,0.23543739318847656,0,0,pyramid_leveliters_500_1000
kodim13,2000,0,quadtree_wse,20.6284,0.8189,0.09489,19.95863491793805,5.59286642074585,6.200073480606079,1500,20.3094,0.79853,0.095377,20.4346803763137,4.99826979637146,5.582338333129883,1500,20.6606,0.81784,0.094436,19.73753641508992,5.552552700042725,6.127247095108032,1500,0.31899999999999906,-0.03219999999999956,0.02037,0.0010599999999999499,-0.0004870000000000013,0.0004539999999999961,-0.47604545837565126,0.22109850284812893,0.5945966243743896,0.040313720703125,0.6177351474761963,0.07282638549804688,0,0,pyramid_leveliters_500_1000
kodim13,5000,0,aniso_onedge,22.677,0.89317,0.072448,21.596008438201967,5.723805904388428,6.521103620529175,1500,22.4098,0.88515,0.071843,22.306260532661625,5.054528474807739,5.920515537261963,1500,22.6886,0.89606,0.072652,21.223221249545396,5.255638599395752,6.075949907302856,1500,0.267199999999999,-0.011600000000001387,0.008020000000000027,-0.002889999999999948,0.0006049999999999944,-0.00020399999999999585,-0.7102520944596584,0.3727871886565701,0.6692774295806885,0.4681673049926758,0.6005880832672119,0.44515371322631925,0,0,pyramid_leveliters_500_1000
kodim13,5000,0,quadtree_wse,22.6563,0.89386,0.072679,21.533627555877707,5.763881206512451,7.142537832260132,1500,22.5342,0.8817,0.071954,22.362625232134125,4.793936014175415,6.148894786834717,1500,22.6587,0.89507,0.072789,21.1808876994453,5.765066862106323,7.034983158111572,1500,0.1221000000000032,-0.0023999999999979593,0.012159999999999949,-0.0012100000000000444,0.0007249999999999895,-0.00011000000000001287,-0.8289976762564173,0.35273985643240735,0.9699451923370361,-0.0011856555938720703,0.993643045425415,0.10755467414855957,0,0,pyramid_leveliters_500_1000
kodim19,2000,0,aniso_onedge,27.0435,0.92362,0.042015,26.03567067872213,5.5433619022369385,5.911329507827759,1500,26.3971,0.91357,0.042944,27.00616674887649,5.33757209777832,5.678576707839966,1500,27.8494,0.92646,0.04083,25.650596739531675,5.424733400344849,5.799237489700317,1500,0.6464000000000034,-0.8058999999999976,0.010050000000000003,-0.0028399999999999537,-0.0009290000000000062,0.0011849999999999986,-0.9704960701543577,0.3850739391904554,0.20578980445861816,0.11862850189208984,0.23275279998779297,0.1120920181274414,0,0,pyramid_leveliters_500_1000
kodim19,2000,0,quadtree_wse,28.2735,0.92674,0.03969,26.21635094668724,5.626856803894043,6.328583717346191,1500,27.3506,0.91544,0.040552,27.23501476532145,5.438495397567749,6.046844244003296,1500,27.7448,0.92427,0.041537,25.561646351423004,5.428826332092285,6.064196586608887,1500,0.9228999999999985,0.5286999999999971,0.011299999999999977,0.0024699999999999722,-0.0008619999999999947,-0.0018469999999999945,-1.0186638186342094,0.654704595264235,0.18836140632629395,0.1980304718017578,0.2817394733428955,0.2643871307373047,0,0,pyramid_leveliters_500_1000
kodim19,5000,0,aniso_onedge,31.298,0.96426,0.026129,29.09493629577718,6.231118202209473,7.103312730789185,1500,30.045,0.95238,0.027299,29.83786584537295,6.12729287147522,7.164724349975586,1500,31.2694,0.96402,0.026271,28.481836955176743,6.1327784061431885,7.107537269592285,1500,1.2529999999999966,0.028599999999997294,0.011880000000000002,0.00024000000000001798,-0.001170000000000001,-0.00014199999999999977,-0.7429295495957682,0.6130993406004386,0.10382533073425293,0.09833979606628418,-0.06141161918640137,-0.004224538803100586,0,0,pyramid_leveliters_500_1000
kodim19,5000,0,quadtree_wse,31.3691,0.9643,0.025845,29.107992627765437,6.084924221038818,7.397551298141479,1500,30.2945,0.95355,0.026776,30.03922332422665,6.180785179138184,7.478650093078613,1500,31.252,0.96437,0.026279,28.387359114628463,5.93076491355896,7.214878559112549,1500,1.0746000000000002,0.11710000000000065,0.010750000000000037,-6.999999999990347e-05,-0.0009310000000000013,-0.00043400000000000036,-0.9312306964612134,0.7206335131369741,-0.09586095809936523,0.1541593074798584,-0.08109879493713468,0.18267273902892978,0,0,pyramid_leveliters_500_1000
