image,budget,seed,init_budget,max_gaussians,strategy,tensor,tensor_color,density,sampling,orientation,color,scale,scale_cap,background,opacity,renderer,aa,color_basis,color_solve,loss,loss_weight,optimizer,lr_schedule,state_seed,row_temper,support_fade,pyramid,refine,refine_site,refine_primitive,refine_nms,refine_color,refine_prune,refine_relocate,config_label,is_baseline,early_exit,early_stop_patience,early_stop_min_delta,early_stop_min_iters,status,psnr,ssim,ms_ssim,lpips,edge_mae,auc_psnr,auc_psnr_horizon,iters_to_target,iters_to_targets,seconds_to_target,n_gaussians,background_fraction,background_grid,background_count,detail_count,background_actual_fraction,large_support_count,large_support_fraction,large_support_detail_count,large_support_detail_fraction,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds,total_seconds,split_event_count,ranked_wave_score_mean,ranked_wave_residual_support_mean,ranked_wave_activity_mean,ranked_wave_footprint_mean,absgrad_score_mean,absgrad_score_max,freq_violation_score_mean,freq_violation_score_max,freq_violation_axis0_count,freq_violation_axis1_count,freq_violation_freq_mean,color_solve_every,color_solve_schedule,color_solve_lambda,color_solve_maxiter,color_solve_event_count,color_solve_relative_residual_mean,loss_weighting,loss_weight_beta,loss_weight_mean,loss_weight_max,relocate_event_count,seed_new_row_optimizer_state,new_row_temper_iters,new_row_temper_start,tempered_new_rows_mean,support_fade_static,support_fade_until_frac,support_fade_crossfade_iters,support_fade_alpha_mean,post_split_delta_mean,split_recovery_iters_mean,adaptive_count,adaptive_event_count,adaptive_growth_count,adaptive_stop_reason,adaptive_selected_n,estimated_bpp,target_ms_ssim,target_bpp,level_iters,level_budgets
kodim01,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,True,False,,,,ok,22.6652,0.66069,0.85619,,0.062513,23.45321761138285,observed,,"{'28.0': None, '30.0': None, '32.0': None}",,2000,0.0,0,0,2000,0.0,16,0.008,16,0.008,1500,False,,1.158660888671875,21.81108069419861,23.505306243896484,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim01,2000,0,2000,2000,quadtree_wse,central,luma,variance,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=variance|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.6449,0.65969,0.86259,,0.063023,23.235084823165597,observed,,"{'28.0': None, '30.0': None, '32.0': None}",,2000,0.0,0,0,2000,0.0,14,0.007,14,0.007,1500,False,,1.167330026626587,21.03395128250122,22.223636865615845,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim01,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,constant,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=constant|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,24.182,0.67607,0.88375,,0.058471,23.831525831877826,observed,,"{'28.0': None, '30.0': None, '32.0': None}",,2000,0.0,0,0,2000,0.0,32,0.016,32,0.016,1500,False,,1.141266107559204,23.222464323043823,24.38067650794983,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.4648,,,,
kodim01,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,charbonnier,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=charbonnier|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,23.0019,0.65963,0.85897,,0.061655,23.36223073988616,observed,,"{'28.0': None, '30.0': None, '32.0': None}",,2000,0.0,0,0,2000,0.0,15,0.0075,15,0.0075,1500,False,,1.1420769691467285,22.83193349838257,24.51542830467224,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim01,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,cosine,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=cosine|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,23.6266,0.6617,0.87263,,0.06074,23.53102160040898,observed,,"{'28.0': None, '30.0': None, '32.0': None}",,2000,0.0,0,0,2000,0.0,12,0.006,12,0.006,1500,False,,2.6694140434265137,22.056486129760742,24.742012977600098,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim01,2000,0,1936,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,moment_preserving,residual,moment_preserving,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=residual|refine_primitive=moment_preserving|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,23.1421,0.66177,0.86431,,0.061401,23.45128481446941,observed,,"{'28.0': None, '30.0': None, '32.0': None}",,2000,0.0,0,0,2000,0.0,15,0.0075,15,0.0075,1500,False,,2.3417086601257324,21.57298731803894,23.92932367324829,1,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,-0.234829,824.0,False,0,0,,,1.4648,,,,
